"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","YEAR","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","CoorX","CoorY","Origen","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"39","16_395",16.395,21,25,NA,11.250975,7.79810486111111,NA,516.369370920372,229.89047335496,NA,29900,16,395,NA,930115,2,23,4,5,2,"S",930330,2,564,1,"0564L10",588,4474,92,78,2,2,"3","3",14,15,4,2,9,1,90,80,25,25,0,5,4,4,NA,21,NA,4,NA,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,91,37,44,15,NA,2,1,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,"P410","M204",352,NA,"2.00",NA,588000,4474000,16,"IFN2","16_395",29.3625,12503.389168125,6544.80493759005,19.0490798611111,746.259844275331,0,16.7547393364929,8.77014218009479,18.0279781903111,12,52.344247224383,40.8684546615581,441.561635005416,30.505188809607,56.7765538680946,-1.96287541408257,40.4112759087721,"1986_1996",4.31818181818182,16.3181818181818,10.3181818181818,564.518181974238,27.7838926251303
"40","16_404",16.404,21,25,NA,16.9075833333333,6.92339097222222,NA,657.840431446501,442.097064144154,NA,29906,16,404,NA,930226,2,30,4,4,1,"S",930330,2,564,1,"0564K11",589,4476,92,239,7,7,"0","0",14,15,4,5,9,1,90,80,21,21,6,6,4,3,25,25,4,4,4,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,91,37,99,NA,NA,2,1,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",65,NA,"9.00",NA,589000,4476000,16,"IFN2","16_404",25.75,17176.178297303,8856.08838893569,23.8309743055556,1099.93749559065,0,15.6155948553055,8.05144694533762,16.6089414864113,11.3125,51.5602961010615,43.9320388349515,570.588653063397,26.6536938086496,49.6081139426977,-1.95081192129085,40.4291843480968,"1986_1996",3.33333333333333,15.9469696969697,9.64015151515152,593.390907721086,30.2131532571585
"41","16_407",16.407,21,25,NA,10.2494604166667,2.10905694444444,NA,321.846662696944,109.64007190775,NA,30959,16,407,NA,930512,12,18,4,3,2,"S",930623,13,564,1,"0564M11",590,4466,92,78,2,2,"3","3",14,15,3,2,9,1,90,65,21,21,6,7,4,4,25,25,4,3,4,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,37,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P204",212,NA,"1.50",NA,590000,4466000,16,"IFN2","16_407",24.8375,7997.88956801906,3844.47606979756,12.3585173611111,431.486734604694,0,18.5356557377049,8.90983606557377,19.0965327082015,11.75,48.0686315696376,47.3074987418218,280.030761182578,40.9711740555743,76.2559473184705,-2.17674491143169,40.2688548927547,"1986_1996",6.37121212121212,18.3787878787879,12.375,510.400000810623,22.8111732205865
"42","16_413",16.413,21,25,NA,9.92754166666667,6.29960347222222,NA,693.208196578033,120.25040144721,NA,29912,16,413,NA,930226,2,18,4,3,3,"S",930330,2,564,1,"0564J13",590,4482,92,78,2,2,"0","0",15,15,3,4,9,1,90,80,21,21,6,6,4,4,25,25,4,4,4,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,37,38,NA,NA,NA,2,1,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P702",207,NA,"6.50",NA,590000,4482000,16,"IFN2","16_413",31.31875,11293.8116006266,5287.48088716408,16.2271451388889,813.458598025243,0,13.8836956521739,6.5,15.9370667886562,12.125,46.8175056760354,38.7148273797645,394.918255772461,28.9168196111076,53.8202656797512,-2.95323876307352,39.857339601062,"1986_1996",7.48484848484848,20.5454545454545,14.0151515151515,438.736363844438,18.2691482736485
"43","16_415",16.415,25,21,44,8.37578325,3.32715069444444,0.86025625,333.588760720613,332.456992236404,31.8309886183791,30961,16,415,NA,930512,12,13,4,4,0,"S",930623,13,564,1,"0564M11",591,4467,92,78,2,2,"3","3",14,14,4,5,9,1,90,70,21,25,6,5,4,4,25,21,4,3,4,4,NA,44,NA,1,NA,3,25,3,1,NA,21,3,1,NA,44,3,6,NA,25,21,44,91,99,65,37,3,0,"D",0,NA,NA,NA,2,1,3,NA,0,NA,0,0,NA,NA,"P204",286,NA,"14.75",NA,591000,4467000,16,"IFN2","16_415",24.9443941109853,9085.92934741946,4315.15028816799,12.5631901944444,697.876741575395,0,13.0193898236367,6.18325562538009,15.139644041751,10.3363533408834,47.4926683134902,41.4375803031885,312.011536325982,36.6221039245846,68.161415725521,-2.07555431566627,39.9257413670712,"1986_1996",5.48484848484848,18.2878787878788,11.8863636363636,507.600002180446,23.1925234641118
"44","16_424",16.424,21,25,NA,9.40383680555556,8.07802638888889,NA,145.007837039282,258.184685460186,NA,29920,16,424,NA,930226,2,21,4,4,1,"S",930330,2,564,1,"0564M12",592,4469,92,78,2,2,"3","3",14,14,3,4,9,1,90,90,21,25,6,5,4,4,25,21,4,4,4,4,NA,91,NA,1,NA,2,25,3,1,NA,21,3,1,NA,91,3,6,NA,25,21,91,37,NA,NA,NA,2,1,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"M904",240,NA,"7.00",NA,592000,4469000,16,"IFN2","16_424",30.38125,9132.1337957873,4714.52309203326,17.4818631944444,403.192522499468,0,22.6495614035088,11.6929824561404,23.4959323653967,14.375,51.6256462888015,47.3153672083933,364.974071252404,34.6446287674736,64.4809197455986,-1.91646326634598,40.3658068563098,"1986_1996",2.75,15.0227272727273,8.88636363636364,625.427274617282,33.1152828918898
"45","16_432",16.432,25,21,NA,8.55478194444444,3.52974027777778,NA,905.414787367227,141.471060526129,NA,29926,16,432,NA,930226,2,16,4,4,3,"S",930331,2,564,1,"0564M12",593,4466,92,78,2,2,"3","3",14,15,3,2,9,1,90,60,21,25,6,6,4,2,25,21,4,3,4,4,NA,37,NA,1,NA,2,25,3,1,NA,21,3,1,NA,37,3,6,NA,25,21,37,44,38,NA,NA,2,1,"W",18,NA,NA,NA,1,1,2,NA,0,NA,3,4,NA,"P204","P708",6,NA,"2.25",NA,593000,4466000,16,"IFN2","16_432",20.7557142857143,11805.0526456028,6277.77831084698,12.0845222222222,1046.88584789336,0,11.2763513513514,5.99662162162162,12.1232800396146,8.41428571428571,53.1787404877464,40.5396104343038,327.654347804493,36.7310277924726,68.3641458869785,-1.90512486689563,40.3386738840622,"1986_1996",2.75,15.0227272727273,8.88636363636364,625.427274617282,33.1152828918898
"46","16_433",16.433,21,25,NA,8.84836238888889,3.02080555555556,NA,189.005336862909,28.2942121052258,NA,29927,16,433,NA,930226,2,11,4,3,1,"S",930528,2,564,1,"0564M12",593,4468,92,78,2,2,"3","3",15,15,3,3,9,1,90,80,21,21,6,8,4,4,25,25,4,1,4,4,NA,91,NA,1,NA,1,21,3,1,NA,25,3,1,NA,91,3,6,NA,21,25,91,37,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,1,4,NA,NA,"P410",310,NA,"3.00",NA,593000,4468000,16,"IFN2","16_433",31.2156794425087,5148.72607100005,2652.72385592545,11.8691679444444,217.299548968134,0,23.694140625,12.2076822916667,26.3715577705374,14.0691056910569,51.5219458045513,45.0706373922394,236.748940914995,48.2174340746895,89.7427568866825,-1.90483350269466,40.3566885892143,"1986_1996",2.75,15.0227272727273,8.88636363636364,625.427274617282,33.1152828918898
"47","16_435",16.435,21,25,NA,12.88945625,5.04437455555555,NA,297.089227104871,302.182185283812,NA,29929,16,435,NA,930226,2,22,4,5,0,"S",930331,2,564,1,"0564L12",593,4472,92,78,2,2,"3","3",15,15,3,4,9,1,90,85,21,21,6,5,4,4,25,25,4,4,4,4,NA,91,NA,1,NA,2,21,3,1,NA,25,3,1,NA,91,3,6,NA,21,25,91,37,99,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,3,NA,0,NA,0,4,NA,NA,"P410",258,NA,"6.75",NA,593000,4472000,16,"IFN2","16_435",30.5888586956522,10510.8966045689,5895.16982765407,17.9338308055556,599.271412388683,0,17.5394593956563,9.83722851746931,19.5199999885109,13.7336956521739,56.0862697963515,44.8977053665817,402.856102440202,29.7440978249081,55.3600039309353,-1.9042499850029,40.3927178246844,"1986_1996",2.90909090909091,15.0378787878788,8.97348484848485,619.072727680206,32.6283090651975
"48","16_436",16.436,21,25,NA,16.3848512222222,5.05070055555556,NA,207.396574731305,43.5730866420478,NA,29930,16,436,NA,930226,2,21,4,3,2,"S",930331,2,564,1,"0564L12",593,4474,92,78,2,2,"3","3",14,14,3,4,9,1,90,80,21,21,6,7,4,4,25,25,4,3,4,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,37,15,91,NA,NA,2,1,"W",20,NA,NA,NA,5,1,2,NA,0,NA,0,4,NA,NA,"P110",97,219,"6.00",5.5,593000,4474000,16,"IFN2","16_436",41.9502762430939,7868.54965093304,3960.97748814083,21.4355517777778,250.969661373353,0,31.3525930101466,15.782694475761,32.9770483199494,18.0745856353591,50.3393593973337,43.0857368629,391.43298406239,34.9237634459424,65.0004479218525,-1.90395783097749,40.4107323549873,"1986_1996",2.90909090909091,15.0378787878788,8.97348484848485,619.072727680206,32.6283090651975
"49","16_44",16.44,25,NA,NA,12.9360701388889,NA,NA,661.377207959654,NA,NA,29788,16,44,NA,930113,2,17,4,3,3,"S",930323,2,538,1,"0538K10",562,4494,92,169,2,2,"0","0",10,11,3,3,9,1,90,70,25,25,0,9,4,4,NA,37,NA,1,NA,2,NA,NA,NA,NA,NA,NA,25,3,1,NA,37,3,6,NA,NA,NA,NA,NA,25,37,44,39,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"01",272,NA,"2.50",NA,562000,4494000,16,"IFN2","16_44",24.3176470588235,9721.71444052994,4389.13965282316,12.9360701388889,661.377207959654,0,14.6991978609626,6.63636363636364,15.780894917115,8.1764705882353,45.1477944520236,33.6236090953072,316.050712196815,47.5564588737139,88.5125434191347,-1.89335408564772,40.3385618554112,"1986_1996",2.75,15.0227272727273,8.88636363636364,625.427274617282,33.1152828918898
"50","16_441",16.441,21,25,NA,11.643175,3.80315069444444,NA,300.626003618025,219.2801438155,NA,29935,16,441,NA,930226,2,17,4,4,2,"S",930331,2,564,1,"0564M12",594,4468,92,78,2,2,"3","3",15,15,3,4,9,1,90,75,21,21,6,6,4,4,25,25,4,3,4,4,NA,37,NA,1,NA,2,21,3,1,NA,25,3,1,NA,37,3,6,NA,21,25,37,99,65,91,NA,2,2,"W",19,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"M410",134,NA,"7.00",NA,594000,4468000,16,"IFN2","16_441",31.2875,8725.40449677468,3757.82504522531,15.4463256944444,519.906147433525,0,16.7826530612245,7.22789115646258,19.4493538182012,11.5625,43.0676313816096,36.9556532161406,347.475387368014,37.9302563563177,70.5961617443551,-1.89305959059966,40.3565764896232,"1986_1996",2.75,15.0227272727273,8.88636363636364,625.427274617282,33.1152828918898
"51","16_467",16.467,25,21,NA,8.51889177777778,5.0937445,NA,58.8519611788697,124.918946444572,NA,30962,16,467,NA,930512,12,15,4,3,1,"S",930623,13,564,1,"0564L13",597,4473,92,215,2,2,"0","0",15,17,4,5,9,1,90,75,21,25,6,5,4,4,25,21,4,4,4,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,37,99,38,NA,NA,2,0,"D",0,NA,NA,NA,2,1,2,NA,0,NA,0,4,NA,NA,"01",390,NA,"11.00",NA,597000,4473000,16,"IFN2","16_467",33.3124263839812,4935.35941751454,1836.36510115942,13.6126362777778,183.770907623442,0,26.8560431100847,9.99268668206313,30.7105645036429,11.8439340400471,37.2083357220662,35.554101954406,255.670113647151,62.2824430771166,115.920688328629,-1.85697733723206,40.4012687875785,"1986_1996",2.40909090909091,14.7727272727273,8.59090909090909,632.990909749811,34.0484107933884
"52","16_47",16.47,25,NA,NA,8.18775833333333,NA,NA,145.007837039282,NA,NA,32730,16,47,NA,930715,2,9,4,2,4,"S",930715,2,538,1,"0538M10",563,4486,92,53,7,7,"0","0",10,10,4,5,9,1,90,40,25,25,0,7,4,4,NA,45,NA,3,NA,2,NA,NA,NA,NA,NA,NA,25,3,1,NA,45,3,6,NA,NA,NA,NA,NA,25,45,37,39,NA,NA,NA,2,1,"W",20,NA,NA,NA,4,1,3,NA,0,NA,0,4,NA,"P202","P204",126,NA,"9.00",NA,563000,4486000,16,"IFN2","16_47",29.2625,3747.92207098848,1326.29119243246,8.18775833333333,145.007837039282,0,25.8463414634146,9.14634146341463,26.812779079223,10.3125,35.3873737850335,35.2413498504912,162.250632180469,80.5267740130504,149.877214368723,-2.25629352420242,40.5216400213457,"1986_1996",6.75757575757576,17.9848484848485,12.3712121212121,509.22727339918,22.7626143205864
"53","16_474",16.474,21,25,NA,12.2585298888889,11.9251202222222,NA,164.247901270836,259.316453944395,NA,29959,16,474,NA,930302,2,22,4,4,2,"S",930401,2,565,1,"0565L02",599,4471,92,215,2,2,"0","0",15,16,3,5,9,1,35,60,21,21,0,6,4,4,NA,25,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,99,37,15,NA,NA,3,2,"W",18,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",258,NA,"12.50",NA,599000,4471000,16,"IFN2","16_474",40.505376344086,10135.4819248037,4757.81323655425,24.1836501111111,423.564355215231,0,23.9290247160989,11.2327989311957,26.9622593673772,16.8763440860215,46.9421510674381,41.6644544730555,478.17792610314,28.7913431644763,53.5867276978753,-1.83372529372714,40.3830193100193,"1986_1996",2.40909090909091,14.7727272727273,8.59090909090909,632.990909749811,34.0484107933884
"54","16_477",16.477,25,21,NA,11.4786166666667,2.8833875,NA,838.216033617315,222.816920328653,NA,29962,16,477,NA,930302,2,20,4,4,2,"S",930401,2,565,1,"0565M02",600,4470,92,215,2,2,"0","0",14,15,3,4,9,1,35,60,21,25,0,5,4,3,NA,21,NA,4,NA,3,NA,37,NA,1,NA,2,25,3,1,NA,21,3,1,NA,37,3,6,NA,25,21,37,99,NA,NA,NA,2,1,"W",17,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",341,NA,"6.50",NA,6e+05,4470000,16,"IFN2","16_477",22.6716666666667,13194.6521376208,7917.0742246935,14.3620041666667,1061.03295394597,0,12.4356666666667,7.46166666666667,13.1279872790919,10.1166666666667,60.0021443696893,44.6225097404984,377.348983953715,30.3457672867163,56.4798369803994,-1.82210397689599,40.3738928625024,"1986_1996",2.84090909090909,15.5454545454545,9.19318181818182,606.763638062911,31.6134992004358
"55","16_675",16.675,21,25,NA,11.7980868055556,5.8640375,NA,413.802852038928,166.228496118202,NA,30046,16,675,NA,930304,2,23,4,4,2,"S",930405,2,587,1,"0587L09",585,4454,92,219,7,7,"0","0",13,13,5,5,9,1,90,60,25,21,0,6,4,4,NA,25,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,91,37,99,15,44,2,1,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"01",60,NA,"7.50",NA,585000,4454000,16,"IFN2","16_675",26.98125,10817.0541266535,4488.16939519145,17.6621243055556,580.03134815713,0,18.6490853658537,7.73780487804878,19.6902302597742,9,41.4916052248688,33.3564975677554,395.394184832658,46.1351309449768,85.8671540654141,-2.00088627790781,40.2314343096194,"1986_1996",4.40151515151515,16.6212121212121,10.5113636363636,564.354544726285,27.5142381916416
"56","16_678",16.678,25,21,NA,13.0940849166667,5.25776388888889,NA,259.316453944395,74.2723067762178,NA,30048,16,678,NA,930304,2,15,4,5,3,"S",930405,2,587,1,"0587K09",585,4461,92,121,2,2,"0","0",14,14,3,2,9,1,90,50,21,25,0,6,4,4,NA,21,NA,3,NA,4,NA,37,NA,1,NA,2,25,3,1,NA,21,3,1,NA,37,3,6,NA,25,21,37,38,99,15,95,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P204",37,NA,"1.25",NA,585000,4461000,16,"IFN2","16_678",40.1539548022599,7414.17997228825,2910.83780585537,18.3518488055556,333.588760720613,0,22.2255089058524,8.72582697201018,26.4660583481344,12.7655367231638,39.2604147287376,31.7914805304443,365.539208700433,42.8899179795625,79.8271321565428,-1.99995815981586,40.2944886321941,"1986_1996",3.27272727272727,15.6893939393939,9.48106060606061,604.763635787097,31.0436709795438
"57","16_69",16.69,25,44,NA,16.3089833333333,1.00500625,NA,862.973469209388,31.8309886183791,NA,30873,16,69,NA,930506,12,20,4,3,3,"S",930611,13,538,1,"0538L12",566,4492,92,57,7,7,"0","0",9,9,4,4,9,1,90,50,25,25,0,5,4,4,NA,91,NA,4,NA,2,NA,44,NA,1,NA,3,25,3,1,NA,91,3,6,NA,44,3,6,NA,25,91,44,39,15,NA,NA,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",107,NA,"6.75",NA,566000,4492000,16,"IFN2","16_69",27.027027027027,12559.2702370328,7708.40441041746,17.3139895833333,894.804457827767,0,14.0357707509881,8.61462450592885,15.6960208068784,14.8783783783784,61.3762126694921,55.05,423.912944366544,22.4688234228576,41.8191925112367,-2.22025535054668,40.5754537788473,"1986_1996",6.62121212121212,17.9393939393939,12.280303030303,510.86363743652,22.9289357842981
"58","16_694",16.694,25,21,NA,15.599875,4.49030694444444,NA,569.42101861767,106.103295394597,NA,31013,16,694,NA,930518,12,23,4,4,2,"S",930629,13,587,1,"0587K10",587,4461,92,78,2,2,"3","3",14,14,3,4,9,1,90,60,21,25,0,6,4,4,NA,21,NA,3,NA,4,NA,37,NA,1,NA,2,25,3,1,NA,21,3,1,NA,37,3,6,NA,25,21,37,15,38,44,NA,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"P112",281,NA,"5.50",NA,587000,4461000,16,"IFN2","16_694",29.85,12079.8601806749,7512.11331393746,20.0901819444444,675.524314012267,0,17.8821989528796,11.1204188481675,19.4592681050251,16.375,62.1870882740448,54.857621440536,451.851061052595,23.4962307584976,43.7314130288841,-1.97643127857704,40.2942828652764,"1986_1996",3.27272727272727,15.6893939393939,9.48106060606061,604.763635787097,31.0436709795438
"59","16_702",16.702,21,25,NA,6.92944444444444,4.37060902777778,NA,102.566518881444,88.4194128288307,NA,30059,16,702,NA,930308,2,11,4,3,3,"S",930412,2,587,1,"0587J11",588,4462,92,78,2,2,"3","3",14,14,3,3,9,1,90,45,21,21,0,5,4,4,NA,25,NA,4,NA,4,NA,37,NA,1,NA,2,21,3,1,NA,25,3,1,NA,37,3,6,NA,21,25,37,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",39,NA,"3.00",NA,588000,4462000,16,"IFN2","16_702",31.64375,5014.97225682562,2125.60268440509,11.3000534722222,190.985931710274,0,26.2583333333333,11.1296296296296,27.4469834070731,13.25,42.3851334673296,41.8724076634406,221.866395871282,54.6114154383598,101.643297138762,-1.96453041662592,40.3031857922328,"1986_1996",3.27272727272727,15.6893939393939,9.48106060606061,604.763635787097,31.0436709795438
"60","16_71",16.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,30296,16,71,NA,930520,1,0,0,3,2,"S",930524,3,538,1,"0538M12",567,4484,92,53,7,7,"0","0",9,9,4,2,9,1,90,10,25,25,0,4,4,3,NA,58,NA,3,NA,4,NA,15,NA,2,NA,2,25,3,1,NA,58,3,6,NA,15,3,6,NA,25,58,15,45,55,37,57,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",157,NA,"1.75",NA,567000,4484000,16,"IFN2","16_71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95276556788954,40.3030798857945,"1986_1996",3.15151515151515,15.6287878787879,9.39015151515152,601.990909966555,31.0462200099962
"61","16_711",16.711,25,21,38,13.6875066388889,3.96850555555556,0.784996,259.740867125973,74.2723067762178,5.09295817894065,30066,16,711,NA,930308,2,19,4,3,4,"S",930412,2,587,1,"0587J11",589,4464,92,78,2,2,"3","3",14,14,4,3,9,1,90,60,21,25,0,5,4,4,NA,21,NA,2,NA,4,NA,38,NA,2,NA,4,25,3,1,NA,21,3,1,NA,38,3,6,NA,25,21,38,37,15,44,95,2,1,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P204",154,NA,"3.50",NA,589000,4464000,16,"IFN2","16_711",32.9756476683938,8634.11322141716,4245.90020404045,18.4410081944444,339.106132081132,0,25.4613892365457,12.5208594075928,26.3135575593829,13.3419689119171,49.1758689648449,40.4600663073708,368.154519370813,40.7016723627772,75.7543481487642,-1.95248723038509,40.3210949833639,"1986_1996",3.15151515151515,15.6287878787879,9.39015151515152,601.990909966555,31.0462200099962
"62","16_717",16.717,25,21,NA,16.5779235555556,13.7875050555556,NA,329.627571025881,929.747809777721,NA,30070,16,717,NA,930308,2,33,4,3,1,"S",930412,2,587,1,"0587K11",590,4458,92,78,2,2,"3","3",13,13,3,4,9,1,50,85,21,21,0,5,4,4,NA,25,NA,5,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,37,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",385,NA,"5.75",NA,590000,4458000,16,"IFN2","16_717",40.7311170212766,18792.9873860789,13607.2524856452,30.3654286111111,1259.3753808036,0,14.9224668613795,10.8047629746124,17.5213339646343,19.8590425531915,72.4060108491582,48.7564398069854,711.847213167866,14.1894020375334,26.4094529677637,-1.94156294681252,40.2669425493401,"1986_1996",3.37121212121212,16.0909090909091,9.73106060606061,592.845451615073,30.0463043245113
"63","16_75",16.75,25,NA,NA,11.5906180555556,NA,NA,300.626003618025,NA,NA,30875,16,75,NA,930506,12,15,4,3,4,"S",930611,13,538,1,"0538L12",567,4492,92,57,7,7,"0","0",11,11,4,5,9,1,90,50,25,25,0,9,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,44,39,37,15,NA,NA,3,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"P204",91,NA,"10.50",NA,567000,4492000,16,"IFN2","16_75",27.5625,6428.44499030731,3575.68105479792,11.5906180555556,300.626003618025,0,21.3835294117647,11.8941176470588,22.1561902118998,14.9375,55.6227992957747,54.1950113378685,247.658045381794,38.6108008708995,71.8627978085652,-1.89482258282227,40.2484878099283,"1986_1996",3.96212121212121,16.4318181818182,10.1969696969697,563.954544284127,27.9227306247205
"64","16_76",16.76,25,NA,NA,5.17383888888889,NA,NA,102.566518881444,NA,NA,29800,16,76,NA,930113,2,6,4,1,1,"S",930324,2,538,1,"0538K12",567,4496,92,57,7,7,"0","0",12,12,3,2,9,1,80,25,21,25,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,45,37,15,NA,NA,NA,3,1,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P912",117,215,"1.25",13,567000,4496000,16,"IFN2","16_76",24.851724137931,2548.95483302953,914.25672865011,5.17383888888889,102.566518881444,0,24.851724137931,8.91379310344827,25.3430395803742,8.91379310344828,35.8679062023033,35.8679062023033,104.834714868723,110.773184914891,206.172128280025,-2.20801706929055,40.6114044472949,"1986_1996",4.56818181818182,17.0227272727273,10.7954545454545,570.518181063912,27.4347540620898
"65","16_771",16.771,21,25,65,31.0264513888889,9.28395625,0.49350625,577.201926946607,176.838825657661,31.8309886183791,30119,16,771,NA,930310,2,42,4,3,1,"S",930521,2,587,1,"0587J15",596,4465,92,78,2,2,"3","3",15,15,3,3,6,1,30,80,21,21,0,6,4,4,NA,25,NA,3,NA,4,NA,37,NA,1,NA,2,21,3,1,NA,25,3,1,NA,37,3,6,NA,21,25,37,65,15,NA,NA,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"P904",368,NA,"2.50",NA,596000,4465000,16,"IFN2","16_771",40.0520512820513,18307.5011476714,8989.14192136051,40.8039138888889,785.871741222648,0,23.2957875787579,11.4384338433843,25.7116610500254,15.9974358974359,49.1008677200268,39.9416144376228,822.085189365548,22.2984042806691,41.5020067476275,-1.86996299957951,40.3293269385693,"1986_1996",2.6969696969697,15.0530303030303,8.875,621.709090514616,32.9382299610393
"66","16_777",16.777,21,25,NA,10.7008194444444,3.06944027777778,NA,403.192522499468,91.956189341984,NA,30125,16,777,NA,930310,2,17,4,4,3,"S",930521,2,587,1,"0587K14",597,4459,92,107,2,2,"0","0",15,15,3,3,9,1,90,60,21,21,0,6,4,4,NA,25,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,37,15,NA,NA,NA,2,1,"W",20,NA,NA,NA,1,1,3,NA,0,NA,4,4,NA,NA,"P204",198,NA,"2.50",NA,597000,4459000,16,"IFN2","16_777",25.275,8927.53127450138,4290.10991045487,13.7702597222222,495.148711841452,0,18.03,8.66428571428571,18.8173428745172,10.0625,48.0548292528326,39.8120672601385,313.83979285561,44.660777542442,83.1230731845488,-1.85910359205562,40.2751676653106,"1986_1996",3.3030303030303,15.9090909090909,9.60606060606061,584.17272641442,29.7955177305655
