"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"71501",NA,NA,"40.1536",40,40,1536,"A","1 ",0,1985,"M","0005","2002","","3-4 ","2003","400",1,"1","1",90,80,1,3,2,1,2,4,"","",1,2,1,1,5,2,NA,NA,"0","1","0","0","",55,0,0.2,0,1,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR   PIES IFN2. SUBPISO DE ENCINA CON GRAN   DAÑO POR EL GANADO.",25,990,"12/15/03 13:39:46","","12/15/03 14:35:57","",56,"402","180","380","10",78372,12,29,78372,11,30,"T",99,"40.1536.A.1 "
"71507",NA,NA,"40.1543",40,40,1543,"A","1 ",0,1985,"M","0004","2002","","3-4 ","2004","",1,"1","1",80,70,1,2,1,1,2,4,"","",1,2,1,1,5,2,NA,NA,"0","0","","0","",20,NA,0.5,NA,2,"1",2," REJON LOCALIZADO POR FOTOS AEREAS Y POR PIES IFN2. REJON LOCALIZADO A 35M RUMBO 366 DESDE EL PINCHAZO DE FOTO AEREA.[PIESMAY 003-023] FORMA COMPROBADA. [PIESMAY 004-023] FORMA COMPROBADA. [PIESMAY 007-026] HT COMPROBADA. [PIESMAY 009-] HT COMPROBADA. [PIESMAY 011-026] HT Y FORMA COMPROBADA. [PIESMAY 013-023] FORMA COMPROBADA. [PIESMAY 015-026] MEDIDO A 1.2M. [PIES MAYORES] HAY DANO DE MUERDAGO Y PROCESIONARIA. [FISIOGRAFÍA] SE CORRIGE EL RUMBO.",25,990,"01/15/04 20:13:14","","01/15/04 11:20:40","",NA,"402","20","220","10",78379,22,18,78379,23,17,"T",99,"40.1543.A.1 "
"72139",NA,NA,"40.373",40,40,373,"A","1 ",0,1984,"K","0012","2002","","2-4 ","2004","",1,"1","1",95,60,1,2,1,1,2,4,"","",1,2,1,1,2,2,NA,NA,"0","1","","0","",230,NA,0.2,NA,1,"1",2,"PARCELA ENCONTRADA POR FOTOS AEREAS,CROQUIS Y PIES MAYORES. PARCELA PINCHADA EN UNA MASA DE PINOS PINASTER Y PINHONERO CON ALGO DE MATORRAL. PARCELA PINCHADA A 38M DESDE EL CRUCE DE CORTAFUEGOS Y DESDE EL BORDE 21.8M A 112G,TODO INDICADO EN EL CROQUIS. NO DEJO OCUPACION A LA OTRA SPP.  EL PIE N1 DIAMETROS COMPROBADOS Y TIENE MUERDAGO; TAMBIEN ESTA RESINADO ABANDONADO (2619). EL PIE N3 TIENE UNA MARCA DE CORTA. EL PIE N7 TAMBIEN ESTA RESINADO ABANDONADO (2604). EL PIE N9 NO ESTA BIFURCADO POR ENCIMA DE 1.3M. UN PIE (023) A 104G Y 13.0M NO ENTRA POR DIAMETRO. UN PIE (026) A 234G Y 13.8M NO ENTRA POR DIAMETRO. FUERA DE 10M HAY RETAMA LOCA.LA MASA SOLAMENTE ESTAN  PODADO LOS PIES MAS VIEJOS. ",24,990,"02/05/04 09:06:36","","02/05/04 10:30:51","",NA,"401","385","324","10",64001,16,24,64001,17,23,"T",99,"40.373.A.1 "
"72155",NA,NA,"40.388",40,40,388,"A","3E",0,2002,"","4-2 ","1984","L","0011","2004","",1,"1","1",100,60,1,2,1,1,3,4,"","",1,2,1,1,1,0,NA,NA,"0","0","","0","",330,NA,0.2,NA,1,"1",1,"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS. COMPROBADO ARBOL A 304G. SPP 4103 Y 0128 FUERA DE LOS 10M. HAY CORTAS MUY ANTIGUAS.HAY CULTIVOS EN LOS ALREDEDORES.",16,990,"03/09/04 06:08:57","","03/09/04 06:37:01","",NA,"400","90","300","10",375317,12,28,375317,13,27,"T",99,"40.388.A.3E"
"72207",NA,NA,"40.43",40,40,43,"A","1 ",0,1984,"K","0008","2002","","2-3 ","2004","",1,"1","1",100,70,1,2,1,1,3,4,"","",1,2,1,1,7,1,NA,NA,"1","0","","0","",391,NA,0.2,NA,2,"1",2,"PARCELA ENCONTRADA POR PIES DEL IFN2. PINAR DE PINASTER CON RESINACION ABANDONADA DE HUGHES Y PICA DE CORTEZA DONDE TAMBIEN HAY PINEA.
40,[PIESMAY 001-026]DIAM COMP. [PIESMAY 002-026]DIAM COMP. [PIESMAY 005-026] INCLINADO 36 GRADOS.DIAM COMP. [PIESMAY 007-026] DIAM COMP. [PIESMAY 008-026] DIAM COMP. [PIESMAY 009-026]DIAM COMP.",20,990,"02/12/04 19:05:41","","02/12/04 20:05:25","",NA,"400","20","191","10",78307,18,22,78307,19,21,"T",99,"40.43.A.1 "
"72210",NA,NA,"40.432",40,40,432,"A","1 ",0,1984,"J","0004","2002","","1-1 ","2003","400",1,"1","1",100,70,1,2,1,1,2,4,"","",1,2,1,1,9,3,NA,NA,"0","2","2","0","",200,0,0.2,0,3,"1",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES.
PARCELA PINCHADA EN UNA MASA DE PINOS PINASTER Y PIÑONERO CON MATORRAL. 
PARCELA PINCHADA A 60M  Y 46G DESDE EL REJON A UN PINO PIÑONERO QUE ESTA PEGADO A LA PISTA Y ESTA RODEADO DE UN  CLARO PEQUEÑO, TODO INDICADO EN EL CROQUIS. 
HAY CISTUS LAURIFOLIUS  FUERA DE 10M.",24,990,"11/13/03 10:20:09","","11/13/03 12:07:22","",107,"401","27","280","10",78316,8,33,78316,7,34,"T",99,"40.432.A.1 "
"72224",NA,NA,"40.443",40,40,443,"A","1 ",0,1984,"K","0002","2002","","1-3 ","2003","400",1,"1","1",95,70,1,2,1,1,2,4,"","",1,2,1,1,5,2,NA,NA,"0","2","0","0","",0,0,0.2,0,2,"1",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES.
PARCELA PINCHADA EN UNA MASA DE PINOS  PINASTER Y PIÑONERO CON ALGO DE  MATORRAL. TODOS LOS PIES MAYORES TIENEN TAMBIEN  MUERDAGO    EXCEPTO EL PIE N7,N8, N10 Y  N12.
EL PIE N3 ALTURA COMPROBADA. 
EL PIE N6 ALTURA,DIAMETROS Y CALIDAD COMPROBADA.
EL PIE N10, N12 Y N14 CALIDAD COMPROBADA. EL PIE N10 SE  LE  ESTAN CERRANDO MUY BIEN LAS HERIDAS  DE  ESTAR RESINADO.
EL PIE N15   DIAMETROS  COMPROBADOS.",24,990,"11/21/03 14:15:04","","11/21/03 15:44:49","",90,"401","116","290","10",63996,20,21,63996,19,22,"T",99,"40.443.A.1 "
"72225",NA,NA,"40.444",40,40,444,"A","1 ",0,1984,"K","0003","2002","","1-3 ","2003","400",1,"1","1",100,70,1,2,1,1,2,4,"","",1,2,1,1,2,2,NA,NA,"0","2","1","0","",100,0,0.2,0,2,"1",2,"PARCELA ENCONTRADA  POR FOTOS AEREAS Y PIES MAYORES.
PARCELA PINCHADA EN UNA   MASA DE PINOS  PINASTER Y PIÑONERO CON   ALGO DE  MATORRAL.
PARCELA PINCHADA A 210M DESDE EL CRUCE  PISTA-CORTAFUEGOS Y DESDE EL BORDE DE  LA MASA 42.6M A   83G,TODO INDICADO EN EL CROQUIS.
EL   PIE N15 Y N16 FORMA COMPROBADA.
EL PIE   N17 CALIDAD COMPROBADA.",24,990,"11/19/03 14:25:12","","11/19/03 15:52:36","",87,"401","360","80","10",63996,26,15,63996,25,16,"T",99,"40.444.A.1 "
"72241",NA,NA,"40.459",40,40,459,"A","4 ",0,2002,"","1-3 ","1984","K","0002","2003","400",1,"1","1",90,70,1,2,2,1,2,4,"","",1,2,1,1,9,2,NA,NA,"0","2","2","0","",340,0,1.8,0,2,"1",2,"REJON NO ENCONTRADO PORQUE LA MASA ES MUY HOMOGENEA Y HAN HECHO CLARAS.
 PARCELA PINCHADA EN UNA MASA DEREPOBLACION DE PINO PINASTER Y PIÑONERO  SIN APENAS MAYORRAL. PARCELA  PINCHADA  A 210M DESDE LA PISTA SIGUIENDO LA  PISTA Y DESDE EL BORDE DE LA MASA 12M A  200G,TODO INDICADO EN EL CROQUIS. 
NO HAY  MATORRAL EN 10M. FUERA DE  10M  HAY  CYTISUS SCOPARIUS Y  HELICHRYSUM STOECHAS.

HAY RESTOS LEÑOSOS ESPARCIDOS POR EL  SUELO PROCEDENTES DE LA PODA.",24,990,"11/04/03 12:11:18","","11/04/03 13:46:03","",95,"401","270","170","10",78316,40,1,78316,39,2,"T",99,"40.459.A.4 "
"72248",NA,NA,"40.467",40,40,467,"A","1 ",0,1984,"K","0006","2002","","1-4 ","2003","400",1,"1","1",80,60,1,2,1,1,2,4,"","",1,2,1,1,7,2,NA,NA,"0","2","1","0","",250,0,0.2,0,2,"1",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES.
 PARCELA PINCHADA EN UNA MASA DE PINO  PINASTER Y PIÑONERO CON MATORRAL. UN PIE A 348G Y 15.2M AL LATERAL NO ENTRA POR  DISTANCIA. 
EL PIE N4 TAMBIEN TIENE MUERDAGO. 
EL PIE N3, N5, N7 Y N9 CALIDAD COMPROBADA. 
EL PIE N5 TIENE CICATRIZADO LA HERIDA CAUSADA POR ESTAR RESINADO. 

FUERA DE 10M HAY HELICHRYSUM STOECHAS.",24,990,"11/25/03 09:55:35","","11/25/03 11:42:31","",107,"401","20","363","10",63996,14,27,63996,13,28,"T",99,"40.467.A.1 "
"72252",NA,NA,"40.47",40,40,47,"A","3C",0,1984,"K","0011","2002","","2-4 ","2004","",1,"1","1",100,80,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",49,NA,0.2,NA,1,"1",1,"PARCELA ENCONTRADA POR PIES DEL IFN2. PINAR DE PINUS PINEA CON ALGO DE PINASTER DE FORMA AISLADA. CON RUMBO 47 NO ENTRA 023 POR DIAM.EL PIE 4 DEL IFN2 SE VA POR DISTANCIA LATERAL (COMPROBADA).PIE 6 ENTRA JUSTO POR DISTANCIA. PIE 7 COMPROBADA FORMA. HAY PROCESIONARIA EN ALGUNOS PIES Y HONGOS EN EL PIE 21.HAY ALGO DE REGENERACION DE PINONERO.HAY HELYCRISUM STOECHAS EN 10 MTS. [PIESMAY 007]FORMA COMP. HAY ENTRESACA REGULARIZADA. PODAS A MENOS DE 4 MTS Y APILADO DE RESTOS EN PILAS. PENDIENTE 0.25 A 49 GRADOS EN DIRECCION AL REJON.
40,",20,990,"02/09/04 22:52:39","","02/09/04 12:16:00","",NA,"400","","","",NA,NA,NA,NA,NA,NA,"T",99,"40.47.A.3C"
"72266",NA,NA,"40.480",40,40,480,"A","3E",0,2002,"","1-3 ","1984","K","0003","2003","400",1,"1","1",100,40,1,2,1,1,2,4,"","",1,2,1,1,5,3,NA,NA,"0","2","1","0","",6,0,1,0,2,"1",2,"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS. PARCELA DESPLAZADA A 5M Y 90G PARA QUE  NO TOQUE LA TESELA. PARCELA PINCHADA A 33.6M  Y 13G DESDE  EL REJON AL CLARO TOCANDO CON LA PISTA, TODO INDIACADO EN  EL CROQUIS. PARCELA PINCHADA EN  UNA MASA DE PINOS  PINASTER Y  PIÑONERO CON  ALGO DE MATORRAL. EL PIE N10 Y N14  TIENE MUERDAGO.",24,990,"12/11/03 11:26:23","","12/11/03 13:20:43","",114,"401","5","60","10",64008,4,37,64008,3,38,"T",99,"40.480.A.3E"
"72306",NA,NA,"40.515",40,40,515,"A","1 ",0,1984,"K","0003","2002","","1-3 ","2004","",1,"1","1",95,60,1,2,1,1,2,4,"","",1,2,1,1,5,2,NA,NA,"0","1","","0","",225,NA,0.2,NA,2,"1",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. PARCELA PINCHADA EN UNA MASA DE PINOS PINASTER Y PINHONERO CON ALGO DE MATORRRAL. [PIES MAYORES] EL PIE N3,N5 Y N6 DIAMETROS COMPROBADOS. EL PIE N7 ESTA MEDIDO CON CINTA, TIENE LA BIFURCACION A 5.8M Y DIAMETROS COMPROBADOS. EL CODIGO 4103 HACE REFERENCIA A RETAMA LOCA. FUERA DE 10M HAY CYTYSUS SPP.  LOS PIES GRANDES ESTAN PODADOS PERO EN GENERAL LA MASA SE PRESENTA SIN PODAR. SE OBSERVA EN LA MASA QUE ALGUNOS ARBOLES PEQUENHOS ESTAN DESCABEZADOS; DESCONOZCO LAS CAUSAS. ",24,990,"02/09/04 12:46:28","","02/09/04 02:26:33","",NA,"401","308","20","10",64001,28,12,64001,29,11,"T",99,"40.515.A.1 "
"72361",NA,NA,"40.561",40,40,561,"A","1 ",0,1984,"L","0005","2002","","3-2 ","2004","",1,"1","1",100,50,1,2,1,1,2,4,"","",1,2,1,1,5,3,NA,NA,"0","2","","0","",43,NA,0.2,NA,2,"1",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. PARCELA PINCHADA EN UNA MASA DE PINOS PINASTER Y PINHONERO CON ALGO DE MATORRAL. PARCELA PINCHADA A 46G Y 51.0M DESDE EL REJON AL ULTIMO ARBOL(023) GRANDE QUE ESTA PEGADO A LA PISTA. Y DESDE EL REJON A UN MOJON ( H B) A 304G Y 12.8M, TODO INDICADO EN EL CROQUIS. EL PIE N7 ESTA TUMBADO. EL PIE N10 ENTRA JUSTO POR DISTANCIA PORQUE ESTA A 9.89M.  UN PIE (026) A 93G Y 6.8M NO ENTRA POR DIAMETRO Y ESTA TUMBADO. UN PIE (023) A 136G Y 15.05M NO ENTRA POR DISTANCIA. UN  PIE 398G Y 11.9M NO ENTRA POR DIAMETRO.",24,990,"02/10/04 13:07:35","","02/10/04 02:37:05","",NA,"401","8","109","10",64001,32,8,64001,33,7,"T",99,"40.561.A.1 "
"72471",NA,NA,"40.655",40,40,655,"A","1 ",0,1984,"M","0009","2002","","4-3 ","2004","",1,"1","1",95,50,1,2,1,1,3,4,"","",1,2,1,1,2,1,NA,NA,"1","2","3","0","",27,NA,0.2,NA,2,"1",2,"ENCONTRADO EL REJON POR LAS REFERENCIAS DEL IFN2. EL LATIZAL DE LA ENCINA ES BAJO. OCUPACION CORRECTA Y COMPROBADA. ALGUNOS PINOS TIENEN MUERDAGO EN RAMAS Y TAMBIEN TIENEN RAMAS SECAS POR INSECTOS; TAMBIEN HAY ALGUN PINO CON BOLSONES DE PROCESIONARIA.TAMBIEN SE OBSERVA ALGUN PINO SECO EN PIE. PIE 1 SP CORRECTA Y COMPROBADA. PIES 4 Y 5 SP CORRECTA Y COMPROBADA. PIE 12 ESTA INCLINADO 20 GRADOS. PIES: 12 Y 13 SP CORRECTA Y COMPROBADA. PIE 13 ESTA INCLINADO 15 GRADOS. DENDROMETRIA CORRECTA Y COMPROBADA. SP MATORRAL 4104 CORRESPONDE AL CYTISUS SCOPARIUS. FUERA DE LOS 10.0 MT HAY CISTUS LAURIFOLIUS. OTRO MODELO DE COMBUSTIBLE 05; Y POR LOS ALREDEDORES PUEDE CAMBIAR A 03 (CULTIVOS DE CEREAL). EN TRATAMIENTO DE MEJORA DEL VUELO (TRITURACION DE RESTOS) ME REFIERO SOLO A UN CUARTO APROX DE LA SUPERFICIE DE LA PARCELA; EN LA PARTE RESTANTE SE OBSERVAN RESTOS ESCASOS SIN TRITURAR (NO AFECTA AL MODELO DE COMBUSTIBLE POR QUE NO TIENE CONTINUIDAD). HAY PASTO FINO (ABUNDANTE), ASI COMO MUSGOS Y LIQUENES.
40,POSTE ELECTRICO (HIERRO) DE UNA LINEA DE ALTA TENSION A 135 GRADOS Y 48.60 MT DESDE EL REJON (VER CROQUIS).",3,990,"02/16/04 19:08:23","","02/16/04 20:51:57","",NA,"400","15","185","10",375348,32,8,375348,33,7,"T",99,"40.655.A.1 "
"80118",NA,NA,"45.1349",45,45,1349,"A","1",0,1984,"L","0005","1997","","3-2 ","2004","",1,"1","1",90,60,1,2,3,2,2,4,"","",1,2,1,1,6,1,NA,NA,"0","4","","0","",164,NA,0.2,NA,2,"2",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. PIES N3,N5 Y N14 FORMA COMPROBADA. PIES N10 Y N11 MEDIDOS A 1.4M PARA EVITAR EL ENSANCHAMIENTO. EL PIE N12 TIENE PROCESIONARIA. LA ZONA ES FRECUENTADA POR GANADO SALVAJE.",24,990,"06/22/04 13:40:46","","06/22/04 14:58:27","",NA,"450","308","11","10",421932,26,14,421932,27,13,"T",99,"45.1349.A.1"
"83698",NA,NA,"47.2413",47,47,2413,"N","N",0,1997,"","1-4","","","","2002","",1,"1","1",100,85,1,2,1,1,2,4,"08/02/02 00:00:00","12/30/99 09:18:00",1,2,1,1,8,3,NA,NA,"A","0","","0","",213,0,3.5,0,1,"1",2,"PARCELA ENTRE DOS TESELAS Y QUE LA  DESPLAZO PARA INCLUIRLA EN SU  TESELA  DE   CLASIFICACION
PINO A  109G NO  ENTRA   POR DIST. 
ARBOL   N.18 DIST.  COMPROBADA
ARBOL A 326G  NO ENTRA POR   DIST.


PINO A 334G SECO    PODRIDO Y  TUMBADO
ARBOL A 387G NO    ENTRA POR DIST.(MUY JUSTO Y  COMPROBADO)
LAS CORTAS SON VIEJAS",11,9,"08/02/02 00:00:00","12/30/99 08:49:34","08/02/02 00:00:00","12/30/99 10:36:47",107,"129","019","109","10",352746,4,37,352746,3,38,"D",2,"47.2413.N.N"
"83707",NA,NA,"47.243",47,47,243,"A","1",0,1984,"K","0005","1997","","3-2","2002","076",1,"1","1",90,80,1,1,1,1,3,4,"09/16/02 00:00:00","12/30/99 10:15:00",1,2,1,1,8,3,NA,NA,"0","0","","0","",105,0,0.5,0,1,"1",1,"ENCONTRADO REJON POR LA REFERENCIA DEL  IFN2. PIE 9 MEDIDO A 1,50 M. PIE 11   FORMA CORREGIDA. PIE 17 FORMA CORREGIDA. DENTRO DE LA PARCELA   HAY TORVISCO. PODAS VIEJAS. OCUPACIONES  DE LAS ESPECIES CORREGIDAS.",12,32,"09/16/02 00:00:00","12/30/99 08:58:31","09/16/02 00:00:00","12/30/99 10:30:52",92,"104","062","155","14",353106,28,13,353106,27,14,"D",2,"47.243.A.1"
"83719",NA,NA,"47.2448",47,47,2448,"N","N",0,1997,"","1-2","","","","2002","",1,"1","1",80,60,1,3,1,1,3,5,"10/02/02 00:00:00","12/30/99 20:06:00",1,2,1,1,5,2,NA,NA,"0","0","","0","",232,0,0.2,0,1,"1",1,"EL PIE CON RUMBO 346 NO ENTRA POR  DIAMETRO.LOS DAÑOS SON DE PROCESIONARIA  Y SOBRE TODO EN EL PINO PINASTER.NO HAY  MATORRAL.HAY PODAS Y CORTAS ANTIGUAS. LA ENCINA FORMA SUBPISO DE LOS PINOS.",17,16,"10/02/02 00:00:00","12/30/99 10:13:27","10/02/02 00:00:00","12/30/99 11:28:57",75,"165","055","181","10",353151,24,17,353151,23,18,"D",2,"47.2448.N.N"
"83735",NA,NA,"47.254",47,47,254,"A","1",0,1984,"L","0254","1997","","3-2","2002","076",1,"1","1",100,70,1,2,1,1,3,4,"06/21/02 00:00:00","12/30/99 14:17:00",1,2,1,1,8,2,NA,NA,"A","0","","0","",320,0,0.2,0,2,"1",2,"PIE 3 IFN3 APROVECHAMIENTO ABANDONADO DE PICA DE CORTEZA DURANTE 4  AÑOS.

PIE  9 IFN3 DIAMETROS  COMPROBADOS. TIENE  UN  APROVECHAMIENTO  RESINERO ABANDONADO DE PICA DE CORTEZA DURANTE 15 AÑOS.
PINOS A 90,   222 Y 299 GRDS NO ENTRAN  POR   DIAMETRO.
PINOS A 285 Y 387 GRDS NO  ENTRAN POR  DISTANCIA. PIE 1 ALTURA COMPROBADA.
NO DOY OCUPACION   AL MAJUELO Y A LA  ENCINA PORQUE SON   MUY ESCASOS.
NO HAY MATORRAL.
FUERA DE   10 MTS HAY LAVANDA.
FUERA DE LA PARCELA   HAN REALIZADO UNA  ENTRESACA   REGULARIZADA.
MANTENGO LA PENDIENTE DE   IFN2.
HAY CARDOS.
ALGUNOS PINOS ESTAN   CHASPEADOS EN LA  CORTEZA POR CAUSAS   DESCONOCIDAS.",14,45,"06/21/02 00:00:00","12/30/99 12:51:48","06/21/02 00:00:00","12/30/99 14:32:34",101,"129","4","198","10",352713,28,13,352713,27,14,"D",2,"47.254.A.1"
"83757",NA,NA,"47.281",47,47,281,"A","1",0,1984,"L","0008","1997","","4-1","2002","175",1,"1","1",100,70,1,2,1,1,3,4,"07/10/02 00:00:00","12/30/99 13:21:00",1,2,1,1,9,3,NA,NA,"0","L","V","0","",157,0,0.2,0,1,"1",1,"PINO A 150 GRDS NO ENTRA POR   DIAMETRO.PIES 3 Y 19 ALTURA COMPROBADA. 
PINO A 305 GRDS NO ENTRA POR   DISTANCIA.
PINASTER A 376 GRDS NO   ENTRA   POR  DIAMETRO.
FUERA DE 10 MTS   HAY  ESPARRAGUERA.
MANTENGO LA   PENDIENTE DE IFN2.",14,45,"07/10/02 00:00:00","12/30/99 12:01:21","07/10/02 00:00:00","12/30/99 13:32:41",91,"129","15","215","10",352724,8,33,352724,7,34,"D",2,"47.281.A.1"
"83758",NA,NA,"47.282",47,47,282,"A","1",0,1984,"L","0009","1997","","4-1","2002","007",1,"1","1",100,55,1,2,1,1,3,4,"10/08/02 00:00:00","12/30/99 12:09:00",1,2,1,1,8,2,NA,NA,"0","0","","0","",225,0,0.2,0,2,"2",1,"EL RUMBO DE DESPLAZAMIENTO INDICADO EN   EL IFN2 NO ES CORRECTO. UNA VEZ    ENCONTRADO EL REJON DESPLAZADO  SE  HA   COMPROBADO EL RUMBO   RESULTANDO  SER  163   GRDS (DESDE   EL PRIMER    REJON).PIE  3 IFN3 FORMA  COMPROBADA.
PIE 6 IFN3  TIENE   MUERDAGO    EN RAMAS.
PINASTER A 87   GRDS NO ENTRA   POR  DIAMETRO   (477-360)--> LA   DIFERENCIA DE   DIAMETROS SE DEBE A LA   RESINACION. PIES 7 Y 16 ALTURAS COMPROBADAS.
PINOS A 269 Y 305 GRDS NO   ENTRAN POR  DIAMETRO.
PINOS A 352 Y  109  GRDS NO ENTRAN POR  DISTANCIA   (MUY  JUSTOS).
LOS TIPOS DE RESINACION HUGHES   Y PICA  DE   CORTEZA. ALTURAS    COMPROBADAS. NO HAY   REGENERACION.   MANTENGO LA   PENDIENTE DE IFN2.
LOCALIZACION 2 POR   NO COINCIDIR EL  DESPLAZAMIENTO   CORRECTO DE LA PARCELA  CON EL INDICADO   EN EL IFN2. PIE 14 DN COMPROBADO.",14,45,"10/08/02 00:00:00","12/30/99 10:48:21","10/08/02 00:00:00","12/30/99 12:26:24",98,"129","370","255","10",353131,26,15,353131,25,16,"D",2,"47.282.A.1"
"83773",NA,NA,"47.295",47,47,295,"A","1",0,1984,"L","0009","1997","","4-1","2002","007",1,"1","1",100,50,1,2,1,1,3,4,"09/11/02 00:00:00","12/30/99 09:49:00",1,2,1,1,5,3,NA,NA,"0","0","","0","",309,0,0.2,0,2,"1",1,"PINO A 82 GRDS NO ENTRA POR DIAMETRO (MUY JUSTO).
PIES 9,10 Y 11 IFN3  DIAMETROS CON CINTA.
PIE 6 DIAMETROS  COMPROBADOS. ALGUNOS SON  MENORES DEBIDO A LA PERDIDA DE CORTEZA  CAUSADA  POR LA RESINACION.
FUERA DE 5 MTS LA  REGENERACION DE PINO  ES MAS   ABUNDANTE.
MANTENGO LA PENDIENTE DE  IFN2.",14,45,"09/11/02 00:00:00","12/30/99 08:42:52","09/11/02 00:00:00","12/30/99 10:02:25",80,"129","320","105","10",353114,34,7,353114,33,8,"D",2,"47.295.A.1"
"83792",NA,NA,"47.311",47,47,311,"A","1",0,1984,"M","0003","1997","","3-3","2002","218",1,"1","1",90,65,1,2,1,1,3,4,"09/23/02 00:00:00","12/30/99 09:46:00",1,1,1,1,8,1,NA,NA,"0","0","0","0","",320,0,0.2,0,1,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. A  91 G. NO ENTRA 023 POR DIAMETRO. A 142  G. NO ENTRA POR DIAMETRO. FORMA  PIE 9    COMPROBADA  BIFURCA  JUSTO A 4   M.  PARCELA  SIN   REGENERACION EN 5 M.  DENTRO DE LA   PARCELA HAY LAVANDA.  PODAS VIEJAS.  HAY  ALGUN RESTO DE LAS  PODAS POR   EL SUELO. EN LOS  ALREDEDORES  HAY   CHOPO Y ENCINA.",12,32,"09/23/02 00:00:00","12/30/99 08:45:55","09/23/02 00:00:00","12/30/99 10:09:31",84,"104","320","220","15",353106,6,35,353106,5,36,"D",2,"47.311.A.1"
"83797",NA,NA,"47.316",47,47,316,"A","1",0,1984,"M","0008","1997","","4-3","2002","007",1,"1","1",100,40,1,2,1,1,3,4,"09/27/02 00:00:00","12/30/99 14:32:00",1,2,1,1,2,1,NA,NA,"A","V","0","0","",174,0,0.2,0,2,"I",1,"LOCALIZADO REJON POR PIES IFN2.LOS METODOS DE RESINACION SON HUGHES Y   PICA DE CORTEZA.
NO HAY REGENERACION.  FUERA DE 5 MTS HAY  REGENERACION DE  PIÑONERO DE LA  CATEGORIA 1.
MANTENGO  LA PENDIENTE DE IFN2.",14,45,"09/27/02 00:00:00","12/30/99 13:22:49","09/27/02 00:00:00","12/30/99 14:49:24",87,"129","171","280","10",353135,14,27,353135,13,28,"D",2,"47.316.A.1"
"83823",NA,NA,"47.342",47,47,342,"A","1",0,1984,"M","0003","1997","","3-3","2002","182",1,"1","1",80,50,1,2,1,1,3,4,"09/24/02 00:00:00","12/30/99 14:25:00",1,2,1,1,8,2,NA,NA,"0","0","","0","",50,0,0.2,0,2,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. HA   HABIDO UN INCENDIO HACE VARIOS AÑOS,  NO MUY ALTO Y EN ALGUNOS PINOS APENAS   SE NOTA EL DAÑO. LOS PINOS DAÑADOS   SOLO  TIENEN LA CORTEZA ALGO QUEMADA.   PIE 8  FORMA CORREGIDA. PIE 10 MEDIDO A   1,10    M. DENTRO DE LA PARCELA HAY   LAVANDA.  HAY PODAS VIEJAS DE MAS DE 4   M. RESTOS   ESCASOS ESPARCIDOS POR EL   SUELO DE LAS   PODAS.",12,32,"09/24/02 00:00:00","12/30/99 13:41:36","09/24/02 00:00:00","12/30/99 14:53:00",71,"104","060","265","14",353505,36,5,353505,35,6,"D",2,"47.342.A.1"
"83826",NA,NA,"47.345",47,47,345,"A","1",0,1984,"M","0005","1997","","3-3","2002","",1,"1","1",100,80,1,2,1,1,3,4,"10/09/02 00:00:00","12/30/99 15:20:00",1,2,1,1,9,4,NA,NA,"0","L","V","","",380,0,0.2,0,2,"1",1,"SE HA COLOCADO UN REJON NUEVO YA QUE EL DEL IFN2 HA DESAPARECIDO. PINOS A 110G Y 269G NO ENTRAN POR DIAMETRO. PINASTER A 292G NO ENTRAN POR DISTANCIA. LOS METODOS DE RESINACION SON HUGHES Y PICA DE CORTEZA. ALTURAS COMPROBADAS. EN EL MODELO DE COMBUSTIBLE HAY QUE TENER EN CUENTA EL ESTRATO HERBACEO. MANTENGO LA PENDIENTE DEL IFN2.",14,45,"10/09/02 00:00:00","12/30/99 14:03:20","10/09/02 00:00:00","12/30/99 15:24:10",81,"129","360","157","10",353131,18,23,353131,17,24,"D",2,"47.345.A.1"
