"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","DRed","Especie","Diametro1","Diametro2","Altura","Calidad","Forma","ParEsp","Agente","Import","Elemento","Compara"
"641509","23.155","23.155.A.3C",23,23,155,"A","3C",16,16,0,335,10.2,0,26,235,242,7.7,2,2,42,NA,NA,"",""
"641510","23.155","23.155.A.3C",23,23,155,"A","3C",17,17,0,337,7.7,0,23,128,129,3.9,3,3,NA,NA,NA,"",""
"641511","23.155","23.155.A.3C",23,23,155,"A","3C",18,18,0,351,4.7,0,23,185,199,4.8,3,4,NA,NA,NA,"",""
"641512","23.155","23.155.A.3C",23,23,155,"A","3C",19,19,0,383,10.5,0,26,282,268,7.7,2,2,NA,NA,NA,"",""
"642062","23.205","23.205.A.1",23,23,205,"A","1",1,1,1,0,10.2,0,23,313,312,11.5,2,2,41,100,NA,"",""
"642063","23.205","23.205.A.1",23,23,205,"A","1",2,2,0,8,20.5,0,23,432,433,13.9,2,2,NA,100,NA,"",""
"642064","23.205","23.205.A.1",23,23,205,"A","1",3,3,2,10,12.8,0,23,303,314,10.8,2,2,NA,100,NA,"",""
"642065","23.205","23.205.A.1",23,23,205,"A","1",4,888,3,17,6.8,0,26,187,189,NA,6,NA,NA,200,3,"9",""
"642066","23.205","23.205.A.1",23,23,205,"A","1",5,888,4,20,8.9,0,26,262,266,NA,6,NA,NA,200,3,"9",""
"642067","23.205","23.205.A.1",23,23,205,"A","1",6,888,5,20,7.3,0,26,236,244,NA,6,NA,NA,200,3,"9",""
"642068","23.205","23.205.A.1",23,23,205,"A","1",7,888,6,25,10.4,9.8,26,208,214,NA,6,NA,NA,200,3,"9",""
"642069","23.205","23.205.A.1",23,23,205,"A","1",8,888,7,27,2.1,0,26,250,250,NA,6,NA,NA,200,3,"9",""
"642070","23.205","23.205.A.1",23,23,205,"A","1",9,888,8,47,3.2,0,26,113,109,NA,6,NA,NA,200,3,"9",""
"642071","23.205","23.205.A.1",23,23,205,"A","1",10,888,9,58,7.2,0,26,296,272,NA,6,NA,NA,200,3,"9",""
"642072","23.205","23.205.A.1",23,23,205,"A","1",11,888,10,62,10.5,0,26,312,319,NA,6,NA,NA,200,3,"9",""
"642073","23.205","23.205.A.1",23,23,205,"A","1",12,888,11,68,8.9,0,26,210,209,NA,6,NA,NA,200,3,"9",""
"642074","23.205","23.205.A.1",23,23,205,"A","1",13,888,12,73,10.1,0,26,236,216,NA,6,NA,NA,200,3,"9",""
"642075","23.205","23.205.A.1",23,23,205,"A","1",14,888,13,73,2.9,0,26,239,245,NA,6,NA,NA,200,3,"9",""
"642076","23.205","23.205.A.1",23,23,205,"A","1",15,888,14,74,14.9,14.4,26,240,235,NA,6,NA,NA,200,3,"9",""
"642077","23.205","23.205.A.1",23,23,205,"A","1",16,888,15,74,8.5,0,26,270,249,NA,6,NA,NA,200,3,"9",""
"642078","23.205","23.205.A.1",23,23,205,"A","1",17,888,16,74,6.9,0,26,221,218,NA,6,NA,NA,200,3,"9",""
"642079","23.205","23.205.A.1",23,23,205,"A","1",18,888,17,88,5.8,0,26,192,191,NA,6,NA,NA,200,3,"9",""
"642080","23.205","23.205.A.1",23,23,205,"A","1",19,4,18,95,2.7,0,26,234,245,14.5,2,2,NA,100,NA,"",""
"642081","23.205","23.205.A.1",23,23,205,"A","1",20,888,19,110,11.2,0,26,276,275,NA,6,NA,NA,200,3,"9",""
"642082","23.205","23.205.A.1",23,23,205,"A","1",21,888,20,111,14.7,0,26,229,226,NA,6,NA,NA,200,3,"9",""
"642083","23.205","23.205.A.1",23,23,205,"A","1",22,888,21,128,11.3,0,26,230,235,NA,6,NA,NA,200,3,"9",""
"642084","23.205","23.205.A.1",23,23,205,"A","1",23,5,22,128,8.3,0,23,326,341,12,3,2,NA,200,1,"2",""
"642085","23.205","23.205.A.1",23,23,205,"A","1",24,888,23,131,14,0,26,277,281,NA,6,NA,NA,200,3,"9",""
"642086","23.205","23.205.A.1",23,23,205,"A","1",25,888,24,136,10,0,26,237,235,NA,6,NA,NA,200,3,"9",""
"642087","23.205","23.205.A.1",23,23,205,"A","1",26,888,25,138,15.2,14.5,26,300,284,NA,6,NA,NA,200,3,"9",""
"642088","23.205","23.205.A.1",23,23,205,"A","1",27,6,26,152,10.3,0,23,258,251,11.7,3,2,NA,200,1,"2",""
"642089","23.205","23.205.A.1",23,23,205,"A","1",28,7,0,157,8.2,0,44,141,140,8.1,3,3,NA,316,1,"9",""
"642090","23.205","23.205.A.1",23,23,205,"A","1",29,8,27,170,10.1,0,23,360,353,12.7,3,2,NA,200,1,"2",""
"642091","23.205","23.205.A.1",23,23,205,"A","1",30,888,28,172,14.1,0,26,287,310,NA,6,NA,NA,200,3,"9",""
"642092","23.205","23.205.A.1",23,23,205,"A","1",31,9,29,221,10.4,0,26,283,267,11.4,2,2,3040,100,NA,"",""
"642093","23.205","23.205.A.1",23,23,205,"A","1",32,888,30,234,9.9,0,26,127,123,NA,6,NA,NA,200,3,"9",""
"642094","23.205","23.205.A.1",23,23,205,"A","1",33,10,32,241,7.1,0,23,175,179,8.8,5,2,41,316,2,"9",""
"642095","23.205","23.205.A.1",23,23,205,"A","1",34,888,31,242,10.6,10,26,126,130,NA,6,NA,NA,200,3,"9",""
"642096","23.205","23.205.A.1",23,23,205,"A","1",35,11,0,243,14.1,0,26,241,237,13.2,3,2,NA,200,1,"2",""
"642097","23.205","23.205.A.1",23,23,205,"A","1",36,12,33,244,9.8,0,26,246,232,12.7,3,2,3025,200,2,"2",""
"642098","23.205","23.205.A.1",23,23,205,"A","1",37,13,0,246,12.5,0,26,267,255,12.3,2,2,NA,100,NA,"",""
"642099","23.205","23.205.A.1",23,23,205,"A","1",38,14,0,253,14.8,0,26,221,234,11.4,2,2,NA,100,NA,"",""
"642100","23.205","23.205.A.1",23,23,205,"A","1",39,15,34,267,1.9,0,23,305,335,12.5,3,2,NA,200,1,"2",""
"642101","23.205","23.205.A.1",23,23,205,"A","1",40,16,35,268,7.8,0,23,265,261,12.3,3,2,NA,200,1,"2",""
"642102","23.205","23.205.A.1",23,23,205,"A","1",41,888,36,269,12.9,0,26,285,278,NA,6,NA,NA,200,3,"9",""
"642103","23.205","23.205.A.1",23,23,205,"A","1",42,17,37,271,12.3,0,26,270,270,12.8,2,2,NA,100,NA,"",""
"642104","23.205","23.205.A.1",23,23,205,"A","1",43,18,0,277,10.5,0,23,242,230,13.5,3,2,NA,200,1,"3",""
"642105","23.205","23.205.A.1",23,23,205,"A","1",44,888,38,281,7.7,0,26,203,208,NA,6,NA,NA,200,3,"9",""
"642106","23.205","23.205.A.1",23,23,205,"A","1",45,19,39,283,11.9,0,23,355,360,14.3,2,2,NA,100,NA,"",""
"642107","23.205","23.205.A.1",23,23,205,"A","1",46,20,40,291,13.9,0,23,404,413,13.1,2,2,NA,100,NA,"",""
"642108","23.205","23.205.A.1",23,23,205,"A","1",47,888,41,308,9.2,0,26,250,242,NA,6,NA,NA,200,3,"9",""
"642109","23.205","23.205.A.1",23,23,205,"A","1",48,888,42,310,7.4,0,26,257,249,NA,6,NA,NA,200,3,"9",""
"642110","23.205","23.205.A.1",23,23,205,"A","1",49,888,43,314,4.5,0,26,160,160,NA,6,NA,NA,200,3,"9",""
"642111","23.205","23.205.A.1",23,23,205,"A","1",50,21,44,344,14,0,23,356,343,10.9,3,2,42,200,1,"2",""
"642112","23.205","23.205.A.1",23,23,205,"A","1",51,22,45,363,11.8,0,23,310,300,11.7,2,2,NA,100,NA,"",""
"642113","23.205","23.205.A.1",23,23,205,"A","1",52,888,46,368,2.6,0,26,195,190,NA,6,NA,NA,200,3,"9",""
"642114","23.205","23.205.A.1",23,23,205,"A","1",53,23,47,383,8.5,0,23,250,251,11.3,3,2,NA,200,2,"2",""
"642115","23.205","23.205.A.1",23,23,205,"A","1",54,888,48,397,14.3,0,26,280,279,NA,6,NA,NA,200,3,"9",""
"642433","23.231","23.231.A.4C",23,23,231,"A","4C",1,1,0,10,5.9,0,26,164,163,5,2,3,NA,100,NA,"",""
"642434","23.231","23.231.A.4C",23,23,231,"A","4C",2,2,0,17,8.9,0,23,150,163,5.9,2,3,41,100,NA,"",""
"642435","23.231","23.231.A.4C",23,23,231,"A","4C",3,3,0,17,2.4,0,23,102,104,4.9,2,3,NA,100,NA,"",""
"642436","23.231","23.231.A.4C",23,23,231,"A","4C",4,4,0,45,3.6,0,23,82,79,4.2,2,3,NA,100,NA,"",""
"642437","23.231","23.231.A.4C",23,23,231,"A","4C",5,5,0,90,4.4,0,23,130,122,5.4,2,3,NA,100,NA,"",""
"642438","23.231","23.231.A.4C",23,23,231,"A","4C",6,6,0,119,4.6,0,26,115,120,6.4,2,2,NA,100,NA,"",""
"642439","23.231","23.231.A.4C",23,23,231,"A","4C",7,7,0,168,8.7,0,26,132,136,7.5,2,2,NA,100,NA,"",""
"642440","23.231","23.231.A.4C",23,23,231,"A","4C",8,8,0,179,4.8,0,23,164,166,6.9,2,2,41,100,NA,"",""
"642441","23.231","23.231.A.4C",23,23,231,"A","4C",9,9,0,190,8.1,0,26,178,188,7.6,2,2,NA,100,NA,"",""
"642442","23.231","23.231.A.4C",23,23,231,"A","4C",10,10,0,209,6.9,0,26,181,179,8.2,2,2,NA,100,NA,"",""
"642443","23.231","23.231.A.4C",23,23,231,"A","4C",11,11,0,214,2.1,0,23,85,91,6.1,2,3,NA,100,NA,"",""
"642444","23.231","23.231.A.4C",23,23,231,"A","4C",12,12,0,219,3.3,0,23,160,165,7.3,2,2,42,100,NA,"",""
"642445","23.231","23.231.A.4C",23,23,231,"A","4C",13,13,0,220,3.6,0,23,145,141,7.2,2,2,42,100,NA,"",""
"642446","23.231","23.231.A.4C",23,23,231,"A","4C",14,14,0,240,2.4,0,23,106,110,6.7,2,3,NA,100,NA,"",""
"642447","23.231","23.231.A.4C",23,23,231,"A","4C",15,15,0,248,3.5,0,23,160,164,7.4,2,2,NA,100,NA,"",""
"642448","23.231","23.231.A.4C",23,23,231,"A","4C",16,16,0,268,5,5,23,110,105,5.1,2,3,41,100,NA,"",""
"642449","23.231","23.231.A.4C",23,23,231,"A","4C",17,17,0,308,6.9,0,26,192,200,8.4,2,2,NA,100,NA,"",""
"642450","23.231","23.231.A.4C",23,23,231,"A","4C",18,18,0,308,3.4,0,26,119,120,6.6,2,2,42,100,NA,"",""
"642451","23.231","23.231.A.4C",23,23,231,"A","4C",19,19,0,320,5.1,0,26,160,158,7.8,2,2,NA,100,NA,"",""
"642452","23.231","23.231.A.4C",23,23,231,"A","4C",20,20,0,320,3,0,26,154,158,7.9,2,2,42,100,NA,"",""
"642453","23.231","23.231.A.4C",23,23,231,"A","4C",21,21,0,339,8,0,23,168,172,7.3,2,2,NA,100,NA,"",""
"642454","23.231","23.231.A.4C",23,23,231,"A","4C",22,22,0,352,9.5,0,26,171,179,7.8,2,2,NA,100,NA,"",""
"642455","23.231","23.231.A.4C",23,23,231,"A","4C",23,23,0,354,6.9,0,23,128,125,6.3,2,2,42,100,NA,"",""
"643095","23.302","23.302.A.1",23,23,302,"A","1",1,1,0,3,7.5,0,45,138,143,6.1,2,5,42,100,NA,"",""
"643096","23.302","23.302.A.1",23,23,302,"A","1",2,2,1,4,7.8,0,45,183,202,5.8,2,4,42,100,NA,"",""
"643097","23.302","23.302.A.1",23,23,302,"A","1",3,3,0,8,2.2,0,23,133,146,4.9,2,3,41,100,NA,"",""
"643098","23.302","23.302.A.1",23,23,302,"A","1",4,4,0,57,9.7,0,23,145,146,5.8,2,3,NA,100,NA,"",""
"643099","23.302","23.302.A.1",23,23,302,"A","1",5,5,0,60,7.3,0,23,137,137,5,2,3,41,100,NA,"",""
"643100","23.302","23.302.A.1",23,23,302,"A","1",6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"643101","23.302","23.302.A.1",23,23,302,"A","1",7,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"643102","23.302","23.302.A.1",23,23,302,"A","1",8,6,4,125,3.7,0,26,174,171,5.8,2,3,NA,100,NA,"",""
"643103","23.302","23.302.A.1",23,23,302,"A","1",9,7,5,163,6.5,0,26,164,162,5.9,2,3,NA,100,NA,"",""
"643104","23.302","23.302.A.1",23,23,302,"A","1",10,8,6,165,2.1,0,23,152,149,6.2,3,2,NA,200,1,"2",""
"643105","23.302","23.302.A.1",23,23,302,"A","1",11,9,7,204,9,0,26,199,200,7.4,2,2,NA,100,NA,"",""
"643106","23.302","23.302.A.1",23,23,302,"A","1",12,888,8,218,7.3,0,26,140,149,NA,6,NA,NA,200,3,"9",""
"643107","23.302","23.302.A.1",23,23,302,"A","1",13,10,9,225,9.1,0,26,209,208,8.4,2,2,NA,100,NA,"",""
"643108","23.302","23.302.A.1",23,23,302,"A","1",14,11,10,237,4.3,0,26,258,254,8.9,2,2,41,100,NA,"",""
"643109","23.302","23.302.A.1",23,23,302,"A","1",15,12,11,242,7.6,0,26,182,172,6.3,2,5,NA,100,NA,"",""
"643110","23.302","23.302.A.1",23,23,302,"A","1",16,13,0,268,8.3,0,23,130,128,5,2,3,41,100,NA,"",""
"643111","23.302","23.302.A.1",23,23,302,"A","1",17,14,0,270,13.7,0,26,257,242,7.6,2,2,NA,100,NA,"",""
"643112","23.302","23.302.A.1",23,23,302,"A","1",18,15,12,285,2.6,0,26,181,168,6.9,2,2,NA,100,NA,"",""
"643113","23.302","23.302.A.1",23,23,302,"A","1",19,16,13,309,5,0,26,173,163,6.5,2,2,NA,100,NA,"",""
"643114","23.302","23.302.A.1",23,23,302,"A","1",20,17,0,344,9.2,0,23,134,126,5,2,3,NA,100,NA,"",""
"643115","23.302","23.302.A.1",23,23,302,"A","1",21,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"643116","23.302","23.302.A.1",23,23,302,"A","1",22,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"643117","23.302","23.302.A.1",23,23,302,"A","1",23,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"647197","23.729","23.729.A.1",23,23,729,"A","1",1,1,1,2,13.8,0,26,637,637,28.2,2,2,NA,100,NA,"",""
"647198","23.729","23.729.A.1",23,23,729,"A","1",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"647199","23.729","23.729.A.1",23,23,729,"A","1",3,2,3,25,5.5,0,26,522,542,26.8,2,2,NA,100,NA,"",""
"647200","23.729","23.729.A.1",23,23,729,"A","1",4,3,4,41,10.4,0,26,457,452,25.8,2,2,NA,100,NA,"",""
"647201","23.729","23.729.A.1",23,23,729,"A","1",5,4,5,48,21.5,0,26,665,665,26.7,2,2,NA,100,NA,"",""
"647202","23.729","23.729.A.1",23,23,729,"A","1",6,5,0,64,18,0,26,479,454,23.1,2,2,NA,100,NA,"",""
"647203","23.729","23.729.A.1",23,23,729,"A","1",7,6,6,68,12.5,0,26,499,507,24.9,2,2,NA,100,NA,"",""
"647204","23.729","23.729.A.1",23,23,729,"A","1",8,7,7,70,24.6,0,26,627,590,27.2,2,2,NA,100,NA,"",""
"647205","23.729","23.729.A.1",23,23,729,"A","1",9,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"647206","23.729","23.729.A.1",23,23,729,"A","1",10,8,9,103,18.3,0,26,668,668,20.2,2,2,NA,100,NA,"",""
"647207","23.729","23.729.A.1",23,23,729,"A","1",11,9,10,110,13,0,26,525,500,15.3,2,2,NA,100,NA,"",""
"647208","23.729","23.729.A.1",23,23,729,"A","1",12,10,0,135,20.3,0,26,508,478,20.4,2,2,NA,100,NA,"",""
"647209","23.729","23.729.A.1",23,23,729,"A","1",13,11,0,160,21.3,0,26,535,550,24,2,2,NA,100,NA,"",""
"647210","23.729","23.729.A.1",23,23,729,"A","1",14,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"647211","23.729","23.729.A.1",23,23,729,"A","1",15,12,0,194,18.2,0,23,460,478,21.8,2,2,NA,100,NA,"",""
"647212","23.729","23.729.A.1",23,23,729,"A","1",16,13,0,200,23.8,0,23,419,455,20,2,2,NA,100,NA,"",""
"647213","23.729","23.729.A.1",23,23,729,"A","1",17,14,12,206,7,0,26,511,517,20.8,2,2,NA,100,NA,"",""
"647214","23.729","23.729.A.1",23,23,729,"A","1",18,15,0,220,23.7,0,23,442,469,22.2,2,2,41,100,NA,"",""
"647215","23.729","23.729.A.1",23,23,729,"A","1",19,16,13,233,17,0,23,487,460,22.9,2,2,NA,100,NA,"",""
"647216","23.729","23.729.A.1",23,23,729,"A","1",20,17,14,241,9.1,0,26,403,398,15.3,2,2,41,100,NA,"",""
"647217","23.729","23.729.A.1",23,23,729,"A","1",21,18,15,258,14.9,14.4,23,394,387,18.2,2,2,NA,100,NA,"",""
"647218","23.729","23.729.A.1",23,23,729,"A","1",22,19,16,288,14.9,0,23,531,526,20.6,2,2,NA,100,NA,"",""
"647219","23.729","23.729.A.1",23,23,729,"A","1",23,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"647220","23.729","23.729.A.1",23,23,729,"A","1",24,20,18,300,24.6,0,23,546,527,20.7,2,2,NA,100,NA,"",""
"647221","23.729","23.729.A.1",23,23,729,"A","1",25,888,19,312,18.7,0,26,482,430,NA,6,NA,41,200,3,"9",""
"647222","23.729","23.729.A.1",23,23,729,"A","1",26,21,20,314,21.2,0,26,564,525,24.6,2,2,NA,100,NA,"",""
"647223","23.729","23.729.A.1",23,23,729,"A","1",27,22,21,317,3.9,0,26,529,500,24.6,2,2,NA,100,NA,"",""
"647224","23.729","23.729.A.1",23,23,729,"A","1",28,23,22,337,18.7,0,26,531,535,21.9,2,2,NA,100,NA,"",""
"647225","23.729","23.729.A.1",23,23,729,"A","1",29,888,23,356,22.9,0,26,434,446,NA,6,NA,NA,411,3,"9",""
"647226","23.729","23.729.A.1",23,23,729,"A","1",30,24,0,368,18.4,0,26,534,500,23.9,2,2,NA,100,NA,"",""
"647227","23.729","23.729.A.1",23,23,729,"A","1",31,25,24,373,11.2,0,26,681,681,31.1,2,2,NA,100,NA,"",""
"647228","23.729","23.729.A.1",23,23,729,"A","1",32,26,25,380,24.7,24.6,26,633,633,23.1,2,2,NA,100,NA,"",""
"852791","28.257","28.257.A.1",28,28,257,"A","1",1,1,1,11,11.1,NA,23,350,350,11.5,2,2,45,100,NA,"","X"
"852792","28.257","28.257.A.1",28,28,257,"A","1",2,2,2,12,11.4,NA,23,369,385,12,2,2,45,100,NA,"","X"
"852793","28.257","28.257.A.1",28,28,257,"A","1",3,3,3,36,4.3,NA,23,397,414,10.5,3,2,NA,311,2,"2","X"
"852794","28.257","28.257.A.1",28,28,257,"A","1",4,4,4,39,19,NA,26,462,482,14.5,2,2,NA,100,NA,"","X"
"852795","28.257","28.257.A.1",28,28,257,"A","1",5,5,5,45,10.2,NA,23,415,409,11.5,2,2,41,100,NA,"","X"
"852796","28.257","28.257.A.1",28,28,257,"A","1",6,6,6,58,12.9,NA,26,333,339,13,3,2,NA,316,1,"9","X"
"852797","28.257","28.257.A.1",28,28,257,"A","1",7,7,7,60,9.9,NA,23,413,437,12,3,2,41,311,2,"2","X"
"852798","28.257","28.257.A.1",28,28,257,"A","1",8,8,0,104,21,NA,26,446,424,12,2,2,NA,100,NA,"","X"
"852799","28.257","28.257.A.1",28,28,257,"A","1",9,9,8,117,10.8,NA,23,463,423,11,2,2,41,100,NA,"","X"
"852800","28.257","28.257.A.1",28,28,257,"A","1",10,10,9,120,23.5,NA,26,492,458,11.5,2,2,NA,100,NA,"","X"
"852801","28.257","28.257.A.1",28,28,257,"A","1",11,11,0,166,20.1,NA,23,440,443,10.5,2,2,NA,100,NA,"","X"
"852802","28.257","28.257.A.1",28,28,257,"A","1",12,12,0,174,18.4,NA,23,433,434,10.5,2,2,45,100,NA,"","X"
"852803","28.257","28.257.A.1",28,28,257,"A","1",13,13,10,188,13.5,NA,26,437,438,12.5,2,2,NA,100,NA,"","X"
"852804","28.257","28.257.A.1",28,28,257,"A","1",14,14,11,225,4.3,NA,23,445,445,11.5,3,2,NA,311,1,"2","X"
"852805","28.257","28.257.A.1",28,28,257,"A","1",15,15,12,225,20.1,NA,23,460,469,9,2,2,NA,100,NA,"","X"
"852806","28.257","28.257.A.1",28,28,257,"A","1",16,16,13,242,3.6,NA,23,394,420,12,2,2,42,100,NA,"","X"
"852807","28.257","28.257.A.1",28,28,257,"A","1",17,17,14,247,4.1,NA,23,321,352,11,2,2,NA,100,NA,"","X"
"852808","28.257","28.257.A.1",28,28,257,"A","1",18,18,0,259,24.4,NA,23,434,444,7.5,2,2,NA,100,NA,"","X"
"852809","28.257","28.257.A.1",28,28,257,"A","1",19,19,15,276,8.8,NA,26,506,477,12.5,2,2,NA,100,NA,"","X"
"852810","28.257","28.257.A.1",28,28,257,"A","1",20,20,16,310,14.6,NA,23,507,476,9.5,2,4,NA,100,NA,"","X"
"857473","28.580","28.580.A.1",28,28,580,"A","1",1,1,0,40,1.8,NA,36,97,93,5.5,3,3,NA,100,NA,"","X"
"857474","28.580","28.580.A.1",28,28,580,"A","1",2,2,1,45,10,NA,23,228,238,3.5,3,5,NA,311,2,"8","X"
"857475","28.580","28.580.A.1",28,28,580,"A","1",3,3,2,73,9.6,NA,23,228,226,4,3,5,NA,311,2,"8","X"
"857476","28.580","28.580.A.1",28,28,580,"A","1",4,4,3,102,7.6,NA,26,277,278,8.5,2,2,NA,100,NA,"","X"
"857477","28.580","28.580.A.1",28,28,580,"A","1",5,5,0,120,2.3,NA,36,83,82,5,3,3,NA,100,NA,"","X"
"857478","28.580","28.580.A.1",28,28,580,"A","1",6,6,4,134,5.7,NA,26,233,228,8,2,2,NA,100,NA,"","X"
"857479","28.580","28.580.A.1",28,28,580,"A","1",7,7,5,139,11.1,NA,26,365,364,9.5,2,2,NA,100,NA,"","X"
"857480","28.580","28.580.A.1",28,28,580,"A","1",8,8,6,147,7.6,NA,26,188,197,8.5,2,2,NA,100,NA,"","X"
"857481","28.580","28.580.A.1",28,28,580,"A","1",9,9,7,147,9.1,NA,26,205,197,7.5,3,2,NA,100,NA,"","X"
"857482","28.580","28.580.A.1",28,28,580,"A","1",10,10,8,195,19,NA,23,472,506,10.5,3,2,41,311,1,"8","X"
"857483","28.580","28.580.A.1",28,28,580,"A","1",11,11,9,204,15.6,NA,23,484,464,11,3,2,NA,311,1,"8","X"
"857484","28.580","28.580.A.1",28,28,580,"A","1",12,12,10,220,11.2,NA,23,377,371,8.5,3,2,NA,100,NA,"","X"
"857485","28.580","28.580.A.1",28,28,580,"A","1",13,13,11,228,6.8,NA,23,322,343,8,3,2,NA,313,1,"8","X"
"857486","28.580","28.580.A.1",28,28,580,"A","1",14,14,0,252,8.9,NA,36,173,197,7.5,2,5,NA,100,NA,"","X"
"857487","28.580","28.580.A.1",28,28,580,"A","1",15,15,0,274,15.1,NA,26,222,229,11.5,2,2,NA,100,NA,"","X"
"857488","28.580","28.580.A.1",28,28,580,"A","1",16,16,12,294,4.9,NA,23,305,284,8,3,2,NA,311,1,"8","X"
"857489","28.580","28.580.A.1",28,28,580,"A","1",17,17,13,321,14.4,NA,23,354,334,8.5,3,2,NA,311,1,"8","X"
"857490","28.580","28.580.A.1",28,28,580,"A","1",18,18,14,324,10.5,NA,23,352,336,8.5,2,2,NA,100,NA,"","X"
"857491","28.580","28.580.A.1",28,28,580,"A","1",19,19,15,348,13.5,NA,23,322,320,7.5,3,2,NA,311,1,"8","X"
"857492","28.580","28.580.A.1",28,28,580,"A","1",20,20,16,349,7.2,NA,23,305,278,8.5,3,2,NA,311,1,"8","X"
"857493","28.580","28.580.A.1",28,28,580,"A","1",21,21,17,370,8.1,NA,23,315,308,7,3,2,NA,311,1,"8","X"
"859721","28.844","28.844.A.1",28,28,844,"A","1",1,1,1,8,10.2,NA,26,290,289,11.5,2,2,NA,100,NA,"","X"
"859722","28.844","28.844.A.1",28,28,844,"A","1",2,2,0,30,13,NA,26,231,231,11,2,2,NA,100,NA,"","X"
"859723","28.844","28.844.A.1",28,28,844,"A","1",3,3,0,35,8.7,NA,26,130,123,5.5,2,3,NA,100,NA,"","X"
"859724","28.844","28.844.A.1",28,28,844,"A","1",4,4,2,84,9.1,NA,26,370,361,12,2,2,NA,100,NA,"","X"
"859725","28.844","28.844.A.1",28,28,844,"A","1",5,5,3,112,9.8,NA,26,227,220,9.5,2,2,42,100,NA,"","X"
"859726","28.844","28.844.A.1",28,28,844,"A","1",6,6,4,120,9.4,NA,23,275,272,7.5,2,5,42,100,NA,"","X"
"859727","28.844","28.844.A.1",28,28,844,"A","1",7,7,5,121,9.2,NA,23,240,240,7.5,2,5,42,100,NA,"","X"
"859728","28.844","28.844.A.1",28,28,844,"A","1",8,8,6,168,13,NA,26,413,380,11.5,2,2,NA,100,NA,"","X"
"859729","28.844","28.844.A.1",28,28,844,"A","1",9,9,7,169,9.5,NA,26,253,258,11,2,2,NA,100,NA,"","X"
"859730","28.844","28.844.A.1",28,28,844,"A","1",10,10,0,172,11.7,NA,26,235,254,12.5,2,2,NA,100,NA,"","X"
"859731","28.844","28.844.A.1",28,28,844,"A","1",11,11,8,279,13.1,NA,23,460,482,10.5,3,4,NA,410,2,"3","X"
"859732","28.844","28.844.A.1",28,28,844,"A","1",12,12,9,378,9.7,NA,26,201,208,8.5,2,2,NA,100,NA,"","X"
"860081","28.869","28.869.A.1",28,28,869,"A","1",1,1,1,12,2.5,NA,23,317,320,12,2,2,NA,100,NA,"","X"
"860082","28.869","28.869.A.1",28,28,869,"A","1",2,2,2,36,3.9,NA,26,304,308,13.5,2,2,NA,100,NA,"","X"
"860083","28.869","28.869.A.1",28,28,869,"A","1",3,0,3,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"860084","28.869","28.869.A.1",28,28,869,"A","1",4,3,4,52,11.3,NA,26,462,473,16.3,2,2,41,100,NA,"","X"
"860085","28.869","28.869.A.1",28,28,869,"A","1",5,4,5,67,2.4,NA,26,314,315,11.9,3,2,NA,312,1,"9","X"
"860086","28.869","28.869.A.1",28,28,869,"A","1",6,5,6,79,7.6,NA,26,233,231,11.8,2,2,NA,100,NA,"","X"
"860087","28.869","28.869.A.1",28,28,869,"A","1",7,6,7,101,14.4,NA,26,390,395,15.8,2,2,NA,100,NA,"","X"
"860088","28.869","28.869.A.1",28,28,869,"A","1",8,7,0,106,12.5,NA,26,242,242,12,2,2,NA,100,NA,"","X"
"860089","28.869","28.869.A.1",28,28,869,"A","1",9,8,8,113,9.7,NA,26,167,165,9.1,2,5,NA,100,NA,"","X"
"860090","28.869","28.869.A.1",28,28,869,"A","1",10,9,9,120,4.3,NA,23,280,260,10.8,2,2,41,100,NA,"","X"
"860091","28.869","28.869.A.1",28,28,869,"A","1",11,10,0,133,14.5,NA,26,224,240,10.1,2,2,NA,100,NA,"","X"
"860092","28.869","28.869.A.1",28,28,869,"A","1",12,11,0,138,8,NA,23,152,167,4.5,2,3,NA,100,NA,"","X"
"860093","28.869","28.869.A.1",28,28,869,"A","1",13,12,10,173,2.7,NA,26,364,367,11.6,2,2,NA,100,NA,"","X"
"860094","28.869","28.869.A.1",28,28,869,"A","1",14,13,11,190,14.2,NA,26,305,304,14.3,2,2,NA,100,NA,"","X"
"860095","28.869","28.869.A.1",28,28,869,"A","1",15,14,12,224,20.2,NA,23,773,773,19,2,2,41,100,NA,"","X"
"860096","28.869","28.869.A.1",28,28,869,"A","1",16,15,0,308,7,NA,23,153,159,6,2,3,NA,100,NA,"","X"
