"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","DRed","Especie","Diametro1","Diametro2","Altura","Calidad","Forma","ParEsp","Agente","Import","Elemento","Compara"
"656699","23.1421","23.1421.A.1",23,23,1421,"A","1",3,2,3,21,13.5,0,24,319,312,16.5,2,2,NA,100,NA,"",""
"656700","23.1421","23.1421.A.1",23,23,1421,"A","1",4,3,4,25,14.9,14.8,24,297,311,14.1,2,2,NA,100,NA,"",""
"656701","23.1421","23.1421.A.1",23,23,1421,"A","1",5,4,5,28,9.1,0,24,268,253,16,2,2,NA,100,NA,"",""
"656702","23.1421","23.1421.A.1",23,23,1421,"A","1",6,888,6,45,7.5,0,26,235,234,NA,6,NA,NA,300,3,"9",""
"656703","23.1421","23.1421.A.1",23,23,1421,"A","1",7,5,0,64,14.7,0,24,244,274,15.8,2,2,NA,100,NA,"",""
"656704","23.1421","23.1421.A.1",23,23,1421,"A","1",8,6,7,69,11.6,0,24,238,259,15.5,2,2,NA,100,NA,"",""
"656705","23.1421","23.1421.A.1",23,23,1421,"A","1",9,7,8,74,8.7,0,24,381,392,17.3,2,2,NA,100,NA,"",""
"656706","23.1421","23.1421.A.1",23,23,1421,"A","1",10,8,9,82,23.5,0,24,436,504,18.5,2,2,41,100,NA,"",""
"656707","23.1421","23.1421.A.1",23,23,1421,"A","1",11,9,10,88,21.9,0,24,501,511,21.8,2,2,NA,100,NA,"",""
"656708","23.1421","23.1421.A.1",23,23,1421,"A","1",12,10,11,88,10.2,0,24,266,254,17.4,2,2,NA,100,NA,"",""
"656709","23.1421","23.1421.A.1",23,23,1421,"A","1",13,11,12,93,13.2,0,24,251,280,17,2,2,NA,100,NA,"",""
"656710","23.1421","23.1421.A.1",23,23,1421,"A","1",14,12,13,97,10.7,0,24,434,428,19,2,2,NA,100,NA,"",""
"656711","23.1421","23.1421.A.1",23,23,1421,"A","1",15,13,14,97,1.2,0,24,336,349,18,2,2,NA,100,NA,"",""
"656712","23.1421","23.1421.A.1",23,23,1421,"A","1",16,14,15,151,13.9,0,26,271,314,14.1,2,2,NA,100,NA,"",""
"656713","23.1421","23.1421.A.1",23,23,1421,"A","1",17,15,16,152,12.9,0,26,466,473,17,2,2,NA,100,NA,"",""
"656714","23.1421","23.1421.A.1",23,23,1421,"A","1",18,16,17,182,20.5,0,26,512,481,20,2,2,NA,100,NA,"",""
"656715","23.1421","23.1421.A.1",23,23,1421,"A","1",19,17,18,191,13.3,0,24,316,317,13.8,2,2,NA,100,NA,"",""
"656716","23.1421","23.1421.A.1",23,23,1421,"A","1",20,18,19,233,3.5,0,26,389,393,14.7,2,2,NA,100,NA,"",""
"656717","23.1421","23.1421.A.1",23,23,1421,"A","1",21,19,20,244,10.3,0,26,454,459,12.9,2,2,NA,100,NA,"",""
"656718","23.1421","23.1421.A.1",23,23,1421,"A","1",22,20,0,253,19.2,0,26,463,459,14.5,2,2,NA,100,NA,"",""
"656719","23.1421","23.1421.A.1",23,23,1421,"A","1",23,21,21,275,10.1,0,24,389,403,14.9,2,2,NA,100,NA,"",""
"656720","23.1421","23.1421.A.1",23,23,1421,"A","1",24,22,22,300,20.2,0,24,536,559,16.2,2,2,NA,100,NA,"",""
"656721","23.1421","23.1421.A.1",23,23,1421,"A","1",25,23,23,324,8.1,0,24,353,341,16,2,2,42,100,NA,"",""
"656722","23.1421","23.1421.A.1",23,23,1421,"A","1",26,24,24,331,8.2,0,24,312,331,14,2,2,42,100,NA,"",""
"656723","23.1421","23.1421.A.1",23,23,1421,"A","1",27,25,25,337,6,0,24,348,329,15.5,2,2,NA,100,NA,"",""
"656724","23.1421","23.1421.A.1",23,23,1421,"A","1",28,26,26,362,6.7,0,24,285,257,16.2,2,2,NA,100,NA,"",""
"656725","23.1421","23.1421.A.1",23,23,1421,"A","1",29,27,0,377,24.4,0,24,443,421,15.8,2,2,NA,100,NA,"",""
"656726","23.1421","23.1421.A.1",23,23,1421,"A","1",30,28,27,390,4.5,0,24,421,419,18,2,2,NA,100,NA,"",""
"656918","23.1435","23.1435.A.3E",23,23,1435,"A","3E",1,1,0,2,11.6,0,26,267,273,13.8,2,2,NA,100,NA,"",""
"656919","23.1435","23.1435.A.3E",23,23,1435,"A","3E",2,2,0,25,22.5,0,24,419,436,13.9,2,2,NA,100,NA,"",""
"656920","23.1435","23.1435.A.3E",23,23,1435,"A","3E",3,3,0,25,8.6,0,24,506,538,18.9,2,2,NA,100,NA,"",""
"656921","23.1435","23.1435.A.3E",23,23,1435,"A","3E",4,4,0,28,3,0,26,365,380,14.3,2,2,NA,100,NA,"",""
"656922","23.1435","23.1435.A.3E",23,23,1435,"A","3E",5,5,0,42,12.4,0,24,298,293,14.3,2,2,NA,100,NA,"",""
"656923","23.1435","23.1435.A.3E",23,23,1435,"A","3E",6,6,0,45,9.5,0,26,314,305,14.1,2,2,NA,100,NA,"",""
"656924","23.1435","23.1435.A.3E",23,23,1435,"A","3E",7,7,0,47,15.1,14.1,24,381,414,18.7,2,2,NA,100,NA,"",""
"656925","23.1435","23.1435.A.3E",23,23,1435,"A","3E",8,8,0,54,11.9,0,24,332,330,17.1,2,2,NA,100,NA,"",""
"656926","23.1435","23.1435.A.3E",23,23,1435,"A","3E",9,9,0,63,12.9,0,24,400,383,15.3,2,2,NA,100,NA,"",""
"656927","23.1435","23.1435.A.3E",23,23,1435,"A","3E",10,10,0,72,21,0,24,432,419,19.9,2,2,NA,100,NA,"",""
"656928","23.1435","23.1435.A.3E",23,23,1435,"A","3E",11,11,0,82,25.3,23.2,24,459,416,19.2,2,2,NA,100,NA,"",""
"656929","23.1435","23.1435.A.3E",23,23,1435,"A","3E",12,12,0,94,15.8,14.7,24,345,297,16.1,2,2,NA,100,NA,"",""
"656930","23.1435","23.1435.A.3E",23,23,1435,"A","3E",13,13,0,100,18.1,0,24,490,449,21.5,2,2,NA,100,NA,"",""
"656931","23.1435","23.1435.A.3E",23,23,1435,"A","3E",14,14,0,121,22.5,0,25,435,417,18.8,2,2,NA,100,NA,"",""
"656932","23.1435","23.1435.A.3E",23,23,1435,"A","3E",15,15,0,124,6,0,26,282,283,11.6,2,2,NA,100,NA,"",""
"656933","23.1435","23.1435.A.3E",23,23,1435,"A","3E",16,16,0,126,18.1,0,24,556,543,19.9,2,2,NA,100,NA,"",""
"656934","23.1435","23.1435.A.3E",23,23,1435,"A","3E",17,17,0,142,10.5,0,24,475,443,18.2,2,2,NA,100,NA,"",""
"656935","23.1435","23.1435.A.3E",23,23,1435,"A","3E",18,18,0,175,8.1,0,24,463,470,15.5,2,2,NA,100,NA,"",""
"656936","23.1435","23.1435.A.3E",23,23,1435,"A","3E",19,19,0,221,9.5,0,24,465,447,14.8,2,2,NA,100,NA,"",""
"656937","23.1435","23.1435.A.3E",23,23,1435,"A","3E",20,20,0,239,25.3,24,25,410,453,16.9,2,2,NA,100,NA,"",""
"656938","23.1435","23.1435.A.3E",23,23,1435,"A","3E",21,21,0,251,8.8,0,26,455,444,14.9,2,2,NA,100,NA,"",""
"656939","23.1435","23.1435.A.3E",23,23,1435,"A","3E",22,22,0,253,15,14,24,300,279,13.2,2,2,NA,100,NA,"",""
"656940","23.1435","23.1435.A.3E",23,23,1435,"A","3E",23,23,0,262,6.2,0,26,382,364,15,2,2,NA,100,NA,"",""
"656941","23.1435","23.1435.A.3E",23,23,1435,"A","3E",24,24,0,263,25.3,23.3,24,489,480,17.7,2,2,NA,100,NA,"",""
"656942","23.1435","23.1435.A.3E",23,23,1435,"A","3E",25,25,0,278,9.7,0,26,200,212,9.4,2,2,NA,100,NA,"",""
"656943","23.1435","23.1435.A.3E",23,23,1435,"A","3E",26,26,0,280,10.5,9.5,26,139,133,6.9,3,2,NA,316,1,"9",""
"656944","23.1435","23.1435.A.3E",23,23,1435,"A","3E",27,27,0,282,23.7,0,24,460,479,15.7,2,2,NA,100,NA,"",""
"656945","23.1435","23.1435.A.3E",23,23,1435,"A","3E",28,28,0,287,20,0,24,527,505,17,2,2,NA,100,NA,"",""
"656946","23.1435","23.1435.A.3E",23,23,1435,"A","3E",29,29,0,297,19.5,0,24,490,471,17.8,2,2,NA,100,NA,"",""
"656947","23.1435","23.1435.A.3E",23,23,1435,"A","3E",30,30,0,298,9.6,0,24,127,129,9,2,2,NA,100,NA,"",""
"656948","23.1435","23.1435.A.3E",23,23,1435,"A","3E",31,31,0,302,11.7,0,24,254,260,11.4,2,2,NA,100,NA,"",""
"656949","23.1435","23.1435.A.3E",23,23,1435,"A","3E",32,32,0,305,5.7,0,24,150,142,8.6,2,5,NA,100,NA,"",""
"656950","23.1435","23.1435.A.3E",23,23,1435,"A","3E",33,33,0,326,8.9,0,24,222,226,11.1,2,2,NA,100,NA,"",""
"656951","23.1435","23.1435.A.3E",23,23,1435,"A","3E",34,34,0,326,6,0,26,163,170,8.4,2,2,NA,100,NA,"",""
"656952","23.1435","23.1435.A.3E",23,23,1435,"A","3E",35,35,0,331,11.5,0,24,250,249,10.6,2,2,NA,100,NA,"",""
"656953","23.1435","23.1435.A.3E",23,23,1435,"A","3E",36,36,0,331,2.2,0,24,400,381,12.9,2,2,NA,100,NA,"",""
"656954","23.1435","23.1435.A.3E",23,23,1435,"A","3E",37,37,0,360,16.8,0,26,452,438,14.6,2,2,NA,100,NA,"",""
"656955","23.1435","23.1435.A.3E",23,23,1435,"A","3E",38,38,0,370,9.3,0,24,491,526,18,2,2,NA,100,NA,"",""
"656956","23.1435","23.1435.A.3E",23,23,1435,"A","3E",39,39,0,376,9.5,0,26,395,406,17.7,2,2,NA,100,NA,"",""
"656957","23.1435","23.1435.A.3E",23,23,1435,"A","3E",40,40,0,389,7.7,0,24,370,367,14.9,2,2,NA,100,NA,"",""
"656958","23.1435","23.1435.A.3E",23,23,1435,"A","3E",41,41,0,392,14.3,0,26,225,243,12.5,2,2,NA,100,NA,"",""
"657111","23.1445","23.1445.A.1",23,23,1445,"A","1",1,1,1,21,15.7,13.1,24,361,413,15.7,3,2,NA,421,2,"1",""
"657112","23.1445","23.1445.A.1",23,23,1445,"A","1",2,2,2,36,19.3,0,24,637,621,17.5,3,2,NA,421,2,"4",""
"657113","23.1445","23.1445.A.1",23,23,1445,"A","1",3,3,3,44,23.3,0,26,512,525,17.3,3,2,NA,421,2,"1",""
"657114","23.1445","23.1445.A.1",23,23,1445,"A","1",4,4,4,96,8.1,0,24,501,442,17.7,3,2,NA,421,2,"1",""
"657115","23.1445","23.1445.A.1",23,23,1445,"A","1",5,5,5,141,14.1,0,24,504,547,20.8,3,2,NA,421,2,"1",""
"657116","23.1445","23.1445.A.1",23,23,1445,"A","1",6,6,6,155,11.2,0,26,548,522,20.7,3,2,NA,421,2,"1",""
"657117","23.1445","23.1445.A.1",23,23,1445,"A","1",7,7,7,186,18.5,0,26,457,484,19.5,3,2,NA,421,2,"1",""
"657118","23.1445","23.1445.A.1",23,23,1445,"A","1",8,8,8,244,5.2,0,26,586,507,19.2,3,2,NA,421,2,"1",""
"657119","23.1445","23.1445.A.1",23,23,1445,"A","1",9,9,9,256,11.2,0,24,326,332,20.9,3,2,NA,421,1,"1",""
"657120","23.1445","23.1445.A.1",23,23,1445,"A","1",10,10,10,266,19.5,0,24,448,419,22.8,3,2,NA,421,2,"1",""
"657121","23.1445","23.1445.A.1",23,23,1445,"A","1",11,11,11,272,15.2,14,24,302,295,15,3,2,NA,421,2,"1",""
"657122","23.1445","23.1445.A.1",23,23,1445,"A","1",12,12,12,318,17.9,0,24,600,523,21.6,3,2,NA,421,2,"1",""
"657123","23.1445","23.1445.A.1",23,23,1445,"A","1",13,888,13,378,21.6,0,24,525,520,NA,6,NA,NA,421,3,"9",""
"657124","23.1445","23.1445.A.1",23,23,1445,"A","1",14,13,14,378,2.7,0,26,507,544,16,3,5,NA,421,2,"1",""
"657676","23.1481","23.1481.A.4",23,23,1481,"A","4",1,1,0,9,9.2,0,24,328,348,15.6,2,2,NA,100,NA,"",""
"657677","23.1481","23.1481.A.4",23,23,1481,"A","4",2,2,0,38,6.5,0,26,229,234,11.9,2,2,NA,100,NA,"",""
"657678","23.1481","23.1481.A.4",23,23,1481,"A","4",3,3,0,39,13.5,0,24,304,286,14.1,2,2,NA,100,NA,"",""
"657679","23.1481","23.1481.A.4",23,23,1481,"A","4",4,4,0,46,12.1,0,26,300,295,14.4,2,2,NA,100,NA,"",""
"657680","23.1481","23.1481.A.4",23,23,1481,"A","4",5,5,0,71,11.1,0,24,374,393,14.2,2,2,41,100,NA,"",""
"657681","23.1481","23.1481.A.4",23,23,1481,"A","4",6,6,0,74,16.8,14.7,26,369,370,16,2,2,NA,100,NA,"",""
"657682","23.1481","23.1481.A.4",23,23,1481,"A","4",7,7,0,85,6.2,0,26,320,321,12.6,2,2,NA,100,NA,"",""
"657683","23.1481","23.1481.A.4",23,23,1481,"A","4",8,8,0,117,7.2,0,26,378,347,11.1,2,2,NA,100,NA,"",""
"657684","23.1481","23.1481.A.4",23,23,1481,"A","4",9,9,0,234,14.9,14.7,24,294,291,13.5,3,2,NA,200,1,"2",""
"657685","23.1481","23.1481.A.4",23,23,1481,"A","4",10,10,0,248,8.9,0,24,321,354,12.8,2,2,NA,100,NA,"",""
"657686","23.1481","23.1481.A.4",23,23,1481,"A","4",11,11,0,287,10.3,0,24,264,258,9.5,2,2,NA,100,NA,"",""
"657687","23.1481","23.1481.A.4",23,23,1481,"A","4",12,12,0,329,7.9,0,24,351,350,14.4,2,2,NA,100,NA,"",""
"657688","23.1481","23.1481.A.4",23,23,1481,"A","4",13,13,0,329,6.9,0,24,308,278,11.4,2,2,NA,100,NA,"",""
"657689","23.1481","23.1481.A.4",23,23,1481,"A","4",14,14,0,359,13.9,0,26,234,224,8.6,2,2,NA,100,NA,"",""
"657690","23.1481","23.1481.A.4",23,23,1481,"A","4",15,15,0,399,14,0,26,307,302,13.5,2,2,NA,100,NA,"",""
"658246","23.1522","23.1522.A.1",23,23,1522,"A","1",1,1,1,1,1,0,24,131,130,8.1,2,2,NA,100,NA,"",""
"658247","23.1522","23.1522.A.1",23,23,1522,"A","1",2,2,0,2,13.2,0,24,252,237,10.7,2,2,NA,100,NA,"",""
"658248","23.1522","23.1522.A.1",23,23,1522,"A","1",3,3,2,6,5.9,0,24,298,305,10.1,2,2,NA,100,NA,"",""
"658249","23.1522","23.1522.A.1",23,23,1522,"A","1",4,888,3,15,9.7,0,24,154,163,NA,6,NA,NA,400,3,"9",""
"658250","23.1522","23.1522.A.1",23,23,1522,"A","1",5,888,4,26,6.2,0,26,289,285,NA,6,NA,NA,400,3,"9",""
"658251","23.1522","23.1522.A.1",23,23,1522,"A","1",6,4,5,30,9.9,0,24,291,291,9.9,2,2,NA,100,NA,"",""
"658252","23.1522","23.1522.A.1",23,23,1522,"A","1",7,5,6,34,14.3,0,24,256,248,10.3,2,2,NA,100,NA,"",""
"658253","23.1522","23.1522.A.1",23,23,1522,"A","1",8,6,0,56,13.3,0,24,235,224,11.9,2,2,NA,100,NA,"",""
"658254","23.1522","23.1522.A.1",23,23,1522,"A","1",9,7,7,60,8.8,0,24,300,275,11.6,2,2,NA,100,NA,"",""
"658255","23.1522","23.1522.A.1",23,23,1522,"A","1",10,8,8,68,14,0,24,300,260,12.1,2,2,NA,100,NA,"",""
"658256","23.1522","23.1522.A.1",23,23,1522,"A","1",11,9,9,78,11.2,0,24,302,289,12.7,2,2,NA,100,NA,"",""
"658257","23.1522","23.1522.A.1",23,23,1522,"A","1",12,10,0,99,12.5,0,24,268,258,12.6,2,2,NA,100,NA,"",""
"658258","23.1522","23.1522.A.1",23,23,1522,"A","1",13,11,0,113,13.1,0,24,240,235,11.7,2,2,NA,100,NA,"",""
"658259","23.1522","23.1522.A.1",23,23,1522,"A","1",14,12,10,175,7.7,0,26,437,462,13.9,2,2,42,100,NA,"",""
"658260","23.1522","23.1522.A.1",23,23,1522,"A","1",15,13,11,177,1.6,0,24,134,145,8.6,2,2,NA,100,NA,"",""
"658261","23.1522","23.1522.A.1",23,23,1522,"A","1",16,14,0,180,9.5,0,45,123,137,4.9,2,5,429,100,NA,"",""
"658262","23.1522","23.1522.A.1",23,23,1522,"A","1",17,15,12,180,8.2,0,26,404,453,10.8,2,2,42,100,NA,"",""
"658263","23.1522","23.1522.A.1",23,23,1522,"A","1",18,16,0,207,21.6,0,26,460,483,13.9,2,2,NA,100,NA,"",""
"658264","23.1522","23.1522.A.1",23,23,1522,"A","1",19,17,13,243,11.9,0,26,275,269,8.2,2,2,42,100,NA,"",""
"658265","23.1522","23.1522.A.1",23,23,1522,"A","1",20,18,14,245,11,0,26,370,368,10.5,2,2,42,100,NA,"",""
"658266","23.1522","23.1522.A.1",23,23,1522,"A","1",21,19,15,248,7.4,0,26,325,314,10.5,2,2,42,100,NA,"",""
"658267","23.1522","23.1522.A.1",23,23,1522,"A","1",22,20,0,251,1.6,0,24,121,115,7.8,2,2,42,100,NA,"",""
"658268","23.1522","23.1522.A.1",23,23,1522,"A","1",23,21,16,251,1.2,0,24,95,96,7,2,3,42,100,NA,"",""
"658269","23.1522","23.1522.A.1",23,23,1522,"A","1",24,22,17,252,7,0,26,265,258,9.3,2,2,42,100,NA,"",""
"658270","23.1522","23.1522.A.1",23,23,1522,"A","1",25,23,18,256,7.7,0,26,262,246,11.1,2,2,NA,100,NA,"",""
"658271","23.1522","23.1522.A.1",23,23,1522,"A","1",26,24,19,262,9,0,26,204,195,8.1,2,2,NA,100,NA,"",""
"658272","23.1522","23.1522.A.1",23,23,1522,"A","1",27,25,0,274,11.3,0,26,250,236,9.4,2,2,NA,100,NA,"",""
"658273","23.1522","23.1522.A.1",23,23,1522,"A","1",28,26,20,280,11.9,0,26,270,279,9.2,2,2,41,100,NA,"",""
"658274","23.1522","23.1522.A.1",23,23,1522,"A","1",29,27,0,280,2.4,0,24,98,99,7,2,3,NA,100,NA,"",""
"658275","23.1522","23.1522.A.1",23,23,1522,"A","1",30,28,0,312,9.8,0,26,145,148,7.5,2,2,NA,100,NA,"",""
"658276","23.1522","23.1522.A.1",23,23,1522,"A","1",31,29,0,314,12.7,0,26,240,260,9.4,2,2,NA,100,NA,"",""
"658277","23.1522","23.1522.A.1",23,23,1522,"A","1",32,30,0,334,8.7,0,24,130,132,6.1,2,3,NA,100,NA,"",""
"658278","23.1522","23.1522.A.1",23,23,1522,"A","1",33,31,21,366,14.1,0,26,303,304,10.3,2,2,NA,100,NA,"",""
"658279","23.1522","23.1522.A.1",23,23,1522,"A","1",34,32,22,370,2,0,45,92,100,5.3,2,5,NA,100,NA,"",""
"658280","23.1522","23.1522.A.1",23,23,1522,"A","1",35,33,23,375,12,0,24,292,307,9.6,2,2,NA,100,NA,"",""
"658281","23.1522","23.1522.A.1",23,23,1522,"A","1",36,34,0,383,14.2,0,24,255,273,10.5,2,2,NA,100,NA,"",""
"658282","23.1522","23.1522.A.1",23,23,1522,"A","1",37,35,24,395,9.7,0,24,173,186,8.3,2,2,NA,100,NA,"",""
"658631","23.1557","23.1557.A.4",23,23,1557,"A","4",1,1,0,12,7.9,0,24,173,164,6.9,2,3,NA,100,NA,"",""
"658632","23.1557","23.1557.A.4",23,23,1557,"A","4",2,2,0,35,9.8,0,24,179,180,7,2,3,NA,100,NA,"",""
"658633","23.1557","23.1557.A.4",23,23,1557,"A","4",3,3,0,45,2.6,0,26,79,83,4.4,2,3,NA,100,NA,"",""
"658634","23.1557","23.1557.A.4",23,23,1557,"A","4",4,4,0,81,1.6,0,26,98,95,4.7,2,3,NA,100,NA,"",""
"658635","23.1557","23.1557.A.4",23,23,1557,"A","4",5,5,0,95,8.2,0,26,158,169,6.1,2,3,NA,100,NA,"",""
"658636","23.1557","23.1557.A.4",23,23,1557,"A","4",6,6,0,117,2.8,0,26,83,81,3.9,2,5,NA,100,NA,"",""
"658637","23.1557","23.1557.A.4",23,23,1557,"A","4",7,7,0,145,10.2,9.4,24,128,136,5.5,2,3,NA,100,NA,"",""
"658638","23.1557","23.1557.A.4",23,23,1557,"A","4",8,8,0,177,5,4.7,26,119,120,5.1,2,3,NA,100,NA,"",""
"658639","23.1557","23.1557.A.4",23,23,1557,"A","4",9,9,0,214,3.9,0,26,123,118,5.6,2,3,NA,100,NA,"",""
"658640","23.1557","23.1557.A.4",23,23,1557,"A","4",10,10,0,218,9.9,0,26,137,142,5.6,2,3,NA,100,NA,"",""
"658641","23.1557","23.1557.A.4",23,23,1557,"A","4",11,11,0,226,3.8,0,26,88,91,5.5,2,3,NA,100,NA,"",""
"658642","23.1557","23.1557.A.4",23,23,1557,"A","4",12,12,0,241,7.1,0,26,167,170,6.8,2,3,NA,100,NA,"",""
"658643","23.1557","23.1557.A.4",23,23,1557,"A","4",13,13,0,280,2.5,0,26,93,89,4.1,2,3,NA,100,NA,"",""
"658644","23.1557","23.1557.A.4",23,23,1557,"A","4",14,14,0,321,6.2,0,26,167,159,8.3,2,2,NA,100,NA,"",""
"658645","23.1557","23.1557.A.4",23,23,1557,"A","4",15,15,0,328,4.5,0,26,193,190,8.4,2,2,NA,100,NA,"",""
"658646","23.1557","23.1557.A.4",23,23,1557,"A","4",16,16,0,344,6.7,0,24,159,164,7.6,2,3,NA,100,NA,"",""
"658647","23.1557","23.1557.A.4",23,23,1557,"A","4",17,17,0,348,3.8,0,26,115,110,6.9,2,3,NA,100,NA,"",""
"658664","23.1559","23.1559.A.1",23,23,1559,"A","1",1,1,0,2,13.7,0,26,302,264,12.5,2,2,NA,100,NA,"",""
"658665","23.1559","23.1559.A.1",23,23,1559,"A","1",2,2,1,11,11.8,0,44,427,446,11.8,2,5,NA,100,NA,"",""
"658666","23.1559","23.1559.A.1",23,23,1559,"A","1",3,3,0,24,1,0,26,78,75,5.9,4,5,NA,400,2,"9",""
"658667","23.1559","23.1559.A.1",23,23,1559,"A","1",4,4,0,49,11.6,0,26,334,333,13.1,2,2,NA,100,NA,"",""
"658668","23.1559","23.1559.A.1",23,23,1559,"A","1",5,5,0,92,8.9,0,24,158,156,9.2,2,2,NA,100,NA,"",""
"658669","23.1559","23.1559.A.1",23,23,1559,"A","1",6,6,2,115,5.8,0,24,310,309,12.3,2,2,NA,100,NA,"",""
"658670","23.1559","23.1559.A.1",23,23,1559,"A","1",7,7,3,183,14.6,0,45,289,282,9.6,2,4,49,100,NA,"",""
"658671","23.1559","23.1559.A.1",23,23,1559,"A","1",8,8,0,196,5.4,0,45,139,167,5.6,3,5,49,400,1,"3",""
"658672","23.1559","23.1559.A.1",23,23,1559,"A","1",9,9,0,212,2.7,0,24,102,107,6.9,2,3,NA,100,NA,"",""
"658673","23.1559","23.1559.A.1",23,23,1559,"A","1",10,10,0,232,4.4,0,24,103,101,7.7,2,3,NA,100,NA,"",""
"658674","23.1559","23.1559.A.1",23,23,1559,"A","1",11,11,0,280,8.6,0,24,158,173,7.9,2,5,42,100,NA,"",""
"658675","23.1559","23.1559.A.1",23,23,1559,"A","1",12,12,0,285,8.9,0,24,147,148,7.9,2,2,42,100,NA,"",""
"658676","23.1559","23.1559.A.1",23,23,1559,"A","1",13,13,0,306,6.5,0,26,136,135,7.7,2,2,NA,100,NA,"",""
"658677","23.1559","23.1559.A.1",23,23,1559,"A","1",14,14,0,318,0.9,0,24,94,94,6.4,2,3,NA,100,NA,"",""
"658678","23.1559","23.1559.A.1",23,23,1559,"A","1",15,15,0,362,9.3,0,24,147,141,9.2,2,3,NA,100,NA,"",""
"658679","23.1559","23.1559.A.1",23,23,1559,"A","1",16,16,0,388,9.6,0,24,174,162,9.4,2,2,NA,100,NA,"",""
"871067","29.254","29.254.A.1",29,29,254,"A","1",1,1,1,31,7,0,24,238,229,8.8,2,2,NA,100,NA,"",""
"871068","29.254","29.254.A.1",29,29,254,"A","1",2,2,0,56,9.6,0,24,155,151,6.1,2,3,NA,100,NA,"",""
"871069","29.254","29.254.A.1",29,29,254,"A","1",3,3,2,96,3.1,0,24,229,242,8.9,2,2,NA,100,NA,"",""
"871070","29.254","29.254.A.1",29,29,254,"A","1",4,4,0,124,13.1,0,24,246,258,11.4,2,2,NA,100,NA,"",""
"871071","29.254","29.254.A.1",29,29,254,"A","1",5,5,0,136,11.9,0,24,258,258,8.9,2,2,NA,100,NA,"",""
"871072","29.254","29.254.A.1",29,29,254,"A","1",6,6,3,137,9.6,0,24,149,161,8.6,2,2,41,100,NA,"",""
"871073","29.254","29.254.A.1",29,29,254,"A","1",7,7,4,146,5.4,0,24,291,292,9,2,2,NA,100,NA,"",""
"871074","29.254","29.254.A.1",29,29,254,"A","1",8,8,0,196,21.7,0,26,437,427,9.2,2,2,NA,100,NA,"",""
"871075","29.254","29.254.A.1",29,29,254,"A","1",9,9,5,242,12.3,0,26,347,346,6.6,2,2,NA,100,NA,"",""
"871076","29.254","29.254.A.1",29,29,254,"A","1",10,888,6,270,16.4,14.5,26,357,363,NA,6,NA,NA,200,3,"9",""
"871077","29.254","29.254.A.1",29,29,254,"A","1",11,10,7,320,2.9,0,24,272,299,9.6,2,2,41,100,NA,"",""
"871078","29.254","29.254.A.1",29,29,254,"A","1",12,11,8,333,7.1,0,24,225,232,9.3,2,2,NA,100,NA,"",""
"871079","29.254","29.254.A.1",29,29,254,"A","1",13,12,0,334,11,0,24,255,255,10,2,2,NA,100,NA,"",""
"871080","29.254","29.254.A.1",29,29,254,"A","1",14,13,0,359,12.4,0,24,293,284,8.5,2,5,NA,100,NA,"",""
"871081","29.254","29.254.A.1",29,29,254,"A","1",15,14,9,380,4.2,0,24,226,223,8.9,2,2,NA,100,NA,"",""
"871468","29.363","29.363.A.1",29,29,363,"A","1",1,1,1,1,3.8,0,26,215,228,15.1,2,2,NA,100,NA,"",""
"871469","29.363","29.363.A.1",29,29,363,"A","1",2,2,2,17,3.4,0,24,130,138,10.6,3,2,NA,316,1,"9",""
"871470","29.363","29.363.A.1",29,29,363,"A","1",3,3,3,28,4.6,0,24,83,89,7.7,3,3,NA,316,1,"9",""
"871471","29.363","29.363.A.1",29,29,363,"A","1",4,4,4,35,6.3,0,24,242,232,16,2,2,NA,100,NA,"",""
"871472","29.363","29.363.A.1",29,29,363,"A","1",5,5,5,51,8,0,24,368,366,17.1,2,2,NA,100,NA,"",""
"871473","29.363","29.363.A.1",29,29,363,"A","1",6,6,0,122,15,14.1,24,300,300,8,2,5,NA,100,NA,"",""
"871474","29.363","29.363.A.1",29,29,363,"A","1",7,7,6,193,15.9,14.2,24,320,318,10.5,2,5,NA,100,NA,"",""
"871475","29.363","29.363.A.1",29,29,363,"A","1",8,8,0,244,12.5,0,24,240,233,10.4,2,2,NA,100,NA,"",""
"871476","29.363","29.363.A.1",29,29,363,"A","1",9,9,0,268,10.5,0,26,281,277,14.8,2,2,NA,100,NA,"",""
"871477","29.363","29.363.A.1",29,29,363,"A","1",10,10,7,276,13.9,0,24,359,357,16,2,2,NA,100,NA,"",""
"871478","29.363","29.363.A.1",29,29,363,"A","1",11,11,8,315,6.8,0,24,228,217,15,2,2,NA,100,NA,"",""
"871479","29.363","29.363.A.1",29,29,363,"A","1",12,12,0,320,13.1,0,26,308,287,13,2,2,NA,100,NA,"",""
"871480","29.363","29.363.A.1",29,29,363,"A","1",13,13,9,333,10,0,24,375,387,17,2,2,NA,100,NA,"",""
"871481","29.363","29.363.A.1",29,29,363,"A","1",14,14,10,338,4.2,0,24,270,265,15,2,2,NA,100,NA,"",""
"871482","29.363","29.363.A.1",29,29,363,"A","1",15,15,11,355,8,0,26,258,253,15.2,2,2,NA,100,NA,"",""
"871483","29.363","29.363.A.1",29,29,363,"A","1",16,16,12,379,4.5,0,26,177,177,15,3,2,NA,316,1,"9",""
