"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"79276",42,332,NA,920113,6,32,6,3,3,"S",920117,8,"0316","1","0316L09","500","4639","91","173","2","2","0","0","13","13","3","4","9","1","90","90","21","21","7","4","4","4","26","26","3","4","4","4",NA,"43",NA,"2",NA,"2","21","3","1",NA,"26","3","1",NA,"43","3","6",NA,"21","26","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"3","0","G202","G305","G414","73",NA,"4.25",NA,"42.332",5e+05,4639000,42
"79277",42,333,NA,920113,6,49,6,1,2,"S",920117,8,"0316","1","0316L09","501","4639","91","173","2","2","0","0","12","12","3","4","9","1","90","90","21","26","7","5","4","4","26","21","3","3","4","4",NA,"43",NA,"2",NA,"2","26","3","1",NA,"21","3","1",NA,"43","3","6",NA,"26","21","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0",NA,NA,"G219","60",NA,"7.00",NA,"42.333",501000,4639000,42
"79282",42,338,NA,920113,6,13,6,1,2,"S",920117,8,"0316","1","0316L11","506","4639","91","173","2","2","0","0","13","13","4","4","9","1","90","60","21","21","7","6","4","4","26","26","3","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","04","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","395",NA,"5.25",NA,"42.338",506000,4639000,42
"79296",42,353,NA,920113,8,43,6,1,2,"S",920120,3,"0316","1","0316L12","507","4638","91","173","2","2","0","0","13","13","4","4","9","1","90","90","21","26","7","8","4","4","26","21","3","2","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43",NA,NA,NA,NA,"1","03","W","16",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","034",NA,"6.00",NA,"42.353",507000,4638000,42
"79311",42,368,NA,920113,8,20,5,3,4,"S",920120,3,"0316","1","0316L10","504","4637","91","173","2","2","0","0","11","11","3","3","9","1","90","75","21","21","7","8","4","3","26","26","3","2","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M305","365",NA,"4.00",NA,"42.368",504000,4637000,42
"79781",42,384,NA,920113,6,16,4,2,4,"S",920124,2,"0316","1","0316M08","499","4636","91","129","2","2","0","0","11","11","2","4","9","1","30","80","21","26","0","6","2","3",NA,"21",NA,"4",NA,"2",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","325",NA,"5.25",NA,"42.384",499000,4636000,42
"79800",42,406,NA,920108,1,22,5,2,4,"S",920210,3,"0316","1","0316M08","500","4635","91","129","2","2","0","0","11","11","4","5","9","1","90","70","21","21","8","6","4","4","26","26","2","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","44",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","88",NA,"7.25",NA,"42.406",5e+05,4635000,42
"79801",42,407,NA,920108,1,28,5,2,2,"S",920210,3,"0316","1","0316M08","501","4635","91","173","2","2","0","0","11","11","2","2","9","1","90","90","26","21","5","6","4","4","21","26","5","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","4",NA,NA,"01","287",NA,"2.00",NA,"42.407",501000,4635000,42
"79820",42,427,NA,920109,1,27,5,2,2,"S",920210,3,"0316","1","0316M08","500","4634","91","129","2","2","0","0","11","11","4","4","9","1","90","90","21","21","8","6","4","2","26","26","2","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","70",NA,"6.25",NA,"42.427",5e+05,4634000,42
"79827",42,434,NA,920109,1,38,6,4,1,"S",920210,3,"0316","1","0316M11","507","4634","91","173","2","2","0","0","11","11","3","4","9","1","90","80","21","21","7","5","4","3","26","26","3","5","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43","37",NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P814","220",NA,"6.75",NA,"42.434",507000,4634000,42
"79829",42,436,NA,920109,1,29,6,2,3,"S",920211,3,"0316","1","0316M12","509","4634","91","173","2","2","0","0","11","11","2","3","9","1","90","50","21","26","7","6","4","4","26","21","3","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","1",NA,NA,"P305","390",NA,"3.00",NA,"42.436",509000,4634000,42
"79832",42,439,NA,920109,1,22,6,2,3,"S",920211,3,"0316","1","0316M12","512","4634","91","173","2","2","0","0","11","11","2","4","9","1","60","80","21","21","6","6","2","3","21","26","4","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","37",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","360",NA,"5.00",NA,"42.439",512000,4634000,42
"79840",42,448,NA,920109,1,21,6,2,2,"S",920211,3,"0316","1","0316M08","500","4633","91","129","2","2","0","0","11","11","1","2","9","1","90","70","26","21","5","6","4","4","21","26","5","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","45","37",NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M305","300",NA,"1.25",NA,"42.448",5e+05,4633000,42
"79845",42,453,NA,920110,1,52,6,0,2,"S",920211,3,"0316","1","0316M10","505","4633","91","173","2","2","0","0","11","11","2","2","9","1","90","80","21","21","7","7","4","4","26","26","3","3","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","37","44",NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","215",NA,"2.00",NA,"42.453",505000,4633000,42
"79857",42,467,NA,920110,1,13,5,2,2,"S",920124,1,"0316","1","0316M08","501","4632","91","129","2","2","0","0","11","11","2","3","9","1","90","60","26","21","5","6","4","4","21","26","5","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","199",NA,"3.00",NA,"42.467",501000,4632000,42
"79858",42,468,NA,920110,1,18,5,2,3,"S",920124,1,"0316","1","0316M09","502","4632","91","129","2","2","0","0","12","12","2","2","9","1","90","90","26","21","5","6","4","4","21","26","5","4","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M414","80",NA,"1.25",NA,"42.468",502000,4632000,42
"80010",42,632,NA,920114,2,10,4,1,5,"S",920116,1,"0317","1","0317K05","522","4641","91","215","2","2","3","3","13","13","4","5","9","1","70","70","21","21","0","7","4","4",NA,"26",NA,"1",NA,"3",NA,"43",NA,"1",NA,"3","21","3","1",NA,"26","3","1",NA,"43","3","6",NA,"21","26","43","37","65","15",NA,"2","01","W","13",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","304","78","18.00","3.75","42.632",522000,4641000,42
"80078",42,713,NA,920108,10,26,4,2,3,"S",920113,3,"0317","1","0317M01","513","4634","91","173","2","2","3","3","11","11","2","2","9","1","80","60","21","26","4","7","4","3","26","21","6","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"26","21","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","335",NA,"1.25",NA,"42.713",513000,4634000,42
"80097",42,733,NA,920108,10,25,6,2,2,"S",920114,7,"0317","1","0317M03","518","4632","91","173","2","2","3","3","10","10","2","1","9","1","70","50","21","21","0","5","4","3",NA,"26",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P305","273",NA,"0.50",NA,"42.733",518000,4632000,42
"80193",42,841,NA,920108,10,44,6,3,3,"S",920114,10,"0347","4","0347174","483","4630","91","080","2","2","0","0","11","11","2","4","9","1","70","80","26","26","0","6","3","4",NA,"21",NA,"2",NA,"4",NA,"25",NA,"1",NA,"4","26","3","6",NA,"21","3","6",NA,"25","3","6",NA,"26","21","25","37","15","44","45","3","02","W","19",NA,NA,NA,"1","1","2",NA,"0","1","2","0",NA,NA,"01","98",NA,"4.50",NA,"42.841",483000,4630000,42
"80224",42,876,NA,920109,7,49,6,3,2,"S",920114,10,"0348","2","0348J09","500","4631","91","129","2","2","3","3","11","11","2","4","9","1","90","90","26","26","5","6","4","4","21","21","5","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","45",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","391",NA,"4.50",NA,"42.876",5e+05,4631000,42
"80231",42,883,NA,920109,7,28,6,1,4,"S",920114,3,"0348","2","0348J13","507","4631","91","173","2","2","3","3","11","11","2","3","9","1","90","90","21","21","7","7","4","4","26","26","3","3","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","37","44",NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","15",NA,"2.75",NA,"42.883",507000,4631000,42
"80260",42,915,NA,920109,10,41,5,4,1,"S",920115,7,"0348","2","0348J07","496","4629","91","055","2","2","3","3","11","11","3","4","9","1","70","85","21","26","6","6","4","3","26","21","4","4","4","3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","44","43","45",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0","2","3","0",NA,NA,"01","388",NA,"4.25",NA,"42.915",496000,4629000,42
"80261",42,917,NA,920109,10,34,6,3,2,"S",920115,7,"0348","2","0348J09","499","4629","91","055","2","2","3","3","11","11","2","2","9","1","90","90","21","21","6","8","4","4","26","26","4","2","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","44",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","265",NA,"2.25",NA,"42.917",499000,4629000,42
"80262",42,918,NA,920109,10,39,6,3,3,"S",920115,7,"0348","2","0348J09","500","4629","91","190","2","2","3","3","11","11","2","4","9","1","90","80","26","26","7","6","4","4","21","21","3","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","37","45","44",NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","288",NA,"5.00",NA,"42.918",5e+05,4629000,42
"80270",42,927,NA,920109,10,25,4,3,2,"S",920115,7,"0348","2","0348J14","509","4629","91","045","2","2","3","3","11","11","2","3","9","1","90","65","26","21","7","7","4","4","21","26","3","3","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","37","44","45",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P305","71",NA,"2.75",NA,"42.927",509000,4629000,42
"80286",42,943,NA,920109,10,13,5,3,2,"S",920115,7,"0348","2","0348J13","507","4628","91","045","2","2","3","3","11","11","2","5","9","1","90","75","26","21","7","6","4","4","21","26","3","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","44",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","9",NA,NA,"01","265",NA,"11.50",NA,"42.943",507000,4628000,42
"80299",42,957,NA,920109,10,18,5,4,2,"S",920115,7,"0348","2","0348J10","501","4627","91","178","6","6","3","3","11","11","3","4","9","1","90","70","26","21","7","6","4","4","21","26","6","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","25","37","38",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","212",NA,"5.50",NA,"42.957",501000,4627000,42
"80304",42,962,NA,920109,10,29,6,3,4,"S",920115,10,"0348","2","0348J13","507","4627","91","125","2","2","3","3","11","11","3","4","9","1","90","75","26","21","7","7","4","4","21","26","3","3","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","44",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","18",NA,"5.25",NA,"42.962",507000,4627000,42
"80324",42,986,NA,920110,7,23,5,4,4,"S",920115,10,"0348","2","0348K11","507","4626","91","125","6","6","3","3","10","10","3","4","9","1","40","80","26","21","6","6","4","4","44","26","4","4","0","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","37","43","15","44",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P305","306",NA,"4.75",NA,"42.986",507000,4626000,42
"80360",42,1024,NA,920110,7,32,4,3,4,"S",920115,10,"0348","2","0348K11","507","4624","91","125","2","2","0","0","11","11","2","4","9","1","90","90","26","26","7","7","4","4","21","21","3","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","311",NA,"4.75",NA,"42.1024",507000,4624000,42
"80414",42,1082,NA,920110,10,30,5,1,2,"S",920116,7,"0348","2","0348L12","506","4621","91","070","2","2","0","0","11","11","4","3","9","1","90","80","26","26","7","7","4","4","21","21","3","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","37",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","130",NA,"3.50",NA,"42.1082",506000,4621000,42
"80481",42,1159,NA,920110,3,35,6,2,3,"S",920116,7,"0349","2","0349J03","516","4631","91","173","2","2","3","3","11","11","2","2","9","1","90","80","21","21","0","6","4","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M305","373",NA,"1.75",NA,"42.1159",516000,4631000,42
"80495",42,1175,NA,920113,7,17,5,2,2,"S",920116,10,"0349","2","0349J03","515","4630","91","045","2","2","3","3","11","11","2","2","9","1","90","70","21","26","0","5","4","4",NA,"21",NA,"4",NA,"4",NA,"43",NA,"1",NA,"2","26","3","1",NA,"21","3","1",NA,"43","3","6",NA,"26","21","43",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P305","5",NA,"2.25",NA,"42.1175",515000,4630000,42
"80498",42,1178,NA,920113,7,46,6,4,2,"S",920116,10,"0349","2","0349J04","518","4630","91","173","2","2","3","3","11","11","2","2","9","1","80","90","26","21","5","5","3","3","21","26","5","4","3","3",NA,"43",NA,"1",NA,"2","21","2","1","27","26","2","1","22","43","3","6",NA,"26","21","43","37",NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","3",NA,"2.25",NA,"42.1178",518000,4630000,42
"81127",42,1891,NA,920110,9,21,5,1,2,"S",920117,5,"0378","2","0378K12","540","4606","91","071","3","3","0","0","10","10","1","2","9","1","80","80","26","26","4","4","2","3","02","21","6","4","0","3",NA,"43",NA,"2",NA,"2","26","3","1",NA,"21","3","1",NA,"43","3","6",NA,"26","21","43","15",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"M914","320",NA,"0.75",NA,"42.1891",540000,4606000,42
"81378",42,45,NA,921216,3,43,5,1,2,"S",921222,1,"0279","2","0279M04","519","4652","91","215","2","2","3","3","16","16","4","3","9","1","70","70","21","21","0","9","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","37","71",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P410","217",NA,"3.50",NA,"42.45",519000,4652000,42
"81379",42,65,NA,921216,3,9,4,1,3,"S",921222,1,"0280","2","0280J06","548","4665","91","209","3","3","3","3","15","15","4","5","9","1","15","20","71","21","0","8","3","3","21","71","0","2","1","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"71","3","6",NA,NA,NA,NA,NA,"21","71","37",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","385",NA,"10.75",NA,"42.65",548000,4665000,42
"81388",42,225,NA,921216,3,25,6,1,3,"S",921222,1,"0315","4","0315428","477","4635","91","081","6","6","0","0","11","11","2","4","9","1","80","80","21","26","6","5","4","4","26","21","4","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","37","44",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","0",NA,"7.00",NA,"42.225",477000,4635000,42
"81395",42,345,NA,921217,1,51,6,2,2,"S",921222,3,"0316","1","0316L08","499","4638","91","173","2","2","0","0","12","12","2","4","9","1","90","90","21","26","7","6","4","4","26","21","3","3","4","3",NA,"43",NA,"1",NA,"2","26","3","1",NA,"21","3","1",NA,"43","3","6",NA,"26","21","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","141",NA,"4.50",NA,"42.345",499000,4638000,42
"81397",42,385,NA,921218,1,28,6,2,3,"S",921222,3,"0316","1","0316M08","500","4636","91","129","2","2","0","0","11","11","2","3","9","1","90","90","21","21","8","6","4","4","26","26","2","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","247",NA,"3.00",NA,"42.385",5e+05,4636000,42
"81425",42,985,NA,921221,1,19,5,2,2,"S",921223,1,"0348","2","0348K11","506","4626","91","125","2","2","3","3","11","11","2","3","9","1","90","75","26","26","7","8","4","4","21","21","3","2","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"2","4",NA,NA,"01","98",NA,"3.00",NA,"42.985",506000,4626000,42
"91025",49,42,NA,921027,3,3,3,2,1,"S",921030,3,"0266","1","0266M09","671","4653","92","094","6","6","0","0","12","12","3","4","9","1","70","40","21","26","0","6","3","3",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","70",NA,"6.50",NA,"49.42",671000,4653000,49
"91082",49,116,NA,921028,1,13,6,1,3,"S",921102,1,"0268","1","0268J08","720","4670","92","134","3","3","0","0","10","10","3","4","9","1","60","30","26","26","0","6","3","3",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","1","2","20","21","1","2","20",NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"P204","390",NA,"4.50",NA,"49.116",720000,4670000,49
"91108",49,146,NA,921028,1,43,6,2,2,"S",921102,3,"0268","1","0268K09","726","4666","92","134","3","3","0","0","09","09","1","1","9","1","50","80","21","21","0","5","3","4","26","26","0","5","4","4",NA,NA,NA,NA,NA,NA,"21","1","2","35","26","1","2","36",NA,NA,NA,NA,"21","26","45","43",NA,NA,NA,"2","05","G","18",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"P204","120",NA,"0.50",NA,"49.146",726000,4666000,49
"91157",49,204,NA,921028,3,50,5,3,3,"S",921102,3,"0268","1","0268L12","730","4658","92","177","6","6","0","0","08","08","2","3","9","1","30","60","26","26","0","6","3","4",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","1","2","24","21","1","2","23",NA,NA,NA,NA,"26","21","45","43",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","4",NA,NA,"P204","230",NA,"3.00",NA,"49.204",730000,4658000,49
"91388",49,503,NA,921027,2,25,6,1,2,"S",921105,3,"0306","2","0306M02","706","4636","92","069","4","4","0","0","07","07","2","4","9","1","50","70","21","26","0","6","3","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","1","2","28","21","1","2","24",NA,NA,NA,NA,"26","21","45",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","140",NA,"4.25",NA,"49.503",706000,4636000,49
"91390",49,508,NA,921027,2,13,5,1,2,"S",921105,3,"0306","2","0306M04","710","4635","92","069","4","4","0","0","07","07","2","4","9","1","80","80","21","21","0","7","4","3",NA,"45",NA,"2",NA,"2",NA,"26",NA,"1",NA,"4","21","3","1",NA,"45","3","6",NA,"26","3","1",NA,"21","45","26","25",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0","2","4","0",NA,NA,"01","255",NA,"6.00",NA,"49.508",710000,4635000,49
"91629",49,553,NA,921027,2,50,6,0,2,"S",921106,2,"0307","2","0307K02","736","4646","92","139","4","4","3","3","10","10","3","4","9","1","90","99","26","26","0","7","3","3",NA,"21",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"26","1","2","20","21","1","2","20",NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","374",NA,"4.75",NA,"49.553",736000,4646000,49
"91647",49,577,NA,921028,2,43,6,2,3,"S",921106,2,"0307","2","0307L01","734","4643","92","067","5","5","3","3","09","09","3","3","9","1","90","80","21","21","0","5","3","3",NA,"26",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","25","26","1","2","25",NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","265",NA,"3.75",NA,"49.577",734000,4643000,49
"91740",49,709,NA,921030,2,40,5,3,5,"S",921111,2,"0338","2","0338L05","712","4622","92","173","3","3","0","0","08","08","3","3","9","1","20","70","26","26","8","6","2","4","21","21","2","4","2","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","45","43",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P902","37",NA,"3.50",NA,"49.709",712000,4622000,49
"91747",49,717,NA,921030,2,37,6,2,2,"S",921112,2,"0338","2","0338L05","713","4621","92","173","3","3","0","0","08","08","1","2","9","1","50","80","26","26","8","7","4","4","21","21","1","3","4","4","25",NA,"1",NA,"4",NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","45",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P902","29",NA,"2.00",NA,"49.717",713000,4621000,49
"91756",49,734,NA,921102,2,31,4,1,2,"S",921112,2,"0338","2","0338M05","711","4618","92","173","4","4","0","0","08","08","3","4","9","1","70","70","26","21","8","5","2","3","21","26","2","5","2","3",NA,NA,NA,NA,NA,NA,"21","1","2","25","26","1","2","25",NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","179",NA,"5.50",NA,"49.734",711000,4618000,49
"91780",49,4,NA,921214,2,0,0,0,2,"S",921214,2,"0229","1","0229M13","700","4673","92","181","6","6","0","0","13","13","4","3","9","3","30",NA,"21",NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300",NA,"3.00",NA,"49.4",7e+05,4673000,49
