"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"44223",22,1027,NA,931005,12,21,4,6,4,"S",931021,13,"0209","2","0209M38","694","4694","93","173","6","6","0","0","05","05","2","2","9","1","00","60","44","25","0","6","0","3",NA,"21",NA,"3",NA,"3",NA,"44",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","58","99","91","37","2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M204","190",NA,"0.75",NA,"22.1027",694000,4694000,22
"44236",22,1041,NA,931214,12,14,4,6,3,"S",940103,13,"0209","2","0209M40","700","4692","93","173","2","2","0","0","10","10","5","5","9","1","00","60","25","25","0","5","1","3",NA,"21",NA,"4",NA,"3",NA,"91",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","91","37","44","45","99","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"G204","135",NA,"10.50",NA,"22.1041",7e+05,4692000,22
"44257",22,1065,NA,940124,1,44,4,6,3,"S",940131,3,"0210","2","0210J79","704","4708","93","130","6","6","0","0","10","10","3","3","9","1","00","75","21","25","0","8","0","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","15","45","37","95","2","04","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"3","4",NA,"P204","M714","395",NA,"2.50",NA,"22.1065",704000,4708000,22
"44592",22,1471,NA,940125,1,14,4,5,3,"S",940203,1,"0212","2","0212K27","268","4703","93","190","6","6","0","0","07","07","4","4","9","1","90","70","25","25","8","4","4","4","44","21","2","2","0","4",NA,"44",NA,"2",NA,"3","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","39","91","37","99","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P204","100",NA,"6.75",NA,"22.1471",268000,4703000,22
"44603",22,1484,NA,940119,1,23,4,6,1,"S",940119,3,"0212","2","0212K27","270","4702","93","190","6","6","0","0","08","08","5","5","9","1","90","80","25","25","8","7","4","4","44","21","2","1","0","4",NA,"42",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"42","3","6",NA,"25","21","42","91","37","76","39","3","10","G","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P204","248",NA,"11.00",NA,"22.1484",270000,4702000,22
"44893",22,1881,NA,931216,12,21,4,6,4,"S",940107,13,"0250","2","0250J06","276","4689","93","113","6","6","0","0","07","07","4","4","9","1","50","70","25","25","0","6","3","3",NA,"21",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","91","37","15","99","2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","210",NA,"4.25",NA,"22.1881",276000,4689000,22
"45061",22,2073,NA,931102,12,27,4,6,3,"S",931117,13,"0251","3","0251358","308","4680","93","35","6","6","0","0","09","09","5","4","9","1","70","80","21","21","0","5","3","3",NA,"25",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","25","25","1","2","25",NA,NA,NA,NA,"21","25","91","99","43","44","37","2","01","W","20",NA,NA,NA,"1","1","3",NA,"9",NA,"0","0",NA,NA,"P204","220",NA,"6.75",NA,"22.2073",308000,4680000,22
"45072",22,2085,NA,931217,12,35,4,1,1,"S",940107,13,"0251","3","0251357","306","4676","93","155","6","6","0","0","08","08","5","4","9","1","80","70","21","21","8","6","2","3","25","25","2","3","2","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","15","99","56","45","44","2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","3",NA,NA,"P204","75",NA,"6.00",NA,"22.2085",306000,4676000,22
"45267",22,2289,NA,931217,12,37,4,2,1,"S",940110,13,"0289","3","0289231","301","4664","93","239","6","6","0","0","09","09","4","4","9","1","80","90","45","21","8","5","0","3","44","25","2","4","0","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","37",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"P403","64",NA,"6.50",NA,"22.2289",301000,4664000,22
"45676",22,1961,NA,940216,12,21,4,6,3,"S",940222,13,"0250","1","0250L29","283","4681","93","177","6","6","0","0","05","05","5","4","9","1","90","75","25","25","8","5","3","3","44","21","2","2","0","4",NA,"26",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"26","3","1",NA,"25","21","26","45","91","44","99","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","355",NA,"6.00",NA,"22.1961",283000,4681000,22
"47872",24,1174,NA,921118,3,33,6,0,2,"S",921125,3,"0160","2","0160L02","733","4718","92","093","2","2","0","0","12","12","2","4","9","1","30","80","21","25","5","7","1","4","25","21","1","3","0","4","26",NA,"4",NA,"0",NA,"25","1","2","25","21","1","2","30",NA,NA,NA,NA,"25","21","43",NA,NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"2","0",NA,NA,"01","382",NA,"5.00",NA,"24.1174",733000,4718000,24
"47902",24,1208,NA,921118,3,25,6,2,1,"S",921125,3,"0161","2","0161J05","276","4727","92","142","6","6","0","0","10","10","1","2","9","1","40","80","25","25","5","3","1","4","26","26","3","3","0","4","21","21","1","3","0","4","25","1","2","20","26","1","2","20","21","1","2","20","25","26","21","43",NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"01","340",NA,"1.25",NA,"24.1208",276000,4727000,24
"48006",24,1348,NA,921120,3,39,5,1,1,"S",921127,3,"0192","1","0192310","728","4708","92","023","6","6","0","0","10","11","2","2","9","1","00","90","21","21","6","6","2","4","25","25","1","4","2","3","26",NA,"3",NA,"2",NA,"21","3","6",NA,"25","3","6",NA,NA,NA,NA,NA,"21","25",NA,NA,NA,NA,NA,"2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","231",NA,"1.75",NA,"24.1348",728000,4708000,24
"48232",24,1589,NA,921201,2,17,4,0,3,"S",921209,2,"0230","1","0230M10","725","4676","92","047","2","2","0","0","11","11","5","4","9","1","00","70","21","21","7","6","2","3","25","25","2","4","2","3","26",NA,"1",NA,"2",NA,"21","1","2","25","25","1","2","25",NA,NA,NA,NA,"21","25","43",NA,NA,NA,NA,"2","01","W","18",NA,NA,NA,"1","1","2",NA,"1",NA,"4","0",NA,NA,"G912","291",NA,"6.00",NA,"24.1589",725000,4676000,24
"48485",24,129,NA,930120,2,15,6,3,2,"S",930210,2,"0080","1","0080L08","340","4771","92","025","2","2","3","3","15","15","5","5","9","1","35","60","71","42","0","7","4","4",NA,"71",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"42","3","6",NA,"71","3","6",NA,NA,NA,NA,NA,"42","71","78",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G902","290",NA,"13.50",NA,"24.129",340000,4771000,24
"48952",24,691,NA,930125,3,23,5,2,5,"S",930129,3,"0129","2","0129J03","272","4742","92","040","6","6","0","0","11","11","5","4","9","1","10","75","21","21","0","5","1","3","25","25","0","4","0","4",NA,"26",NA,"1",NA,"3","21","1","2","20","25","1","2","20","26","1","2","20","21","25","26",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"4","3",NA,NA,"01","210",NA,"6.50",NA,"24.691",272000,4742000,24
"48989",24,732,NA,930203,2,19,5,2,1,"S",930224,2,"0129","2","0129K08","288","4738","92","076","2","2","0","0","11","11","3","3","9","1","20","60","21","25","5","6","1","4","25","21","4","2","0","4","26","26","1","2","0","4","25","1","2","25","21","1","2","25","26","1","2","25","25","21","26","43",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"4","0",NA,NA,"01","240",NA,"4.00",NA,"24.732",288000,4738000,24
"49162",24,911,NA,930209,3,28,5,1,5,"S",930212,3,"0131","2","0131K08","340","4737","92","183","2","2","0","0","10","10","5","4","9","1","30","80","21","21","0","7","1","3","25","25","5","3","0","3","26",NA,"5",NA,"0",NA,"21","1","2","25","25","1","2","25",NA,NA,NA,NA,"21","25","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2","9","2",NA,"4","0",NA,NA,"01","260",NA,"6.00",NA,"24.911",340000,4737000,24
"49169",24,919,NA,930120,3,17,5,1,4,"S",930203,3,"0131","2","0131K08","340","4736","92","183","2","2","0","0","11","11","3","3","9","1","40","70","21","25","0","6","1","3","25","21","5","4","0","3","26",NA,"5",NA,"0",NA,"25","1","2","25","21","1","2","25",NA,NA,NA,NA,"25","21","43",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"01","80",NA,"2.75",NA,"24.919",340000,4736000,24
"49220",24,975,NA,930121,3,32,6,1,3,"S",930204,3,"0131","2","0131M10","344","4729","92","051","1","1","0","0","11","11","2","3","9","1","50","75","21","21","3","6","1","4","25","25","4","3","0","4","26",NA,"1",NA,"0",NA,"21","1","2","31","25","1","2","43",NA,NA,NA,NA,"21","25","26","43",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G402","157",NA,"3.00",NA,"24.975",344000,4729000,24
"49222",24,978,NA,930121,3,24,5,3,3,"S",930204,3,"0131","2","0131M04","330","4728","92","052","2","2","0","0","10","10","2","1","7","1","05","90","02","25","7","8","1","3",NA,"21",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"25","1","2","20","21","1","2","20",NA,NA,NA,NA,"25","21","43",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"01","043",NA,"0.25",NA,"24.978",330000,4728000,24
"49231",24,989,NA,930121,3,38,6,1,2,"S",930204,3,"0131","2","0131M10","344","4727","92","051","1","1","0","0","10","10","2","2","9","1","40","90","21","21","3","7","1","4","25","25","4","2","0","4","26","43","1","1","0","1","21","1","2","36","25","1","2","35","43","3","6",NA,"21","25","43",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"2",NA,"0","0",NA,NA,"01","030",NA,"0.75",NA,"24.989",344000,4727000,24
"49312",24,1275,NA,930126,3,16,6,3,5,"S",930208,3,"0163","2","0163J09","343","4724","92","229","6","6","0","0","10","10","2","3","9","1","40","60","21","21","5","3","2","3","26","25","3","3","2","3","25","43","2","3","2","2","21","1","2","25","25","1","2","25","43","3","6",NA,"21","25","43","26",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"01","290",NA,"2.50",NA,"24.1275",343000,4724000,24
"49318",24,1289,NA,930126,3,22,5,1,5,"S",930208,3,"0163","2","0163J09","343","4722","92","229","6","6","0","0","10","10","5","3","9","1","40","70","21","21","5","5","2","3","26","43","3","3","2","2","25","25","2","2","2","3","21","1","2","25","43","3","6",NA,"25","1","2","25","21","43","25",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"01","320",NA,"3.00",NA,"24.1289",343000,4722000,24
"49320",24,1291,NA,930126,3,27,5,1,4,"S",930208,3,"0163","2","0163K07","335","4721","92","004","6","6","0","0","09","09","2","3","9","1","30","60","21","25","5","5","1","3","26","21","4","2","1","3","25","43","1","2","1","2","25","1","2","25","21","1","2","25","43","3","6",NA,"25","21","43","44","15","26",NA,"3","01","W","20",NA,NA,NA,"1","1","3",NA,"2",NA,"4","0",NA,NA,"01","290",NA,"2.75",NA,"24.1291",335000,4721000,24
"49322",24,1293,NA,930127,3,29,6,1,2,"S",930208,3,"0163","2","0163K11","344","4721","92","229","6","6","0","0","10","10","1","1","9","1","50","90","21","21","5","5","2","3","26","25","3","3","2","3","25","43","2","2","2","2","21","1","2","25","25","1","2","25","43","3","6",NA,"21","25","43",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"2",NA,"0","0",NA,NA,"01","215",NA,"0.50",NA,"24.1293",344000,4721000,24
"49331",24,1305,NA,930127,3,19,4,2,2,"S",930208,3,"0163","2","0163K10","341","4717","92","229","6","6","0","0","10","10","2","4","9","1","10","80","21","21","0","7","4","3",NA,"25",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","20","25","1","2","20",NA,NA,NA,NA,"21","25","43",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"01","330",NA,"5.25",NA,"24.1305",341000,4717000,24
"49387",25,247,NA,920420,0,0,0,0,0,"S",920420,0,"0181","5","0181137","334","4724","89","082","2","2","0","0","18","18","5","5","9","3","50",NA,"22",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.247",334000,4724000,25
