"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"45461",NA,NA,"25.53",25,25,53,"A","1",0,1981,"07","8138","1997","","2-4","2001","247",1,"1","1",100,95,1,3,2,2,1,4,"07/06/01 00:00:00","12/30/99 11:20:00",1,2,1,1,9,3,NA,NA,"0","0","","0","",205,0,16.8,0,3,"2",2,"ENCONTRADO REJON POR PIES IFN2. SUBPISO DE AVELLANOS. PIES 2, 7, 27, 29 Y 30 ENTRAN  POR  PENDIENTE.  A 306 G. NO 021 POR DIAMETRO. FORMAS COMPROBADAS. HAY HELECHOS Y HERBACEAS.",12,32,"07/06/01 00:00:00","12/30/99 09:19:39","07/06/01 00:00:00","12/30/99 11:38:28",139,"243","115","315","10",NA,NA,NA,NA,NA,NA,"D",7,"25.53.A.1"
"45539",NA,NA,"25.60",25,25,60,"A","1",0,1981,"05","8137","1997","","2-4","2001","247",1,"1","1",95,70,1,3,1,2,1,4,"07/06/01 00:00:00","12/30/99 15:49:00",1,2,1,1,9,4,NA,NA,"0","3","0","0","",105,0,9,0,2,"1",2,"ENCONTRADO REJON POR TOCONES IFN2. SUBPISO DE HAYA Y ROBLE EN ESTADO DE MONTE BRAVO. PIE 1 DIAMETROS COMPROBADOS.  A 252 G. NO 071 POR DIAMETRO. HAY HELECHOS Y HERBACEAS. NO HAY MATORRAL. CORTAS EN PINOS Y RESTOS POR EL SUELO. 
ALTURAS COMPROBADAS. HAY ARANDANOS.",12,32,"07/06/01 00:00:00","12/30/99 13:58:38","07/06/01 00:00:00","12/30/99 15:49:41",111,"243","000","195","10",NA,NA,NA,NA,NA,NA,"D",7,"25.60.A.1"
"45637",NA,NA,"25.69",25,25,69,"A","1",0,1981,"07","8137","1997","","4-2","2001","243",1,"1","1",90,85,1,3,2,2,2,3,"08/03/01 00:00:00","12/30/99 10:45:00",1,2,2,1,9,10,NA,NA,"0","0","","0","",42,0,6.5,0,2,"1",2,"PARCELA LOCALIZADA POR PIES IFN2. DEJO 10% PARA EL RESTO DE ESPECIES. DOY     SUBPISO DE AVELLANO. EN LAS     PROXIMIDADES DE LA PARCELA SE HA     OBSERVADO UNA PLANTA DE BOJ. EN LA     PARCELA HAY UN MOJON DIVISOR DE     MONTES. PIE CON RUMBO 84 NO ENTRA POR    DIAMETRO. SE CORRIGE ESPECIE, FORMA Y    CALIDAD EN PIES. ALTURAS Y DIAMETROS COMPROBADAS.  SAUCE CON RUMBO 120 NO   ENTRA POR DIAMETRO.",25,52,"08/03/01 00:00:00","12/30/99 08:37:26","08/03/01 00:00:00","12/30/99 10:46:48",129,"243","350","380","10",NA,NA,NA,NA,NA,NA,"D",4,"25.69.A.1"
"46044",NA,NA,"26.1052",26,26,1052,"A","1",0,1984,"K","0010","1999","03","9638","1999","091",1,"1","1",95,80,1,2,1,3,1,4,"3/08/99","15:55",1,1,1,1,5,4,NA,NA,"0","0","","0","",175,0,6.8,0,1,"2",2,"HAY DAÑOS POR DOMINANCIA Y POR LIQUENES. 
26,PIES 4 Y 6 MEDIDOS POR ENCIMA DE 1'30M. 
26,PIE 35 MEDIDO POR DEBAJO DE  1'30M.",18,34,"3/08/99","13:57","3/08/99","16:04",127,"151","385","095","10",NA,NA,NA,NA,NA,NA,"D",4,"26.1052.A.1"
"46055",NA,NA,"26.1062",26,26,1062,"A","1",0,1999,"04","9680","","","","1999","177",1,"1","1",95,90,1,2,3,3,2,4,"9/08/99","12:09",1,1,1,1,8,2,NA,NA,"0","0","","0","",315,0,7.8,0,2,"2",2,"PIE 4 DESCOPADO.
26,PIES 4, 25 Y 41 DIAM COMPROBADOS.
26,A 20 G. NO 021 POR DISTANCIA.
26,A 56 G. NO 071 POR DISTANCIA.
26,A 143 G. NO 071 POR DIAMETRO.
26,ALTURAS MENORES QUE EN IFN2 COMPROBADAS.",9,32,"9/08/99","09:48","9/08/99","12:20",152,"169","080","315","10",NA,NA,NA,NA,NA,NA,"D",2,"26.1062.A.1"
"46056",NA,NA,"26.1063",26,26,1063,"A","1",0,1999,"04","9680","","","","1999","177",1,"1","1",95,90,1,2,1,3,2,4,"9/08/99","15:15",1,1,1,1,8,2,NA,NA,"0","0","","0","",280,0,9,0,2,"2",2,"10% RESTO DE ESPECIES.
26,ALTURAS MENORES QUE EN IFN2 COMPROBADAS.
26,PIES 9,13,14,20,21 ALT COMPRBADAS.
26,REFERENCIA A UNA MARCA DE PINTURA ROJA RUMBO 377 G. Y 12,5 M.
26,HAY ABUNDANCIA DE RAMAS Y TRONCOS SOBRE EL SUELO.",9,32,"9/08/99","13:36","9/08/99","15:47",132,"169","100","370","10",NA,NA,NA,NA,NA,NA,"D",2,"26.1063.A.1"
"46069",NA,NA,"26.1076",26,26,1076,"A","1",0,1984,"L","0007","1999","04","9683","1999","177",1,"1","1",80,60,1,2,4,2,3,4,"2/09/99","15:33",1,2,1,2,7,2,NA,NA,"0","0","","0","",160,0,14,0,2,"2",3,"PIES 15, 16 Y 18 ENTRAN POR CAMBIO DE   PENDIENTE POR CORTADO.
26,PIE 10 DIAM COMPROBADO.
26,DIFICULTAD EN  LEVANTAMIENTO POR CORTADO.",18,34,"2/09/99","13:36","2/09/99","15:45",129,"151","100","013","10",NA,NA,NA,NA,NA,NA,"D",4,"26.1076.A.1"
"46078",NA,NA,"26.1084",26,26,1084,"A","4",0,1999,"05","9705","","","","1999","177",1,"1","1",100,95,1,2,3,2,2,4,"6/10/99","16:34",1,2,2,1,8,2,NA,NA,"0","0","","0","",360,0,12,0,2,"2",2,"REJON ENCONTRADO POR LOS PIES DEL IFN2.
26,PIE 23 CON PERFORADORES HONGOS Y DESCOPADO.
26,PIE 24 CON HERIDA HUECA A 3  MTS.
26,PIE 27 DIAM. COMPROBADO.",9,39,"6/10/99","15:17","6/10/99","17:01",105,"169","367","51","10",NA,NA,NA,NA,NA,NA,"D",2,"26.1084.A.4"
"46089",NA,NA,"26.1094",26,26,1094,"A","1",0,1984,"L","0006","1999","05","9704","1999","177",1,"1","1",100,95,1,3,2,3,2,4,"6/09/99","14:54",1,2,1,1,8,2,NA,NA,"0","0","","0","",270,0,14.2,0,2,"2",2,"ENCONTRADO REJON POR PIES IFN2.
26,SUBPISO DE ACEBO.
26,PIE 15 MEDIDO CON CINTA.
26,ESPECIES CORRECTAS  IFN3.
26,ALTURAS COMPROBADAS.
26,EN LOS  ALREDEDORES HAY  UN  OLMO DE MONTAÑA.
26,DENTRO DE LA  PARCELA E.  ARBOREA.
26,HAY ALGUNOS PIES CAIDOS POSIBLEMENTE POR LA NIEVE.
26,HAY TOCONES VIEJOS Y PODRIDOS.",9,32,"6/09/99","13:10","6/09/99","15:27",137,"169","355","115","07",NA,NA,NA,NA,NA,NA,"D",2,"26.1094.A.1"
"46098",NA,NA,"26.1102",26,26,1102,"A","1",0,1984,"M","0005","1999","05","9706","1999","177",1,"1","1",90,85,1,2,2,2,3,4,"13/10/99","15:45",1,2,1,1,8,3,NA,NA,"0","0","","0","",255,0,10.5,0,2,"2",2,"DEJO UN 10% DE OCUP. AL RESTO DE  SPS.
26,NO ENTRAN PIES POR DIST. LATERAL  A: 67,  98, 179 Y 242G.
26,PIES 6 Y 7 DEL  IFN2 NO ENTRABAN ANTES,  NI AHORA  INCLUSO CON LA CORRECCION DE   PENDIENTE.
26,ALTURAS MENORES QUE EN IFN2 COMPROBADAS.
26,CORRECTOS LOS GRADOS DE LOS  PIES DEL  IFN3 DESDE EL 19 EN ADELANTE.",19,6,"15/01/99","15:05","13/10/99","16:19",107,"151","320","147","10",NA,NA,NA,NA,NA,NA,"D",4,"26.1102.A.1"
"46122",NA,NA,"26.1124",26,26,1124,"A","1",0,1984,"M","0010","1999","06","9736","1999","091",1,"1","1",100,90,1,2,2,3,2,4,"18/08/99","12:03",1,2,1,1,8,6,NA,NA,"0","0","","0","",324,0,5.5,0,2,"3",2,"A 351G. PIE NO ENTRA POR DISTANCIA. 
26,PIE  2 MEDIDO POR ENCIMA DE 1'30M. DIAMETRO COMPROBADO
26,PIE 10  MEDIDO A 0'80M.",18,34,"18/08/99","10:09","18/08/99","12:18",129,"151","002","238","10",NA,NA,NA,NA,NA,NA,"D",4,"26.1124.A.1"
"46166",NA,NA,"26.1166",26,26,1166,"A","1",0,1984,"K","0002","1999","02","9621","1999","004",1,"1","1",95,75,1,2,1,2,2,4,"18/08/99","11:40",1,1,1,1,4,5,NA,NA,"0","3","","0","",385,0,8.5,0,2,"2",2,"CORRECTA LA FORMA DEL PIE 3 DEL IFN2.
26,DIAM. PIE 7 IFN2 MEDIDOS A 1,1M.
26,PIE 15 DIAM. COMPROBADO.
26,NO ENTRAN PIES POR DIAM. A 299 Y 370G.
26,HAY ARANDANOS.
26,SP. 0101 CISTUS LAURIFOLIUS.",19,6,"18/08/99","10:18","18/08/99","12:13",115,"151","130","370","10",NA,NA,NA,NA,NA,NA,"D",2,"26.1166.A.1"
"46553",NA,NA,"26.2212",26,26,2212,"N","N",0,1999,"05","9704","","","","1999","",1,"1","1",80,55,1,2,4,2,3,4,"29/09/99","12:07",1,2,1,1,6,3,NA,NA,"4","0","","0","",330,0,10.2,0,2,"1",2,"PARCELA NUEVA.
26,PRESENTE EL TECNICO MAXIMO PULGAR.
26,NO DAMOS OCUPACION AL RESTO DE ESPECIES.",18,34,"29/09/99","09:57","29/09/99","12:18",140,"151","208","377","10",NA,NA,NA,NA,NA,NA,"D",4,"26.2212.N.N"
"46560",NA,NA,"26.2226",26,26,2226,"N","N",0,1999,"06","9736","","","","1999","",1,"1","1",60,45,1,2,3,2,3,4,"23/09/99","14:33",1,2,1,1,7,1,NA,NA,"0","0","","0","",175,0,9,0,2,"2",2,"PIES 2 Y 3 DIAMETROS COMPROBADOS.  
26,ALGUNAS HOJAS DE LAS HAYAS ESTAN UN  POCO SECAS POR HELADAS.",18,34,"23/09/99","13:15","23/09/99","15:05",109,"151","275","369","10",NA,NA,NA,NA,NA,NA,"D",4,"26.2226.N.N"
"46600",NA,NA,"26.228",26,26,228,"A","1",0,1985,"J","0008","1999","01","8713","1999","061",1,"1","1",90,85,1,2,1,2,2,4,"14/07/99","16:21",1,2,1,1,8,4,NA,NA,"0","0","","0","",210,0,11.2,0,2,"2",2,"LA PARCELA LA HE ENCONTRADO POR MEDIO  DE LOS PIES DEL IFN2
26,EL PIE CON RUMBO 136 NO ENTRA POR  DIAMETRO
26,LA MASA LA HAYAS Y PINOS TIENE UN  SUBPISO DE ACEBO
26,TOMAR LAS ALTURAS HAN SIDO COMPLICADAS  DE MEDIR POR LA ALTURA Y LA ESPESURA DE  LAS COPAS
26,PIES 2,3, 14 DIAM. COMPROBADO.
26,EL PIE N4 DEL IFN2 NO ESTA EN SU SITIO  POR LO TANTO NO LO HE MEDIDO",17,16,"14/07/99","14:29","14/07/99","16:41",132,"061","190","360","10",NA,NA,NA,NA,NA,NA,"D",4,"26.228.A.1"
"46605",NA,NA,"26.232",26,26,232,"A","1",0,1985,"J","0012","1999","01","8707","1999","130",1,"1","1",95,95,1,2,1,2,2,4,"20/07/99","15:20",1,2,1,1,8,4,NA,NA,"4","0","","0","",222,0,7.5,0,2,"2",2,"HE ENCONTRADO LA PARCELA POR MEDIO DE  LOS PIES DEL IFN2
26,LE DOY UN 10%AL RESTO DE LAS ESPECIES  FORESTALES
26,LOS PIES CON RUMBOS 75 Y 81 NO ENTRAN  POR DIAMETRO
26,LOS DIAMETROS DISPARES ESTAN  COMPROBADOS
26,LAS ALTURAS ESTAN COMPROBADAS NO HAY  MATORRAL
26,LA ENTRESACA SERA PARA LEÑA
26,HAY ALGO DE RUSCO EN LOS ALREDEDORES",17,16,"20/07/99","13:09","20/07/99","15:33",143,"061","115","325","10",NA,NA,NA,NA,NA,NA,"D",4,"26.232.A.1"
"47096",NA,NA,"26.687",26,26,687,"A","1",0,1999,"06","8722","","","","1999","112",1,"1","1",95,90,1,2,1,2,2,4,"9/08/99","17:23",1,2,1,1,8,3,NA,NA,"0","0","","0","",355,0,8.8,0,2,"2",3,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES DEL IFN2
26,LOS PIES N22 Y 28 ENTRAN POR CORRECCION DE PENDIENTE
26,LOS PIES N3 Y 29 SE HAN MEDIDO CON CINTA A 1.20M
26,LOS PIES N6 Y 21 SE HAN MEDIDO CON  CINTA",7,37,"9/08/99","14:57","9/08/99","17:28",151,"169","140","240","10",NA,NA,NA,NA,NA,NA,"D",2,"26.687.A.1"
"47097",NA,NA,"26.688",26,26,688,"A","1",0,1999,"06","8722","","","","1999","112",1,"1","1",95,70,1,2,2,2,1,4,"9/08/99","18:25",1,2,1,1,8,5,NA,NA,"4","0","","0","",380,0,7.8,0,2,"3",3,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LO PIES DEL IFN2
26,EL PIE N32 SE LE A  MEDIDO LA CIRCUNFERENCIA CON CINTA  
26,LOS DIAMETROS DE LOS PIES N38 Y 39 SE HAN MEDIDO A 1.40M
26,NO EXISTE MATORRAL DENTRO DE LOS 10M
26,PIE 7 DIAM. COMPROBADO.
26,PIE 14 ALT. CORRECTA.
26,HAY  ROSA FUERA DE LOS 10M
26,EXISTEN CORTAS POR HURONEO",7,37,"9/08/99","10:04","9/08/99","13:06",183,"169","24","295","5",NA,NA,NA,NA,NA,NA,"D",2,"26.688.A.1"
"47367",NA,NA,"26.945",26,26,945,"A","1",0,1984,"J","0006","1999","01","5803","1999","112",1,"1","1",100,95,1,2,1,3,2,4,"7/09/99","12:17",1,2,1,1,8,3,NA,NA,"0","0","","0","",240,0,10,0,2,"2",2,"ENCONTRADO REJON POR PIES IFN2.  
26,A 150   G. NO 071  G. POR DISTANCIA.
26,A  216 G. NO  071  POR DIAMETRO.
26,EL  PINO  MUERTO ESTA SIN CORTEZA.
26,PIE 19  TRONCO EN  FORMA DE  ARCO MUY  ACUSADA.
26,ESPECIES CORRECTAS IFN2.
26,PIE 30 COPA PARTIDA.
26,ALTURAS CORRECTAS.
26,A 8 G. NO 021 POR DIAMETRO.
26,A 5 G. NO 021  POR DISTANCIA.
26,MEDIDAS COMPROBADAS.
26,DENTRO DE LA PARCELA E.   ARBOREA Y ROSA SILVESTRE.
26,ACEBO Y  ENEBRO POCO REPRESENTATIVO COMO PARA CONSIDERARLO SUBPISO.
26,ALTURAS COMPROBADAS.
26,DIAM PIE 9 COMPROBADO.
26,EN LA PARCELA HAY PIES CAIDOS NO MUY GRANDES MUERTOS DEBIDO A LA SELECCION  NATURAL. LO MISMO OCURRE CON LOS PIES MENORES.",9,32,"7/09/99","09:49","7/09/99","12:35",166,"169","050","250","08",NA,NA,NA,NA,NA,NA,"D",2,"26.945.A.1"
"47368",NA,NA,"26.946",26,26,946,"A","1",0,1984,"J","0006","1999","01","5804","1999","112",1,"1","1",100,90,1,2,3,1,2,4,"23/08/99","15:56",1,2,1,1,8,3,NA,NA,"0","9","","0","",225,0,7.5,0,2,"2",2,"ENCONTRADO REJON POR PIES IFN2.
26,CORTAS MUY VIEJAS YA REFLEJADAS EN EL IFN2.
26,ABUNDANCIA DE PIEDRAS.
26,FUERA DE LA PARCELA ACEBO Y ESPINO.
26,A 10 G. NO 071 POR DISTANCIA.
26,PIES 13 19 22 Y 34 DIAMETROS COMPROBADOS.
26,A 140 G. NO 021 POR DISTANCIA Y DIAMETRO.
26,PIE 19 DESCOPADO.
26,PIES 37 Y  38 MEDIDOS A 2,5  M.
26,PIE 46 MEDIDO A 1,60  M.
26,ALTURAS MENORES QUE EN EL IFN2  CORRECTAS.
26,DENTRO DE LA PARCELA ROSA,ZARZA Y BREZO.",9,32,"23/08/99","13:52","23/08/99","16:04",132,"169","075","275","10",NA,NA,NA,NA,NA,NA,"D",2,"26.946.A.1"
"47387",NA,NA,"26.961",26,26,961,"A","1",0,1984,"J","0006","1999","01","5803","1999","112",1,"1","1",80,70,1,2,4,3,2,4,"23/08/99","11:48",1,2,1,1,5,3,NA,NA,"0","0","","0","",20,0,4.5,0,2,"2",2,"ENCONTRADO REJON POR PIES IFN2.
26,A 3 G.NO 071 POR DIAMETRO.
26,A 17 G. NO 021 POR DISTANCIA.
26,PIE 6 SOLO TIENE VIVO UNA RAMA.
26,PIE 8 DESCOPADO.
26,LAS ALTURAS DE LOS PIES SON CORRECTAS.
26,PIE 10 TRONCO HUECO.
26,TERRENO CON MUCHAS PIEDRAS.",9,32,"23/08/99","09:46","23/08/99","12:04",138,"169","320","375","10",NA,NA,NA,NA,NA,NA,"D",2,"26.961.A.1"
"47405",NA,NA,"26.977",26,26,977,"A","2C",0,1999,"01","5805","","","","1999","112",1,"1","1",0,0,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",51,0,6,0,3,"2",2,"ENCONTRADO REJON POR PIES IFN2.
26,PARCELA  A2 DE GABINETE.
26,PIE 2 CON GRIETA PROFUNDA DE 2 MTS QUE VA DE ABAJO A ARRIBA.
26,PIE 3 CON TRONCO NO MUY RECTO.
26,PIE 6 ENTRA  POR PENDIENTE.
26,A 128 GRAD. NO 071 POR DISTANCIA.
26,A 247, 320 Y 369  GRAD. NO 021 POR DIAM.
26,PIE 15 DAÑ0S EN CORTEZA POR SACA.
26,PIE 16 DIAM. COMPROBADO.
26,ALTURAS PIES 16 Y 17 CORREC.
26,SUELO PEDREGOSO.
26,RESTOS DE CORTA VIEJAS.
26,REFERENCIA A UNA MARCA DE PINTURA ROJA SOBRE UNA PIEDRA: RUMBO 62 G. Y 34 M. DE DISTANCIA.",9,32,"18/08/99","10:52","18/08/99","13:32",160,"169","062","365","10",NA,NA,NA,NA,NA,NA,"D",2,"26.977.A.2C"
"54979",NA,NA,"31.1116",31,31,1116,"N","N",0,1999,"15","8774","","","","1999","",1,"1","1",100,95,1,3,1,2,1,4,"11/17/99 00:00:00","12/30/99 11:24:00",1,2,1,1,4,7,NA,NA,"0","0","","0","",385,0,10.8,0,3,"2",3,"EL SUBPISO LO FORMA EL BOJ. 
31,GRAN MARAÑA    DE BOJ. 
31,LLUEVE ABUNDANTEMENTE EN EL LEVANTAMIENTO. 
31,EL PINO N2 ENTRA POR CORRECCION DE PENDIENTE. 
31,DIFICULTAD EN  EL LEVANTAMIENTO POR EL FRIO Y EL AGUA.",7,37,"11/17/99 00:00:00","12/30/99 09:48:30","11/17/99 00:00:00","12/30/99 11:29:14",101,"098","350","100","04",NA,NA,NA,NA,NA,NA,"D",4,"31.1116.N.N"
"54980",NA,NA,"31.1117",31,31,1117,"N","N",0,1999,"15","8773","","","","1999","098",1,"1","1",95,90,1,2,1,2,2,4,"11/15/99 00:00:00","12/30/99 13:00:00",1,1,1,1,4,6,NA,NA,"0","0","","0","",120,0,8,0,2,"2",3,"LA PARCELA ESTA PINCHADA DESDE UN PEQUEÑO CLARO CON UN PINO GRANDE EN EL  BORDE  CON RUMBO DE 145G APROX.   Y   UNA DIST. APROX. DE 30M.
31,EL BOJ FORMA  SUBPISO. 
31,EL PIE N2 SE HA MEDIDO  HA  1.20M.
31,HAYA  CON  RUMBO 65G Y DIST.   2.8M. NO  ENTRA  POR  DIAMETRO. HAYA   CON RUMBO 85G Y  DIST.  2.3M. NO ENTRA   POR DIAMETRO. 
31,EL  PIE N18 ENTRA POR   CORRECCION DE  PENDIENTE. 
31,DIFICULTAD DE  LEVANTAMIENTO A CAUSA DE LA NIEVE. 
31,LA  PARCELA SE HA LEVANTADO CON UNA CAPA DE  NIEVE DE 15 CMS. APROXIMADAMENTE.",7,37,"11/15/99 00:00:00","12/30/99 11:34:54","11/15/99 00:00:00","12/30/99 13:02:55",88,"098","25","110","08",NA,NA,NA,NA,NA,NA,"D",4,"31.1117.N.N"
"55187",NA,NA,"31.1303",31,31,1303,"N","N",0,1999,"14","8845","","","","1999","098",1,"1","1",100,100,1,3,2,2,2,4,"11/24/99 00:00:00","12/30/99 12:36:00",1,1,1,1,4,6,NA,NA,"0","0","","0","",350,0,8.8,0,3,"2",3,"EL SUBPISO LO FORMAN EL RESTO DE LAS    ESPECIES ARBOREAS PRESENTES. 
31,LE DOY UN    20% AL RESTO DE LAS ESPECIES ARBOREAS    PRESENTES. GRAN MARAÑA DE BOJ Y    MAJUELO. H
31,AYA CON RUMBO 37G Y DIST.   12.53M. NO ENTRA POR DIAMETRO.",7,37,"11/24/99 00:00:00","12/30/99 10:14:20","11/24/99 00:00:00","12/30/99 12:39:31",145,"098","380","070","07",NA,NA,NA,NA,NA,NA,"D",4,"31.1303.N.N"
"55259",NA,NA,"31.1369",31,31,1369,"N","N",0,1999,"15","8770","","","","1999","098",1,"1","1",100,95,1,2,1,3,1,5,"11/17/99 00:00:00","12/30/99 15:53:00",1,1,1,1,4,6,NA,NA,"0","0","","0","",281,0,4,0,1,"1",1,"DEJO UN 10% DE OCUP. DEMAS SP.
31,HAYA ENTRE N.40 Y N.41 NO ENTRA POR DIST.
31,HA ESTADO PRESENTE SALVADOR MUÑOZ
31,ALGUNAS ALTURAS POR COMPARACION
31,MODELO DE COMBUSTIBLE CORRECTO (HAY CONTINUIDAD)",11,9,"11/17/99 00:00:00","12/30/99 14:04:05","11/17/99 00:00:00","12/30/99 15:58:58",115,"201","171","372","06",NA,NA,NA,NA,NA,NA,"D",2,"31.1369.N.N"
"55262",NA,NA,"31.1371",31,31,1371,"N","N",0,1999,"15","8769","","","","1999","156",1,"1","1",100,100,1,2,1,3,1,5,"11/16/99 00:00:00","12/30/99 15:31:00",1,1,1,1,4,5,NA,NA,"0","0","","0","",363,0,6.8,0,1,"3",1,"TODAS LAS SP. FORMAN SUBPISO DEL PINO Y EL HAYA
31,NO HAY DOS TESELAS CLARAMENTE DIFERENCIADAS EL PINO Y EL      HAYA PIE A PIE
31,PINO A 3"" NO ENTRA POR DM.
31,PINO ENTRE N.2 Y N.3 NO ENTRA POR DM.
31,PINO ENTRE N.12 Y N.13 NO ENTRA POR DIST.
31,HAYA ENTRE N.19 Y N.20 NO ENTRA POR DM.
31,ALGUNAS ALTURAS POR COMPARACION
31,OCUP. CORRECTA",11,9,"11/16/99 00:00:00","12/30/99 14:17:57","11/16/99 00:00:00","12/30/99 15:34:03",76,"201","319","166","06",NA,NA,NA,NA,NA,NA,"D",2,"31.1371.N.N"
"55310",NA,NA,"31.1414",31,31,1414,"N","N",0,1999,"16","8711","","","","1999","028",1,"1","1",100,85,1,3,2,2,2,4,"11/26/99 00:00:00","12/30/99 10:54:00",1,2,1,1,7,2,NA,NA,"0","0","","0","",220,0,15.2,0,2,"3",3,"DEJO UN 10% DE OCUP. AL RESTO DE  SPS.
31,EL SUBPISO ES DE BOJ.
31,NO ENTRA PIE    POR DIST. LATERAL A 272G.
31,HAY MUSGO.",19,6,"11/26/99 00:00:00","12/30/99 10:49:43","11/26/99 00:00:00","12/30/99 12:21:55",92,"115","220","301","10",NA,NA,NA,NA,NA,NA,"D",1,"31.1414.N.N"
"55313",NA,NA,"31.1417",31,31,1417,"N","N",0,1999,"16","8714","","","","1999","028",1,"1","1",100,95,1,3,1,2,2,4,"11/08/99 00:00:00","12/30/99 14:01:00",1,2,1,1,7,5,NA,NA,"0","0","","0","",5,0,6,0,2,"2",3,"EL SUBPISO ES DE BOJ.
31,DEJO UN 10% DE   OCUP. AL RESTO DE SPS.
31,NO ENTRA PIE  POR DIAM. A 199G.
31,HAY PINOS MUERTOS EN LA PARCELA.",19,6,"11/08/99 00:00:00","12/30/99 11:36:53","11/08/99 00:00:00","12/30/99 14:07:12",150,"115","200","100","07",NA,NA,NA,NA,NA,NA,"D",1,"31.1417.N.N"
"55314",NA,NA,"31.1418",31,31,1418,"N","N",0,1999,"16","8714","","","","1999","028",1,"1","1",95,90,1,3,3,2,1,4,"10/28/99 00:00:00","12/30/99 14:37:00",1,2,1,1,7,6,NA,NA,"0","0","","0","",52,0,5.5,0,2,"2",3,"HE RESESVADO UN 10% OTRAS SP. 
31,HAY      SUBPISO DE BOJ. 
31,PIES 12,13,22 Y 23   MEDIDOS BAJO1'30M.
31,PIES 5,26,29 DIAMETROS COMPROBADOS.",18,34,"10/28/99 00:00:00","12/30/99 12:38:30","10/28/99 00:00:00","12/30/99 14:40:12",122,"115","000","190","6",NA,NA,NA,NA,NA,NA,"D",1,"31.1418.N.N"
"55435",NA,NA,"31.1527",31,31,1527,"N","N",0,1999,"13","8904","","","","1999","185",1,"1","1",100,100,1,2,1,3,2,5,"11/02/99 00:00:00","12/30/99 12:33:00",1,1,1,1,8,4,NA,NA,"0","0","","0","",355,0,12.5,0,2,"2",3,"NO DEJO OCUPACION PARA OTRAS        ESPECIES.
31,ARBOL N1,6,43 DIAMETROS       COMPROBADOS  
31,ARBOL N2,6,19,25 ENTRA POR       PENDIENTE.
31,A 265 GRS HAY UN PIE QUE    NO ENTRA POR FALTA DE DIAMETROS.
31,TOTAL  AUSENCIA DE MATORRAL.HAY CORTAS EN LOS  ALREDEDORES.
31,HAY ALGUNOS PIES PARTIDOS Y  MUERTOS.
31,CAPA DE HOJAS CUBRENDO EL  SUELO.
31,HAY HELECHOS.",8,5,"11/02/99 00:00:00","12/30/99 10:42:02","11/02/99 00:00:00","12/30/99 12:40:11",118,"185","94","299","7",NA,NA,NA,NA,NA,NA,"D",1,"31.1527.N.N"
"55436",NA,NA,"31.1528",31,31,1528,"N","N",0,1999,"13","8903","","","","1999","185",1,"1","1",100,100,1,2,1,3,2,4,"09/27/99 00:00:00","12/30/99 12:55:00",1,1,1,1,8,4,NA,NA,"0","0","","0","",310,0,13.2,0,3,"3",3,"NO DEJO OCUPACION PARA OTRAS ESPECIES.
31,A  48 GRS HAY UN PINO QUE NO   ENTRA     POR      DISTANCIA.
31,ARBOL    N26,50,52,56,57,62  ENRA   POR      PENDIENTE.  
31,ARBOL  N34,44,54      DIAMETROS   COMPROBADOS.
31,TOTAL AUSENCIA  DE MATORRAL.
31,ESPESA CAPA DE HOJAS  CUBRIENDO EL SUELO.
31,EN LOS ALREDEDORES  HAY TOCONES DE CORTAS ANTIGUAS.
31,EN LOS  ALREDEDORES HAY PINOS CHASPEADOS PARA  SU CORTA.
31,HAY MUCHOS PIES MENORES  MUERTOS DE HAYA DEBIDO A LA EXCESIVA  DENSIDAD.",8,5,"09/27/99 00:00:00","12/30/99 10:41:29","09/27/99 00:00:00","12/30/99 13:01:57",140,"185","210","19","8",NA,NA,NA,NA,NA,NA,"D",1,"31.1528.N.N"
