"","Pvalor","PlotID"
"651","2.07344751733794e-37","9.1023.A.1"
"652","1.22707758616907e-12","9.1045.A.1"
"653","4.06232627403202e-07","9.1046.A.1"
"654","3.13856203642513e-31","9.1050.A.1"
"656","1.54471918045967e-20","9.1107.A.1"
"657","4.19484716002683e-54","9.1109.A.1"
"658","2.77452373324902e-23","9.1118.A.1"
"659","5.36916174013333e-13","9.1121.A.1"
"660","1.33413970438175e-14","9.1134.A.1"
"661","4.06863374750678e-42","9.1136.A.1"
"662","6.36159199899034e-50","9.1138.A.1"
"664","1.65651118595366e-08","9.1150.A.1"
"665","1.08107247420586e-07","9.1152.A.1"
"666","1.81579277311047e-17","9.1158.A.1"
"667","4.00937350540336e-09","9.1162.A.1"
"669","2.59152678173824e-16","9.1171.A.1"
"670","4.46198272352991e-44","9.1172.A.1"
"673","4.22650213611827e-31","9.1203.A.4"
"674","6.79067591767141e-15","9.1204.A.1"
"675","5.32342934906593e-29","9.1205.A.1"
"676","5.31359410012301e-24","9.1211.A.1"
"677","2.75968135764909e-30","9.1212.A.1"
"678","2.35594141031215e-28","9.1219.A.4"
"679","2.34791892249218e-14","9.1221.A.1"
"680","1.17886264134624e-36","9.1224.A.1"
"681","1.18123778730417e-26","9.1233.A.1"
"682","1.63080239283681e-14","9.1237.A.1"
"683","9.7074657456809e-16","9.1239.A.1"
"684","2.0121194587355e-22","9.1242.A.1"
"686","4.81354088769557e-28","9.1246.A.1"
"687","3.26873522488179e-24","9.1247.A.1"
"688","2.01150441848618e-30","9.1250.A.1"
"689","1.18193653840376e-19","9.1255.A.1"
"690","6.55515752009622e-13","9.1257.A.1"
"691","6.1817395735306e-14","9.1259.A.1"
"693","7.70088583257123e-24","9.1265.A.1"
"694","2.13942558097303e-39","9.1269.A.1"
"695","8.10405365218164e-19","9.1273.A.1"
"696","2.06483609657341e-31","9.1274.A.1"
