"","X","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","bearing","distance","species","dbh_1","dbh_2","Calidad","Forma","height","ParEsp","PlotID0","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN2","TREE_ID","dbh","expan","g","slenderness","dead"
"24541",545208,26,1035,28,NA,28,330,"8.5",21,126,124,3,3,5,NA,26.1035,"IFN2","26_1035","26_1035","26_1035_28","IFN2_26_1035_28",12.5,31.8309886183791,122.718463030851,40,0
"24542",545209,26,1035,29,NA,29,342,"5.3",43,170,153,2,2,10,9,26.1035,"IFN2","26_1035","26_1035","26_1035_29","IFN2_26_1035_29",16.15,31.8309886183791,204.849512472731,61.9195046439629,0
"24543",545210,26,1035,30,NA,30,350,"5.5",43,132,160,2,2,10,9,26.1035,"IFN2","26_1035","26_1035","26_1035_30","IFN2_26_1035_30",14.6,31.8309886183791,167.4154725098,68.4931506849315,0
"24544",545211,26,1035,31,NA,31,353,"22.6",21,405,474,3,2,12,NA,26.1035,"IFN2","26_1035","26_1035","26_1035_31","IFN2_26_1035_31",43.95,5.09295817894065,1517.07705591392,27.3037542662116,0
"24545",545212,26,1035,32,NA,32,362,"0.6",21,119,121,2,3,6,NA,26.1035,"IFN2","26_1035","26_1035","26_1035_32","IFN2_26_1035_32",12,127.323954473516,113.097335529233,50,0
"24546",545213,26,1035,33,NA,33,364,"3.3",43,101,105,2,3,6,NA,26.1035,"IFN2","26_1035","26_1035","26_1035_33","IFN2_26_1035_33",10.3,127.323954473516,83.3228911548353,58.252427184466,0
"24547",545214,26,1035,34,NA,34,371,"10.3",43,134,144,2,2,9,NA,26.1035,"IFN2","26_1035","26_1035","26_1035_34","IFN2_26_1035_34",13.9,31.8309886183791,151.746779150021,64.7482014388489,0
"24548",545215,26,1035,35,NA,35,385,"2.5",21,100,102,2,3,5.5,NA,26.1035,"IFN2","26_1035","26_1035","26_1035_35","IFN2_26_1035_35",10.1,127.323954473516,80.1184666481737,54.4554455445545,0
"24549",545216,26,1035,36,NA,36,388,"5.0",21,121,119,3,3,5.5,NA,26.1035,"IFN2","26_1035","26_1035","26_1035_36","IFN2_26_1035_36",12,127.323954473516,113.097335529233,45.8333333333333,0
"24550",545217,26,1035,37,NA,37,388,"4.1",43,100,106,2,3,8,NA,26.1035,"IFN2","26_1035","26_1035","26_1035_37","IFN2_26_1035_37",10.3,127.323954473516,83.3228911548353,77.6699029126214,0
"24551",545243,26,1037,1,NA,1,4,"4.2",43,85,87,3,3,7,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_1","IFN2_26_1037_1",8.6,127.323954473516,58.0880481648753,81.3953488372093,0
"24552",545244,26,1037,2,1,2,17,"11.6",21,408,384,2,2,15.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_2","IFN2_26_1037_2",39.6,14.1471060526129,1231.62998391334,39.1414141414141,0
"24553",545245,26,1037,3,NA,3,22,"3.4",43,136,128,2,2,12,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_3","IFN2_26_1037_3",13.2,31.8309886183791,136.847775990371,90.9090909090909,0
"24554",545246,26,1037,4,NA,4,27,"9.5",43,194,190,2,2,13,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_4","IFN2_26_1037_4",19.2,31.8309886183791,289.529178954835,67.7083333333333,0
"24555",545247,26,1037,5,NA,5,28,"8.4",43,152,160,2,2,13.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_5","IFN2_26_1037_5",15.6,31.8309886183791,191.134497044403,86.5384615384615,0
"24556",545248,26,1037,6,NA,6,32,"4.1",43,124,115,2,2,12,9,26.1037,"IFN2","26_1037","26_1037","26_1037_6","IFN2_26_1037_6",11.95,127.323954473516,112.156821228564,100.418410041841,0
"24557",545249,26,1037,7,NA,7,37,"4.1",43,97,100,3,3,9,9,26.1037,"IFN2","26_1037","26_1037","26_1037_7","IFN2_26_1037_7",9.85,127.323954473516,76.2012933082289,91.3705583756345,0
"24558",545250,26,1037,8,NA,8,58,"8.2",43,170,181,2,2,13,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_8","IFN2_26_1037_8",17.55,31.8309886183791,241.904597821823,74.0740740740741,0
"24559",545251,26,1037,9,NA,9,75,"10.0",43,130,133,2,2,11,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_9","IFN2_26_1037_9",13.15,31.8309886183791,135.813013910095,83.6501901140684,0
"24560",545252,26,1037,10,NA,10,89,"7.0",43,136,142,2,2,11.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_10","IFN2_26_1037_10",13.9,31.8309886183791,151.746779150021,82.7338129496403,0
"24561",545253,26,1037,11,NA,11,90,"9.5",43,150,152,2,2,13,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_11","IFN2_26_1037_11",15.1,31.8309886183791,179.078635236252,86.0927152317881,0
"24562",545254,26,1037,12,NA,12,94,"5.0",21,291,297,2,2,13,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_12","IFN2_26_1037_12",29.4,14.1471060526129,678.866756514218,44.2176870748299,0
"24563",545255,26,1037,13,NA,13,97,"6.8",43,135,139,2,2,12,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_13","IFN2_26_1037_13",13.7,31.8309886183791,147.411381288067,87.5912408759124,0
"24564",545256,26,1037,14,2,14,114,"6.8",43,135,130,2,2,12,1,26.1037,"IFN2","26_1037","26_1037","26_1037_14","IFN2_26_1037_14",13.25,31.8309886183791,137.886465061465,90.5660377358491,0
"24565",545257,26,1037,15,NA,15,151,"9.0",43,203,203,2,2,13,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_15","IFN2_26_1037_15",20.3,31.8309886183791,323.654729154455,64.0394088669951,0
"24566",545258,26,1037,16,NA,16,154,"8.0",43,158,165,2,2,13,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_16","IFN2_26_1037_16",16.15,31.8309886183791,204.849512472731,80.4953560371517,0
"24567",545259,26,1037,17,NA,17,167,"21.5",21,452,438,2,2,17.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_17","IFN2_26_1037_17",44.5,5.09295817894065,1555.2847130678,39.3258426966292,0
"24568",545260,26,1037,18,NA,18,180,"8.6",43,159,169,2,2,11.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_18","IFN2_26_1037_18",16.4,31.8309886183791,211.240690027378,70.1219512195122,0
"24569",545261,26,1037,19,NA,19,193,"16.4",21,455,444,2,2,17,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_19","IFN2_26_1037_19",44.95,5.09295817894065,1586.89895263995,37.8197997775306,0
"24570",545262,26,1037,20,4,20,253,"13.6",21,251,248,2,2,13,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_20","IFN2_26_1037_20",24.95,14.1471060526129,488.91232021032,52.1042084168337,0
"24571",545263,26,1037,21,NA,21,271,"4.5",43,76,79,3,5,4.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_21","IFN2_26_1037_21",7.75,127.323954473516,47.1729771890592,58.0645161290323,0
"24572",545264,26,1037,22,NA,22,279,"7.2",21,250,242,2,2,13,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_22","IFN2_26_1037_22",24.6,14.1471060526129,475.2915525616,52.8455284552846,0
"24573",545265,26,1037,23,NA,23,285,"10.9",21,340,326,2,2,11.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_23","IFN2_26_1037_23",33.3,14.1471060526129,870.920169409796,34.5345345345345,0
"24574",545266,26,1037,24,NA,24,287,"5.0",43,109,112,3,3,8,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_24","IFN2_26_1037_24",11.05,127.323954473516,95.899079246237,72.3981900452489,0
"24575",545267,26,1037,25,NA,25,291,"3.7",43,82,78,3,5,5.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_25","IFN2_26_1037_25",8,127.323954473516,50.2654824574367,68.75,0
"24576",545268,26,1037,26,NA,26,300,"9.2",21,334,324,2,2,15,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_26","IFN2_26_1037_26",32.9,14.1471060526129,850.122826043032,45.5927051671733,0
"24577",545269,26,1037,27,NA,27,300,"4.3",43,155,159,2,2,12.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_27","IFN2_26_1037_27",15.7,31.8309886183791,193.592793295837,79.6178343949045,0
"24578",545270,26,1037,28,NA,28,306,"7.1",21,228,234,2,2,12.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_28","IFN2_26_1037_28",23.1,14.1471060526129,419.096313970512,54.1125541125541,0
"24579",545271,26,1037,29,NA,29,324,"10.3",21,286,267,2,2,14.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_29","IFN2_26_1037_29",27.65,14.1471060526129,600.454567376026,52.4412296564195,0
"24580",545272,26,1037,30,NA,30,341,"10.4",21,403,396,2,2,16.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_30","IFN2_26_1037_30",39.95,14.1471060526129,1253.49743227774,41.3016270337922,0
"24581",545273,26,1037,31,NA,31,342,"2.9",43,234,214,2,2,14,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_31","IFN2_26_1037_31",22.4,31.8309886183791,394.081382466304,62.5,0
"24582",545274,26,1037,32,NA,32,358,"14.9",21,322,311,2,2,17.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_32","IFN2_26_1037_32",31.65,14.1471060526129,786.7510117339,55.2922590837283,0
"24583",545275,26,1037,33,3,33,371,"3.8",43,143,143,3,5,12,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_33","IFN2_26_1037_33",14.3,31.8309886183791,160.606070433144,83.9160839160839,0
"24584",545276,26,1037,34,NA,34,376,"7.6",43,140,150,3,2,12,91,26.1037,"IFN2","26_1037","26_1037","26_1037_34","IFN2_26_1037_34",14.5,31.8309886183791,165.129963854314,82.7586206896552,0
"24585",545277,26,1037,35,NA,35,379,"9.6",21,344,328,2,2,16.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_35","IFN2_26_1037_35",33.6,14.1471060526129,886.683110549183,49.1071428571429,0
"24586",545278,26,1037,36,NA,36,380,"14.5",21,374,370,2,2,17.5,NA,26.1037,"IFN2","26_1037","26_1037","26_1037_36","IFN2_26_1037_36",37.2,14.1471060526129,1086.86539443592,47.0430107526882,0
"24587",545430,26,1046,1,1,1,4,"8.9",21,308,291,2,2,11,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_1","IFN2_26_1046_1",29.95,14.1471060526129,704.50411606292,36.7278797996661,0
"24588",545431,26,1046,2,NA,2,27,"6.7",43,151,143,3,2,9.5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_2","IFN2_26_1046_2",14.7,31.8309886183791,169.716689128555,64.6258503401361,0
"24589",545432,26,1046,3,NA,3,29,"12.5",21,251,239,2,2,9,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_3","IFN2_26_1046_3",24.5,14.1471060526129,471.435247579318,36.734693877551,0
"24590",545433,26,1046,4,4,4,40,"6.2",43,143,127,3,5,9,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_4","IFN2_26_1046_4",13.5,31.8309886183791,143.138815279185,66.6666666666667,0
"24591",545434,26,1046,5,NA,5,59,"4.8",43,151,132,3,4,6.5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_5","IFN2_26_1046_5",14.15,31.8309886183791,157.254383770846,45.9363957597173,0
"24592",545435,26,1046,6,NA,6,78,"4.5",43,163,147,2,2,8.5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_6","IFN2_26_1046_6",15.5,31.8309886183791,188.691908756237,54.8387096774194,0
"24593",545436,26,1046,7,NA,7,82,"9.5",43,167,161,3,2,8,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_7","IFN2_26_1046_7",16.4,31.8309886183791,211.240690027378,48.780487804878,0
"24594",545437,26,1046,8,NA,8,100,"4.6",43,88,88,3,5,7,9,26.1046,"IFN2","26_1046","26_1046","26_1046_8","IFN2_26_1046_8",8.8,127.323954473516,60.8212337734984,79.5454545454545,0
"24595",545438,26,1046,9,2,9,107,"4.1",43,159,162,2,2,9.5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_9","IFN2_26_1046_9",16.05,31.8309886183791,202.320530386591,59.190031152648,0
"24596",545439,26,1046,10,NA,10,112,"5.5",43,152,158,2,2,9,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_10","IFN2_26_1046_10",15.5,31.8309886183791,188.691908756237,58.0645161290323,0
"24597",545440,26,1046,11,NA,11,137,"3.8",43,111,108,3,4,6,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_11","IFN2_26_1046_11",10.95,127.323954473516,94.1712032867625,54.7945205479452,0
"24598",545441,26,1046,12,NA,12,142,"14.4",21,337,346,2,2,12.5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_12","IFN2_26_1046_12",34.15,14.1471060526129,915.949009612781,36.6032210834553,0
"24599",545442,26,1046,13,NA,13,144,"4.3",43,82,78,3,5,5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_13","IFN2_26_1046_13",8,127.323954473516,50.2654824574367,62.5,0
"24600",545443,26,1046,14,NA,14,156,"4.6",43,142,137,3,4,6,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_14","IFN2_26_1046_14",13.95,31.8309886183791,152.840446092552,43.010752688172,0
"24601",545444,26,1046,15,NA,15,170,"4.6",43,92,90,4,5,5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_15","IFN2_26_1046_15",9.1,127.323954473516,65.0388219109427,54.9450549450549,0
"24602",545445,26,1046,16,NA,16,198,"14.0",21,226,226,2,2,9.5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_16","IFN2_26_1046_16",22.6,14.1471060526129,401.149965936881,42.0353982300885,0
"24603",545446,26,1046,17,NA,17,228,"9.8",43,154,160,2,2,8.5,1,26.1046,"IFN2","26_1046","26_1046","26_1046_17","IFN2_26_1046_17",15.7,31.8309886183791,193.592793295837,54.140127388535,0
"24604",545447,26,1046,18,NA,18,284,"11.0",21,283,267,2,2,9,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_18","IFN2_26_1046_18",27.5,14.1471060526129,593.95736106932,32.7272727272727,0
"24605",545448,26,1046,19,3,19,303,"6.5",43,179,175,3,4,6.5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_19","IFN2_26_1046_19",17.7,31.8309886183791,246.057390610787,36.7231638418079,0
"24606",545449,26,1046,20,NA,20,334,"4.2",43,190,192,2,2,8.5,NA,26.1046,"IFN2","26_1046","26_1046","26_1046_20","IFN2_26_1046_20",19.1,31.8309886183791,286.521103989023,44.5026178010471,0
"24607",585573,27,2138,1,NA,1,24,"2.8",43,76,80,2,5,6.5,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_1","IFN2_27_2138_1",7.8,127.323954473516,47.7836242611007,83.3333333333333,0
"24608",585574,27,2138,2,1,2,36,"3.6",43,121,131,2,2,9,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_2","IFN2_27_2138_2",12.6,31.8309886183791,124.689812420979,71.4285714285714,0
"24609",585575,27,2138,3,NA,3,43,"4.0",43,127,127,2,5,9.5,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_3","IFN2_27_2138_3",12.7,31.8309886183791,126.676869774374,74.8031496062992,0
"24610",585576,27,2138,4,NA,4,50,"2.1",43,91,98,2,2,9,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_4","IFN2_27_2138_4",9.45,127.323954473516,70.1380194868006,95.2380952380952,0
"24611",585577,27,2138,5,NA,5,55,"3.0",43,105,107,2,2,9,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_5","IFN2_27_2138_5",10.6,127.323954473516,88.2473376393373,84.9056603773585,0
"24612",585578,27,2138,6,NA,6,56,"6.9",43,156,158,2,2,9,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_6","IFN2_27_2138_6",15.7,31.8309886183791,193.592793295837,57.3248407643312,0
"24613",585579,27,2138,7,NA,7,96,"3.6",43,100,93,3,5,8.5,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_7","IFN2_27_2138_7",9.65,127.323954473516,73.1382404709789,88.0829015544041,0
"24614",585580,27,2138,8,NA,8,130,"10.1",43,149,137,2,2,14,1,27.2138,"IFN2","27_2138","27_2138","27_2138_8","IFN2_27_2138_8",14.3,31.8309886183791,160.606070433144,97.9020979020979,0
"24615",585581,27,2138,9,NA,9,139,"3.6",43,118,124,3,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_9","IFN2_27_2138_9",12.1,127.323954473516,114.99014510302,82.6446280991736,0
"24616",585582,27,2138,10,NA,10,157,"7.4",43,134,132,2,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_10","IFN2_27_2138_10",13.3,31.8309886183791,138.929081123375,75.187969924812,0
"24617",585583,27,2138,11,NA,11,172,"3.9",43,124,124,2,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_11","IFN2_27_2138_11",12.4,127.323954473516,120.762821603992,80.6451612903226,0
"24618",585584,27,2138,12,NA,12,173,"0.5",43,99,101,3,5,8.5,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_12","IFN2_27_2138_12",10,127.323954473516,78.5398163397448,85,0
"24619",585585,27,2138,13,NA,13,173,"2.9",43,75,81,3,5,8,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_13","IFN2_27_2138_13",7.8,127.323954473516,47.7836242611007,102.564102564103,0
"24620",585586,27,2138,14,NA,14,179,"1.9",43,80,83,3,5,9,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_14","IFN2_27_2138_14",8.15,127.323954473516,52.168109508267,110.429447852761,0
"24621",585587,27,2138,15,NA,15,183,"7.5",43,143,149,2,2,12.5,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_15","IFN2_27_2138_15",14.6,31.8309886183791,167.4154725098,85.6164383561644,0
"24622",585588,27,2138,16,NA,16,210,"7.4",43,141,143,2,2,9,1,27.2138,"IFN2","27_2138","27_2138","27_2138_16","IFN2_27_2138_16",14.2,31.8309886183791,158.367685667461,63.3802816901408,0
"24623",585589,27,2138,17,NA,17,214,"6.1",43,132,134,2,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_17","IFN2_27_2138_17",13.3,31.8309886183791,138.929081123375,75.187969924812,0
"24624",585590,27,2138,18,NA,18,218,"2.2",21,79,79,4,3,5,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_18","IFN2_27_2138_18",7.9,127.323954473516,49.0166993776348,63.2911392405063,0
"24625",585591,27,2138,19,2,19,240,"4.8",21,185,185,2,2,11,1,27.2138,"IFN2","27_2138","27_2138","27_2138_19","IFN2_27_2138_19",18.5,31.8309886183791,268.802521422777,59.4594594594595,0
"24626",585592,27,2138,20,NA,20,241,"2.9",43,115,118,3,5,9,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_20","IFN2_27_2138_20",11.65,127.323954473516,106.59620223171,77.2532188841202,0
"24627",585593,27,2138,21,NA,21,242,"8.0",21,153,159,2,2,12,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_21","IFN2_27_2138_21",15.6,31.8309886183791,191.134497044403,76.9230769230769,0
"24628",585594,27,2138,22,5,22,256,"12.7",21,257,267,2,2,11,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_22","IFN2_27_2138_22",26.2,14.1471060526129,539.128715282544,41.9847328244275,0
"24629",585595,27,2138,23,NA,23,277,"9.7",21,160,170,2,2,11,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_23","IFN2_27_2138_23",16.5,31.8309886183791,213.824649984955,66.6666666666667,0
"24630",585596,27,2138,24,NA,24,283,"6.6",21,231,230,2,2,14,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_24","IFN2_27_2138_24",23.05,14.1471060526129,417.284007708473,60.7375271149675,0
"24631",585597,27,2138,25,3,25,289,"15.8",26,262,252,2,2,15,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_25","IFN2_27_2138_25",25.7,14.1471060526129,518.747632942381,58.3657587548638,0
"24632",585598,27,2138,26,NA,26,292,"8.9",21,139,140,2,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_26","IFN2_27_2138_26",13.95,31.8309886183791,152.840446092552,71.6845878136201,0
"24633",585599,27,2138,27,NA,27,302,"3.4",21,147,152,3,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_27","IFN2_27_2138_27",14.95,31.8309886183791,175.538453014738,66.8896321070234,0
"24634",585600,27,2138,28,NA,28,311,"8.2",21,259,252,2,2,12.5,1,27.2138,"IFN2","27_2138","27_2138","27_2138_28","IFN2_27_2138_28",25.55,14.1471060526129,512.709884561263,48.9236790606654,0
"24635",585601,27,2138,29,NA,29,317,"4.0",43,132,130,2,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_29","IFN2_27_2138_29",13.1,31.8309886183791,134.782178820636,76.3358778625954,0
"24636",585602,27,2138,30,NA,30,318,"15.2",26,333,338,3,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_30","IFN2_27_2138_30",33.55,14.1471060526129,884.046136215576,29.806259314456,0
"24637",585603,27,2138,31,NA,31,329,"8.2",21,228,217,2,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_31","IFN2_27_2138_31",22.25,31.8309886183791,388.821178266949,44.9438202247191,0
"24638",585604,27,2138,32,NA,32,335,"3.3",43,137,134,3,2,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_32","IFN2_27_2138_32",13.55,31.8309886183791,144.20106629518,73.8007380073801,0
"24639",585605,27,2138,33,NA,33,363,"7.2",21,145,153,2,2,7,2,27.2138,"IFN2","27_2138","27_2138","27_2138_33","IFN2_27_2138_33",14.9,31.8309886183791,174.366246255868,46.9798657718121,0
"24640",585606,27,2138,34,NA,34,363,"7.2",21,144,144,2,2,7,2,27.2138,"IFN2","27_2138","27_2138","27_2138_34","IFN2_27_2138_34",14.4,31.8309886183791,162.860163162095,48.6111111111111,0
"24641",585607,27,2138,35,4,35,389,"2.7",43,190,176,2,4,10,NA,27.2138,"IFN2","27_2138","27_2138","27_2138_35","IFN2_27_2138_35",18.3,31.8309886183791,263.021990940171,54.6448087431694,0
"24642",586991,28,15,1,1,1,4,"9.3",21,152,149,2,3,6,NA,28.15,"IFN2","28_15","28_15","28_15_1","IFN2_28_15_1",15.05,31.8309886183791,177.894647504931,39.8671096345515,0
"24643",586992,28,15,2,NA,2,36,"2.3",21,138,140,2,3,7,NA,28.15,"IFN2","28_15","28_15","28_15_2","IFN2_28_15_2",13.9,31.8309886183791,151.746779150021,50.3597122302158,0
"24644",586993,28,15,3,NA,3,45,"3.6",21,125,127,2,3,6.5,NA,28.15,"IFN2","28_15","28_15","28_15_3","IFN2_28_15_3",12.6,31.8309886183791,124.689812420979,51.5873015873016,0
"24645",586994,28,15,4,NA,4,60,"5.4",21,152,147,2,3,6.5,NA,28.15,"IFN2","28_15","28_15","28_15_4","IFN2_28_15_4",14.95,31.8309886183791,175.538453014738,43.4782608695652,0
"24646",586995,28,15,5,NA,5,62,"8.0",21,140,150,2,3,7,NA,28.15,"IFN2","28_15","28_15","28_15_5","IFN2_28_15_5",14.5,31.8309886183791,165.129963854314,48.2758620689655,0
"24647",586996,28,15,6,NA,6,64,"9.7",21,131,146,2,5,6.5,NA,28.15,"IFN2","28_15","28_15","28_15_6","IFN2_28_15_6",13.85,31.8309886183791,150.657039198307,46.9314079422383,0
"24648",586997,28,15,7,2,7,108,"5.1",21,128,135,2,3,7.5,NA,28.15,"IFN2","28_15","28_15","28_15_7","IFN2_28_15_7",13.15,31.8309886183791,135.813013910095,57.0342205323194,0
"24649",586998,28,15,8,NA,8,118,"4.3",21,144,140,2,3,7,2,28.15,"IFN2","28_15","28_15","28_15_8","IFN2_28_15_8",14.2,31.8309886183791,158.367685667461,49.2957746478873,0
"24650",586999,28,15,9,NA,9,120,"4.2",21,134,141,2,3,7,2,28.15,"IFN2","28_15","28_15","28_15_9","IFN2_28_15_9",13.75,31.8309886183791,148.48934026733,50.9090909090909,0
"24651",587000,28,15,10,NA,10,126,"10.1",21,175,182,2,2,7.5,NA,28.15,"IFN2","28_15","28_15","28_15_10","IFN2_28_15_10",17.85,31.8309886183791,250.245526317103,42.0168067226891,0
"24652",587001,28,15,11,5,11,136,"3.0",21,141,124,2,5,7,NA,28.15,"IFN2","28_15","28_15","28_15_11","IFN2_28_15_11",13.25,31.8309886183791,137.886465061465,52.8301886792453,0
"24653",587002,28,15,12,NA,12,136,"8.8",21,143,150,2,2,7.5,NA,28.15,"IFN2","28_15","28_15","28_15_12","IFN2_28_15_12",14.65,31.8309886183791,168.564117323769,51.1945392491468,0
"24654",587003,28,15,13,NA,13,153,"8.4",21,150,158,2,2,7.5,NA,28.15,"IFN2","28_15","28_15","28_15_13","IFN2_28_15_13",15.4,31.8309886183791,186.265028431339,48.7012987012987,0
"24655",587004,28,15,14,NA,14,166,"3.1",21,137,134,2,3,7,NA,28.15,"IFN2","28_15","28_15","28_15_14","IFN2_28_15_14",13.55,31.8309886183791,144.20106629518,51.6605166051661,0
"24656",587005,28,15,15,NA,15,175,"8.2",21,200,200,2,2,7.5,NA,28.15,"IFN2","28_15","28_15","28_15_15","IFN2_28_15_15",20,31.8309886183791,314.159265358979,37.5,0
"24657",587006,28,15,16,NA,16,191,"8.5",21,137,139,2,3,7,NA,28.15,"IFN2","28_15","28_15","28_15_16","IFN2_28_15_16",13.8,31.8309886183791,149.57122623741,50.7246376811594,0
"24658",587007,28,15,17,3,17,202,"10.1",21,160,153,2,2,7,NA,28.15,"IFN2","28_15","28_15","28_15_17","IFN2_28_15_17",15.65,31.8309886183791,192.361681674712,44.7284345047923,0
"24659",587008,28,15,18,NA,18,203,"3.0",21,162,172,2,3,7,NA,28.15,"IFN2","28_15","28_15","28_15_18","IFN2_28_15_18",16.7,31.8309886183791,219.039693789914,41.9161676646707,0
