"","X","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","bearing","distance","species","dbh_1","dbh_2","height","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN4","TREE_ID","dbh","expan","g","slenderness","dead"
"11792",838346,40.1117,"40.1117.A.1",40,40,1117,"A","1",38,38,25,285,7.80000019,21,238,238,12.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_38","IFN4_40_1117_A_1_38",23.8,14.1471060526129,444.880935674851,53.7815134453781,0
"11793",838347,40.1117,"40.1117.A.1",40,40,1117,"A","1",39,39,0,290,9.80000019,21,198,204,13.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_39","IFN4_40_1117_A_1_39",20.1,31.8309886183791,317.308711994203,67.1641791044776,0
"11795",838349,40.1117,"40.1117.A.1",40,40,1117,"A","1",41,40,0,299,8.5,21,150,152,11.6000004,NA,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_41","IFN4_40_1117_A_1_41",15.1,31.8309886183791,179.078635236252,76.8211947019868,0
"11796",838350,40.1117,"40.1117.A.1",40,40,1117,"A","1",42,41,0,309,12.1999998,21,237,245,13.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_42","IFN4_40_1117_A_1_42",24.1,14.1471060526129,456.167107282872,56.8464721991701,0
"11797",838351,40.1117,"40.1117.A.1",40,40,1117,"A","1",43,42,0,318,8.19999981,21,207,200,12.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_43","IFN4_40_1117_A_1_43",20.35,31.8309886183791,325.25105092156,62.8992638820639,0
"11798",838352,40.1117,"40.1117.A.1",40,40,1117,"A","1",44,43,27,331,6.19999981,21,246,234,13,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_44","IFN4_40_1117_A_1_44",24,14.1471060526129,452.38934211693,54.1666666666667,0
"11799",838353,40.1117,"40.1117.A.1",40,40,1117,"A","1",45,44,0,337,12.6999998,21,282,272,13.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_45","IFN4_40_1117_A_1_45",27.7,14.1471060526129,602.628156793228,50.1805039711191,0
"11800",838354,40.1117,"40.1117.A.1",40,40,1117,"A","1",46,45,0,337,7.5,21,165,163,11.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_46","IFN4_40_1117_A_1_46",16.4,31.8309886183791,211.240690027378,68.9024402439024,0
"11801",838355,40.1117,"40.1117.A.1",40,40,1117,"A","1",47,46,28,339,1.5,21,130,134,9.60000038,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_47","IFN4_40_1117_A_1_47",13.2,31.8309886183791,136.847775990371,72.7272756060606,0
"11802",838356,40.1117,"40.1117.A.1",40,40,1117,"A","1",48,47,0,357,5.30000019,21,185,194,12.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_48","IFN4_40_1117_A_1_48",18.95,31.8309886183791,282.038443971432,65.9630606860158,0
"11803",838357,40.1117,"40.1117.A.1",40,40,1117,"A","1",49,48,29,360,7.9000001,21,264,252,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_49","IFN4_40_1117_A_1_49",25.8,14.1471060526129,522.792433483878,45.7364348837209,0
"11804",838358,40.1117,"40.1117.A.1",40,40,1117,"A","1",50,49,0,380,11.3999996,21,235,233,12.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_50","IFN4_40_1117_A_1_50",23.4,14.1471060526129,430.052618349907,52.1367512820513,0
"11805",838359,40.1117,"40.1117.A.1",40,40,1117,"A","1",51,50,0,391,6.80000019,21,184,177,10.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_51","IFN4_40_1117_A_1_51",18.05,31.8309886183791,255.884685130297,59.2797772853186,0
"11806",838360,40.1117,"40.1117.A.1",40,40,1117,"A","1",52,51,30,399,9.80000019,21,214,200,11.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1117","40_1117_A_1","40_1117_A_1_52","IFN4_40_1117_A_1_52",20.7,31.8309886183791,336.535259034173,57.4879207729469,0
"11807",838549,40.1131,"40.1131.A.1",40,40,1131,"A","1",1,1,0,6,5.80000019,43,142,123,9.80000019,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1131","40_1131_A_1","40_1131_A_1_1","IFN4_40_1131_A_1_1",13.25,31.8309886183791,137.886465061465,73.9622655849057,0
"11808",838550,40.1131,"40.1131.A.1",40,40,1131,"A","1",2,2,1,49,3.79999995,43,142,156,9.80000019,4.19999981,2,2,NA,39,49,1,100,NA,NA,"IFN4","40_1131","40_1131_A_1","40_1131_A_1_2","IFN4_40_1131_A_1_2",14.9,31.8309886183791,174.366246255868,65.7718133557047,0
"11809",838551,40.1131,"40.1131.A.1",40,40,1131,"A","1",3,3,2,54,3.5,43,135,138,11,5.5999999,2,2,NA,39,49,1,100,NA,NA,"IFN4","40_1131","40_1131_A_1","40_1131_A_1_3","IFN4_40_1131_A_1_3",13.65,31.8309886183791,146.337349299621,80.5860805860806,0
"11810",838552,40.1131,"40.1131.A.1",40,40,1131,"A","1",4,4,3,58,4.5,43,125,141,8.80000019,4.69999981,2,2,NA,39,49,2,100,NA,NA,"IFN4","40_1131","40_1131_A_1","40_1131_A_1_4","IFN4_40_1131_A_1_4",13.3,31.8309886183791,138.929081123375,66.165414962406,0
"11811",838553,40.1131,"40.1131.A.1",40,40,1131,"A","1",5,5,4,58,4.19999981,43,109,119,7.9000001,5.19999981,2,3,NA,39,49,2,100,NA,NA,"IFN4","40_1131","40_1131_A_1","40_1131_A_1_5","IFN4_40_1131_A_1_5",11.4,127.323954473516,102.070345315132,69.2982464912281,0
"11812",838554,40.1131,"40.1131.A.1",40,40,1131,"A","1",6,6,5,65,4.5,21,165,164,7,2.79999995,3,3,NA,NA,41,NA,316,1,9,"IFN4","40_1131","40_1131_A_1","40_1131_A_1_6","IFN4_40_1131_A_1_6",16.45,31.8309886183791,212.530706510758,42.5531914893617,0
"11813",838555,40.1131,"40.1131.A.1",40,40,1131,"A","1",7,7,6,66,8.10000038,21,309,279,11.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","40_1131","40_1131_A_1","40_1131_A_1_7","IFN4_40_1131_A_1_7",29.4,14.1471060526129,678.866756514218,39.1156462585034,0
