"","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","Rumbo","Distancia","Especie","Diametro1","Diametro2","Calidad","Forma","Altura","ParEsp","PlotID0"
"31819",2,805,4,NA,"4","164","9.3","24","374","376","2","2","10.5",NA,"2.805"
"31820",2,805,5,NA,"5","196","24.2","26","569","571","3","2","13.0","520","2.805"
"31821",2,805,6,"3","6","209","10.1","26","307","307","2","2","7.0",NA,"2.805"
"31822",2,805,7,NA,"7","228","6.7","24","235","247","2","2","9.0",NA,"2.805"
"31823",2,805,8,NA,"8","233","13.9","26","310","320","2","2","8.5",NA,"2.805"
"31824",2,805,9,NA,"9","289","14.0","24","240","242","2","2","9.0",NA,"2.805"
"31825",2,805,10,"4","10","303","7.7","26","276","278","2","2","6.5",NA,"2.805"
"31826",2,805,11,NA,"11","304","20.2","24","479","443","2","2","13.5",NA,"2.805"
"31827",2,805,12,NA,"12","329","11.2","26","331","338","2","2","7.5",NA,"2.805"
"31828",2,805,13,NA,"13","398","5.2","26","377","377","3","2","10.0","2","2.805"
"32262",2,855,1,"1","1","60","6.8","24","293","286","2","2","12.5",NA,"2.855"
"32263",2,855,2,NA,"2","76","10.0","24","336","344","2","2","12.0",NA,"2.855"
"32264",2,855,3,NA,"3","84","11.2","24","282","299","2","2","15.5",NA,"2.855"
"32265",2,855,4,"2","4","103","8.0","24","317","350","2","2","12.5",NA,"2.855"
"32266",2,855,5,NA,"5","108","10.1","24","210","205","3","2","8.0",NA,"2.855"
"32267",2,855,6,NA,"6","112","12.2","24","172","170","2","2","9.5",NA,"2.855"
"32268",2,855,7,NA,"7","144","12.7","24","303","272","2","2","10.5",NA,"2.855"
"32269",2,855,8,NA,"8","179","7.9","24","237","213","2","2","8.5","1","2.855"
"32270",2,855,9,"3","9","283","22.0","26","560","575","2","2","20.0","609","2.855"
"32271",2,855,10,"4","10","302","6.6","24","297","314","2","2","12.5",NA,"2.855"
"32272",2,855,11,NA,"11","309","16.6","24","367","387","2","2","16.5",NA,"2.855"
"32273",2,855,12,NA,"12","326","20.4","26","366","381","2","2","12.0",NA,"2.855"
"32274",2,855,13,NA,"13","349","15.6","24","432","382","2","2","16.0",NA,"2.855"
"32275",2,855,14,NA,"14","397","11.2","25","501","471","2","2","15.5",NA,"2.855"
"32690",2,921,1,"1","1","6","12.5","26","295","292","2","2","10.0",NA,"2.921"
"32691",2,921,2,NA,"2","14","5.4","24","386","375","2","2","14.0",NA,"2.921"
"32692",2,921,3,NA,"3","20","14.8","26","389","380","2","2","11.0",NA,"2.921"
"32693",2,921,4,NA,"4","22","9.6","24","267","274","2","2","12.5",NA,"2.921"
"32694",2,921,5,NA,"5","35","15.1","24","334","331","2","2","13.0",NA,"2.921"
"32695",2,921,6,"2","6","103","4.6","26","320","316","3","2","8.5",NA,"2.921"
"32696",2,921,7,NA,"7","176","3.1","24","333","369","2","2","14.0",NA,"2.921"
"32697",2,921,8,"3","8","205","13.2","24","358","359","2","2","15.0",NA,"2.921"
"32698",2,921,9,"4","9","330","12.0","24","238","267","2","2","11.5",NA,"2.921"
"32699",2,921,10,NA,"10","339","15.5","24","437","454","2","2","15.5",NA,"2.921"
"32700",2,921,11,NA,"11","341","7.5","26","284","287","2","2","10.0",NA,"2.921"
"32701",2,921,12,NA,"12","354","9.2","26","342","354","2","2","13.0",NA,"2.921"
"32805",2,944,1,"1","1","23","11.2","24","425","420","2","2","9.0",NA,"2.944"
"32806",2,944,2,NA,"2","67","10.2","24","474","468","2","2","12.0",NA,"2.944"
"32807",2,944,3,NA,"3","72","5.5","24","322","334","2","2","8.5","1","2.944"
"32808",2,944,4,"2","4","147","4.6","26","342","319","2","2","9.5",NA,"2.944"
"32809",2,944,5,"3","5","216","8.3","26","154","146","2","3","4.5",NA,"2.944"
"32810",2,944,6,NA,"6","222","6.5","24","147","153","2","3","6.5",NA,"2.944"
"32811",2,944,7,NA,"7","236","6.9","24","236","244","2","2","8.5",NA,"2.944"
"32812",2,944,8,NA,"8","253","13.7","26","235","240","2","3","5.0",NA,"2.944"
"32813",2,944,9,"4","9","331","9.2","24","244","240","2","2","7.5",NA,"2.944"
"32814",2,944,10,NA,"10","364","11.4","24","262","287","2","2","8.5",NA,"2.944"
"32815",2,944,11,NA,"11","364","6.1","26","229","224","2","2","6.0",NA,"2.944"
"32816",2,944,12,NA,"12","387","8.4","24","341","306","2","2","8.0",NA,"2.944"
"32882",2,955,1,"1","1","2","22.7","26","461","503","2","2","14.0",NA,"2.955"
"32883",2,955,2,NA,"2","13","13.1","26","310","312","2","2","11.5",NA,"2.955"
"32884",2,955,3,NA,"3","46","7.2","26","126","129","2","3","6.5",NA,"2.955"
"32885",2,955,4,NA,"4","69","10.1","26","151","157","2","3","8.0",NA,"2.955"
"32886",2,955,5,NA,"5","72","24.3","26","637","637","2","2","16.5",NA,"2.955"
"32887",2,955,6,NA,"6","77","6.4","26","287","259","2","2","11.5",NA,"2.955"
"32888",2,955,7,"2","7","152","6.0","26","161","154","2","3","6.5",NA,"2.955"
"32889",2,955,8,NA,"8","166","1.9","24","306","297","2","2","16.0",NA,"2.955"
"32890",2,955,9,NA,"9","172","14.3","26","274","268","2","2","9.5",NA,"2.955"
"32891",2,955,10,"3","10","213","2.5","24","241","259","2","2","16.0",NA,"2.955"
"32892",2,955,11,NA,"11","223","3.8","24","192","188","2","2","10.0",NA,"2.955"
"32893",2,955,12,NA,"12","237","24.2","26","508","559","2","2","14.5",NA,"2.955"
"32894",2,955,13,NA,"13","255","13.5","26","433","453","2","2","14.0",NA,"2.955"
"32895",2,955,14,NA,"14","256","5.5","24","371","355","2","2","17.0",NA,"2.955"
"32896",2,955,15,NA,"15","269","14.3","26","255","258","2","2","9.0",NA,"2.955"
"32897",2,955,16,"4","16","377","4.7","26","527","554","2","2","14.0",NA,"2.955"
"33009",2,975,1,NA,"1","67","2.7","24","122","122","2","3","6.5",NA,"2.975"
"33010",2,975,2,"1","2","86","5.3","26","161","160","2","3","6.0",NA,"2.975"
"33011",2,975,3,"2","3","125","6.6","26","136","124","2","3","6.5",NA,"2.975"
"33012",2,975,4,NA,"4","126","4.6","26","182","185","2","3","6.0",NA,"2.975"
"33013",2,975,5,NA,"5","135","7.8","26","147","148","3","3","7.0",NA,"2.975"
"33014",2,975,6,NA,"6","136","6.2","26","207","207","2","2","8.0",NA,"2.975"
"33015",2,975,7,NA,"7","142","4.2","26","211","209","2","2","8.0",NA,"2.975"
"33016",2,975,8,NA,"8","149","4.9","26","140","134","2","3","8.0",NA,"2.975"
"33017",2,975,9,NA,"9","154","5.9","26","135","132","3","3","7.0",NA,"2.975"
"33018",2,975,10,NA,"10","160","6.3","26","205","212","2","2","8.5",NA,"2.975"
"33019",2,975,11,NA,"11","163","5.9","26","178","167","3","5","7.0",NA,"2.975"
"33020",2,975,12,NA,"12","189","8.6","24","146","148","2","3","6.5","2","2.975"
"33021",2,975,13,"3","13","205","2.6","24","209","220","2","2","7.5","020","2.975"
"33022",2,975,14,NA,"14","254","4.1","45","77","82","2","5","3.5",NA,"2.975"
"33023",2,975,15,NA,"15","264","6.1","26","165","162","2","3","5.5",NA,"2.975"
"33024",2,975,16,NA,"16","265","14.0","26","230","240","2","2","6.0","2","2.975"
"33025",2,975,17,NA,"17","268","8.9","24","144","114","2","5","5.5",NA,"2.975"
"33026",2,975,18,NA,"18","298","9.5","24","232","214","2","2","7.5",NA,"2.975"
"33027",2,975,19,"4","19","345","9.1","26","194","200","2","2","7.0",NA,"2.975"
"33166",2,986,1,"1","1","0","1.9","24","162","163","2","3","6.5",NA,"2.986"
"33167",2,986,2,NA,"2","28","8.2","24","143","133","2","5","6.0",NA,"2.986"
"33168",2,986,3,NA,"3","36","7.6","26","212","215","2","2","9.0",NA,"2.986"
"33169",2,986,4,NA,"4","37","12.6","26","242","236","2","2","7.5",NA,"2.986"
"33170",2,986,5,NA,"5","44","5.9","24","206","199","2","2","9.0",NA,"2.986"
"33171",2,986,6,NA,"6","53","9.7","26","196","203","2","2","9.5",NA,"2.986"
"33172",2,986,7,NA,"7","54","9.0","26","153","149","2","2","6.5",NA,"2.986"
"33173",2,986,8,NA,"8","56","9.4","24","173","149","2","2","9.5",NA,"2.986"
"33174",2,986,9,NA,"9","66","13.6","24","243","263","2","2","9.0",NA,"2.986"
"33175",2,986,10,NA,"10","93","6.3","24","133","141","2","3","6.0",NA,"2.986"
"33176",2,986,11,"2","11","112","10.6","24","235","229","2","2","8.5",NA,"2.986"
"33177",2,986,12,NA,"12","125","14.4","26","235","221","2","2","6.5",NA,"2.986"
"33178",2,986,13,NA,"13","187","11.3","26","279","280","2","2","7.0",NA,"2.986"
"33179",2,986,14,NA,"14","205","3.0","45","78","79","2","5","4.0","2","2.986"
"33180",2,986,15,NA,"15","225","3.7","45","87","88","2","3","4.5",NA,"2.986"
"33181",2,986,16,"3","16","244","7.9","26","167","169","2","2","5.5",NA,"2.986"
"33182",2,986,17,NA,"17","255","1.8","26","262","247","2","2","7.0",NA,"2.986"
"33183",2,986,18,NA,"18","280","6.8","26","237","218","2","2","6.5",NA,"2.986"
"33184",2,986,19,NA,"19","291","12.4","26","249","245","2","2","9.0",NA,"2.986"
"33185",2,986,20,"4","20","307","7.3","26","219","192","2","2","7.5","018","2.986"
"33186",2,986,21,NA,"21","350","5.2","26","175","173","2","2","6.0",NA,"2.986"
"33187",2,986,22,NA,"22","368","9.1","26","153","151","2","3","5.5",NA,"2.986"
"33188",2,986,23,NA,"23","374","9.8","26","160","163","2","2","6.0",NA,"2.986"
"33189",2,986,24,NA,"24","399","8.1","26","242","247","2","5","8.0",NA,"2.986"
"33784",2,1331,1,"1","1","36","8.5","24","209","221","2","2","9.0","1","2.1331"
"33785",2,1331,2,NA,"2","53","11.6","26","243","262","2","2","10.0",NA,"2.1331"
"33786",2,1331,3,NA,"3","61","7.2","24","300","294","2","2","10.5",NA,"2.1331"
"33787",2,1331,4,"2","4","125","6.4","24","276","273","2","2","12.5",NA,"2.1331"
"33788",2,1331,5,NA,"5","158","7.7","24","288","305","2","2","12.0",NA,"2.1331"
"33789",2,1331,6,NA,"6","165","8.2","24","261","300","2","2","13.5",NA,"2.1331"
"33790",2,1331,7,NA,"7","168","6.5","24","247","245","2","2","11.0",NA,"2.1331"
"33791",2,1331,8,"3","8","220","13.0","24","252","258","2","2","12.5",NA,"2.1331"
"33792",2,1331,9,"4","9","340","11.0","26","271","267","2","2","10.5",NA,"2.1331"
"33793",2,1331,10,NA,"10","344","9.6","26","279","267","2","2","11.5",NA,"2.1331"
"33794",2,1331,11,NA,"11","359","8.6","24","207","218","2","2","10.5",NA,"2.1331"
"33795",2,1331,12,NA,"12","363","6.8","24","294","291","2","2","12.5",NA,"2.1331"
"33864",2,1347,1,"1","1","28","12.2","24","432","434","2","2","14.0",NA,"2.1347"
"33865",2,1347,2,NA,"2","44","9.1","26","286","304","2","2","10.5",NA,"2.1347"
"33866",2,1347,3,NA,"3","75","7.9","26","148","147","2","3","5.0",NA,"2.1347"
"33867",2,1347,4,NA,"4","78","14.9","26","300","319","2","2","9.0",NA,"2.1347"
"33868",2,1347,5,"2","5","110","10.4","24","139","130","3","5","4.0",NA,"2.1347"
"33869",2,1347,6,NA,"6","149","6.9","24","124","129","3","5","4.0",NA,"2.1347"
"33870",2,1347,7,NA,"7","169","14.4","24","397","406","2","2","10.5",NA,"2.1347"
"33871",2,1347,8,NA,"8","191","8.3","24","271","246","2","2","7.5",NA,"2.1347"
"33872",2,1347,9,"3","9","250","5.6","24","273","284","2","5","6.0","1","2.1347"
"33873",2,1347,10,"4","10","305","5.6","24","173","162","2","3","6.0",NA,"2.1347"
"33874",2,1347,11,NA,"11","321","3.0","24","172","170","2","5","5.5",NA,"2.1347"
"33875",2,1347,12,NA,"12","323","9.9","24","144","143","2","3","6.0",NA,"2.1347"
"33876",2,1347,13,NA,"13","349","9.5","24","178","168","2","3","6.5",NA,"2.1347"
"33877",2,1347,14,NA,"14","364","14.3","24","284","236","2","2","9.0",NA,"2.1347"
"33878",2,1347,15,NA,"15","377","2.7","24","98","98","2","3","4.5",NA,"2.1347"
"33879",2,1347,16,NA,"16","382","13.3","24","279","269","2","2","9.0",NA,"2.1347"
"33880",2,1347,17,NA,"17","398","7.2","24","160","170","2","2","5.0",NA,"2.1347"
"33881",2,1347,18,NA,"18","398","2.9","24","376","337","3","2","10.0",NA,"2.1347"
"34160",2,1578,1,NA,"1","66","3.7","24","104","107","2","3","7.5",NA,"2.1578"
"34161",2,1578,2,"1","2","82","7.2","26","360","356","2","2","14.0",NA,"2.1578"
"34162",2,1578,3,"2","3","100","7.1","24","198","191","2","2","12.5","1","2.1578"
"34163",2,1578,4,NA,"4","104","7.7","24","224","213","2","2","11.0",NA,"2.1578"
"34164",2,1578,5,NA,"5","108","7.8","24","170","155","2","2","11.0",NA,"2.1578"
"34165",2,1578,6,NA,"6","153","8.0","24","247","241","2","2","10.0",NA,"2.1578"
"34166",2,1578,7,NA,"7","200","4.8","24","100","102","2","3","6.5",NA,"2.1578"
"34167",2,1578,8,"3","8","250","2.7","24","125","133","2","2","8.0",NA,"2.1578"
"34168",2,1578,9,NA,"9","260","4.7","24","220","224","2","2","9.5",NA,"2.1578"
"34169",2,1578,10,"4","10","347","9.9","26","355","346","2","2","12.0",NA,"2.1578"
"34170",2,1578,11,NA,"11","350","5.2","24","131","143","2","5","7.5",NA,"2.1578"
"34171",2,1578,12,NA,"12","378","5.3","24","160","166","2","2","7.5",NA,"2.1578"
"36379",2,1732,1,"1","1","17","10.2","25","209","210","2","2","7.0",NA,"2.1732"
"36380",2,1732,2,NA,"2","84","6.1","25","145","141","2","3","5.5",NA,"2.1732"
"36381",2,1732,3,"2","3","101","9.0","26","265","245","2","2","9.0",NA,"2.1732"
"36382",2,1732,4,NA,"4","104","3.2","24","133","137","2","2","6.0",NA,"2.1732"
"36383",2,1732,5,NA,"5","132","6.2","26","177","174","2","2","6.0",NA,"2.1732"
"36384",2,1732,6,NA,"6","151","7.7","24","153","152","2","2","6.0",NA,"2.1732"
"36385",2,1732,7,NA,"7","163","3.6","24","94","95","5","5","3.5",NA,"2.1732"
"36386",2,1732,8,NA,"8","175","10.2","24","133","137","2","3","6.0",NA,"2.1732"
"36387",2,1732,9,NA,"9","183","3.4","24","207","216","2","2","8.0",NA,"2.1732"
"36388",2,1732,10,NA,"10","191","2.2","24","81","77","2","3","5.0",NA,"2.1732"
"36389",2,1732,11,"3","11","215","9.0","24","155","161","2","2","7.5",NA,"2.1732"
"36390",2,1732,12,NA,"12","241","7.2","24","129","135","2","3","6.5",NA,"2.1732"
"36391",2,1732,13,NA,"13","245","9.6","26","177","178","2","3","6.5",NA,"2.1732"
"36392",2,1732,14,NA,"14","249","6.7","26","186","175","2","2","6.0",NA,"2.1732"
"36393",2,1732,15,NA,"15","270","9.0","26","136","134","2","3","5.0",NA,"2.1732"
"36394",2,1732,16,"4","16","300","9.5","26","196","185","2","2","7.0",NA,"2.1732"
"36395",2,1732,17,NA,"17","305","5.4","26","165","163","2","2","5.5",NA,"2.1732"
"36396",2,1732,18,NA,"18","340","7.4","26","144","142","2","3","5.5",NA,"2.1732"
"36397",2,1732,19,NA,"19","348","10.0","26","162","158","2","3","5.5",NA,"2.1732"
"36398",2,1732,20,NA,"20","351","8.5","26","185","188","2","2","6.0",NA,"2.1732"
"36399",2,1732,21,NA,"21","370","7.1","26","163","162","2","3","6.0",NA,"2.1732"
"37215",3,496,1,"1","1","2","6.1","45","150","147","3","5","5.5",NA,"3.496"
"37216",3,496,2,NA,"2","17","2.8","26","239","237","2","2","11.0",NA,"3.496"
"37217",3,496,3,NA,"3","40","13.0","26","317","331","2","2","12.5",NA,"3.496"
"37218",3,496,4,NA,"4","75","10.4","24","230","238","2","2","13.0",NA,"3.496"
"37219",3,496,5,NA,"5","88","3.9","26","185","174","2","2","9.0",NA,"3.496"
"37220",3,496,6,NA,"6","126","3.9","24","78","79","3","3","8.0",NA,"3.496"
"37221",3,496,7,"2","7","146","9.1","24","211","223","2","2","10.5","1","3.496"
"37222",3,496,8,"3","8","207","4.1","26","170","158","2","2","9.5",NA,"3.496"
"37223",3,496,9,NA,"9","243","6.7","24","132","140","2","3","9.5",NA,"3.496"
"37224",3,496,10,NA,"10","268","9.1","26","130","130","3","3","9.5",NA,"3.496"
"37225",3,496,11,NA,"11","275","7.5","24","235","235","2","2","12.5","1","3.496"
"37226",3,496,12,NA,"12","281","9.6","24","154","151","2","2","11.0",NA,"3.496"
"37227",3,496,13,NA,"13","293","9.8","26","239","234","2","2","12.0",NA,"3.496"
"37228",3,496,14,"4","14","325","13.5","24","244","240","2","2","10.0",NA,"3.496"
"37229",3,496,15,NA,"15","329","3.3","26","110","109","3","3","5.0",NA,"3.496"
"37230",3,496,16,NA,"16","339","4.2","26","130","130","2","3","7.5",NA,"3.496"
"37231",3,496,17,NA,"17","343","14.3","24","235","239","2","2","13.5",NA,"3.496"
"37232",3,496,18,NA,"18","351","9.0","26","198","219","2","2","11.0",NA,"3.496"
"37233",3,496,19,NA,"19","355","9.9","26","191","189","2","2","10.0",NA,"3.496"
"37234",3,496,20,NA,"20","387","8.8","26","174","178","3","2","7.5",NA,"3.496"
"41872",4,119,1,"1","1","34","12.6","24","345","321","2","2","9.5","1","4.119"
"41873",4,119,2,"2","2","100","12.2","24","348","331","2","2","10.5",NA,"4.119"
"41874",4,119,3,NA,"3","160","13.6","24","250","270","2","2","11.0",NA,"4.119"
"41875",4,119,4,NA,"4","160","4.8","24","267","280","2","2","12.0","1","4.119"
"41876",4,119,5,"3","5","224","9.2","24","174","168","2","5","9.5",NA,"4.119"
"41877",4,119,6,NA,"6","256","7.8","24","157","162","2","5","8.5",NA,"4.119"
"41878",4,119,7,NA,"7","290","8.3","24","132","144","2","2","7.0","2","4.119"
"41879",4,119,8,NA,"8","295","8.1","24","170","160","2","2","7.0","2","4.119"
"41880",4,119,9,"4","9","323","8.8","24","201","211","2","2","11.0",NA,"4.119"
"41881",4,119,10,NA,"10","376","10.4","26","205","220","2","2","10.0",NA,"4.119"
"41882",4,119,11,NA,"11","380","9.8","26","230","247","2","2","10.5",NA,"4.119"
"41883",4,119,12,NA,"12","398","10.4","26","240","245","2","2","10.0",NA,"4.119"
"44857",4,198,1,"1","1","18","7.9","26","197","198","2","2","7.5",NA,"4.198"
"44858",4,198,2,NA,"2","24","3.3","24","148","152","2","3","7.5","1","4.198"
"44859",4,198,3,NA,"3","33","7.6","24","168","164","2","3","7.5",NA,"4.198"
"44860",4,198,4,NA,"4","51","12.0","24","294","308","2","2","9.0","1","4.198"
"44861",4,198,5,NA,"5","59","5.1","26","116","126","2","3","8.0",NA,"4.198"
"44862",4,198,6,NA,"6","64","7.9","24","202","207","2","2","9.0",NA,"4.198"
"44863",4,198,7,NA,"7","65","10.2","24","184","200","2","2","8.0",NA,"4.198"
"44864",4,198,8,NA,"8","65","2.5","26","126","125","2","3","7.5",NA,"4.198"
"44865",4,198,9,NA,"9","80","8.9","24","260","257","2","2","9.0",NA,"4.198"
"44866",4,198,10,NA,"10","97","6.7","24","221","226","2","2","9.0",NA,"4.198"
"44867",4,198,11,"2","11","101","4.0","24","256","255","2","2","9.0","1","4.198"
"44868",4,198,12,NA,"12","119","6.5","24","159","146","2","2","8.5",NA,"4.198"
"44869",4,198,13,NA,"13","151","4.7","26","93","93","2","3","7.0",NA,"4.198"
"44870",4,198,14,NA,"14","174","9.6","26","148","150","2","3","6.5",NA,"4.198"
"44871",4,198,15,NA,"15","174","7.2","24","165","163","2","2","7.5",NA,"4.198"
"44872",4,198,16,"3","16","234","14.6","24","256","273","2","2","10.0",NA,"4.198"
"44873",4,198,17,NA,"17","260","3.9","24","209","202","2","2","7.5",NA,"4.198"
"44874",4,198,18,NA,"18","281","14.4","26","245","223","2","2","9.0",NA,"4.198"
"44875",4,198,19,NA,"19","286","7.5","24","161","165","2","3","7.5",NA,"4.198"
"44876",4,198,20,"4","20","326","12.5","24","232","224","2","2","10.5",NA,"4.198"
"44877",4,198,21,NA,"21","326","9.1","24","205","196","2","2","10.5","1","4.198"
"44878",4,198,22,NA,"22","327","3.9","26","139","132","2","3","7.0",NA,"4.198"
"44879",4,198,23,NA,"23","381","9.0","24","220","225","2","5","9.5",NA,"4.198"
"44892",4,212,1,NA,"1","3","14.0","24","293","316","6","5","3.0",NA,"4.212"
"44893",4,212,2,"1","2","26","9.7","26","279","267","2","2","7.0",NA,"4.212"
"44894",4,212,3,"4","3","74","24.9","26","561","546","2","2","9.5",NA,"4.212"
"44895",4,212,4,NA,"4","79","4.5","45","164","155","2","3","4.5",NA,"4.212"
"44896",4,212,5,"2","5","112","5.8","26","349","319","2","2","8.5",NA,"4.212"
"44897",4,212,6,NA,"6","149","3.2","26","296","282","2","2","9.0",NA,"4.212"
"44898",4,212,7,"3","7","206","6.2","26","399","390","2","2","7.0",NA,"4.212"
"44899",4,212,8,NA,"8","265","9.3","26","402","389","2","2","8.0",NA,"4.212"
"44900",4,212,9,NA,"9","273","6.5","24","183","215","2","5","4.5",NA,"4.212"
"47618",4,1215,1,"1","1","32","8.3","26","123","127","3","3","4.5",NA,"4.1215"
"47619",4,1215,2,NA,"2","37","3.3","24","94","92","3","3","5.0",NA,"4.1215"
"47620",4,1215,3,NA,"3","63","14.7","45","226","224","3","5","4.5",NA,"4.1215"
"47621",4,1215,4,NA,"4","74","2.2","24","112","108","3","5","5.0",NA,"4.1215"
"47622",4,1215,5,NA,"5","146","3.2","24","117","114","3","3","6.0",NA,"4.1215"
"47623",4,1215,6,NA,"6","170","1.4","26","104","102","3","3","4.5",NA,"4.1215"
"47624",4,1215,7,NA,"7","178","4.7","26","82","83","3","3","4.5",NA,"4.1215"
"47625",4,1215,8,"2","8","247","8.8","26","128","132","3","3","5.5",NA,"4.1215"
"47626",4,1215,9,"3","9","264","5.2","26","143","136","3","3","5.0",NA,"4.1215"
"47627",4,1215,10,NA,"10","271","2.5","26","79","77","3","3","3.5",NA,"4.1215"
"47628",4,1215,11,"4","11","326","10.5","45","361","343","3","5","5.0",NA,"4.1215"
"47629",4,1215,12,NA,"12","338","4.1","24","96","108","3","3","4.0","1","4.1215"
"47630",4,1215,13,NA,"13","356","1.8","26","82","82","3","3","5.0",NA,"4.1215"
"47631",4,1215,14,NA,"14","361","9.1","26","139","138","3","3","5.0",NA,"4.1215"
"47632",4,1215,15,NA,"15","371","6.7","26","137","139","3","3","5.0",NA,"4.1215"
"47633",4,1215,16,NA,"16","373","3.8","26","79","81","3","3","4.0",NA,"4.1215"
"47634",4,1215,17,NA,"17","378","9.3","24","175","167","3","2","7.0",NA,"4.1215"
"47646",4,1223,1,"1","1","12","9.8","24","135","135","2","3","5.5",NA,"4.1223"
"47647",4,1223,2,NA,"2","29","7.3","26","178","187","2","3","5.5",NA,"4.1223"
"47648",4,1223,3,NA,"3","51","4.6","26","92","100","2","3","4.0",NA,"4.1223"
"47649",4,1223,4,NA,"4","113","2.5","24","83","87","2","3","3.5",NA,"4.1223"
"47650",4,1223,5,"2","5","130","7.9","24","222","214","2","2","7.0",NA,"4.1223"
"47651",4,1223,6,NA,"6","172","6.2","26","197","197","2","2","7.5",NA,"4.1223"
"47652",4,1223,7,NA,"7","180","9.6","24","227","220","2","2","7.0",NA,"4.1223"
"47653",4,1223,8,NA,"8","187","3.1","24","136","136","2","3","5.0",NA,"4.1223"
"47654",4,1223,9,NA,"9","193","6.1","24","136","141","2","3","6.0",NA,"4.1223"
"47655",4,1223,10,"3","10","213","6.6","26","152","156","2","3","5.5",NA,"4.1223"
"47656",4,1223,11,NA,"11","220","8.3","26","136","140","2","3","4.5",NA,"4.1223"
"47657",4,1223,12,NA,"12","235","4.3","24","126","123","2","3","5.5",NA,"4.1223"
